Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.497836113,81.66406,136.59375,3.97625,258.4375,0
1.376719952,81.65234,136.59375,3.97375,267.1875,0
2.431792259,81.64063,136.78125,3.976875,252.5,0
3.486127377,81.625,136.5,3.97875,272.8125,0
4.540936470,81.61328,136.59375,3.975625,255.3125,0
5.419965267,81.61328,136.6875,3.976875,260,0
6.474575520,81.60156,136.5,3.973125,257.1875,0
7.529763222,81.58984,136.6875,3.979375,251.5625,0
8.408752918,81.57813,136.78125,3.973125,258.75,0
9.463792324,81.57813,136.59375,3.975625,263.125,0
10.517993927,81.56641,136.21875,3.97625,265.9375,0
11.396936894,81.55469,136.6875,3.976875,259.0625,0
12.451855660,81.54297,136.40625,3.975,271.25,0
13.506674767,81.52734,136.03125,3.975625,273.4375,0
14.385652542,81.52734,135.9375,3.976875,263.4375,0
15.440354347,81.51563,135.9375,3.975,261.875,0
16.495250225,81.50391,136.03125,3.976875,254.0625,0
17.374499321,81.49219,136.3125,3.97375,251.875,0
18.429071903,81.48047,135.9375,3.975625,269.6875,0
19.483752728,81.46875,135.65625,3.97625,283.4375,0
20.538613796,81.46875,135.84375,3.97625,251.25,0
21.417609215,81.45703,135.9375,3.97375,270.3125,0
22.472432137,81.44531,135.84375,3.976875,264.375,0
23.527133942,81.42969,135.84375,3.97625,247.5,0
24.406112194,81.41797,135.84375,3.97625,269.375,0
25.461195469,81.40625,135.65625,3.97625,256.5625,0
26.515674591,81.40625,135.75,3.975,252.5,0
27.394663334,81.39453,135.75,3.975625,262.8125,0
28.449521065,81.38281,135.75,3.971875,267.8125,0
29.504385471,81.37109,136.03125,3.976875,254.375,0
30.383361816,81.37109,135.84375,3.97375,259.375,0
31.438207626,81.35938,135.75,3.97375,253.125,0
32.492908955,81.34766,136.125,3.975625,250,0
33.371858597,81.33203,135.75,3.975,260,0
34.426664829,81.32031,135.75,3.975625,254.375,0
35.481449604,81.30859,135.65625,3.973125,288.125,0
36.536349297,81.30859,135.5625,3.974375,268.4375,0
37.415397644,81.29688,135.46875,3.975625,261.25,0
38.470171452,81.28516,135.375,3.974375,264.0625,0
39.524825096,81.27344,135.1875,3.975625,260.3125,0
40.403792858,81.26172,135.46875,3.97375,259.375,0
41.458603382,81.26172,135.28125,3.975,257.8125,0
42.513427258,81.25,135.5625,3.9725,260.9375,0
43.392620564,81.23438,135.5625,3.975625,259.0625,0
44.447292328,81.22266,135.65625,3.9725,249.375,0
45.502057552,81.21094,135.9375,3.97375,253.4375,0
46.381103993,81.21094,135.84375,3.97125,258.125,0
47.435890675,81.19922,136.125,3.97375,253.125,0
48.490541458,81.1875,135.5625,3.975625,255.3125,0
49.369559288,81.17578,135.75,3.9725,263.125,0
50.424332142,81.16406,135.5625,3.9725,270,0
51.479232788,81.15234,135.84375,3.974375,267.5,0
52.534539700,81.15234,135.75,3.975625,274.0625,0
53.413226605,81.13672,135.46875,3.97375,287.8125,0
54.467826367,81.125,135,3.97125,270.625,0
55.522641182,81.11328,134.71875,3.970625,254.0625,0
56.401665211,81.10156,135.09375,3.9725,255.625,0
57.456322193,81.10156,134.8125,3.974375,277.8125,0
58.511205196,81.08984,134.90625,3.975,272.1875,0
59.390317440,81.07813,135.1875,3.973125,265.9375,0
60.445357323,81.06641,135.09375,3.971875,265,0
61.499657154,81.05469,135.1875,3.9725,254.375,0
62.379262924,81.05469,134.90625,3.969375,264.0625,0
63.433662415,81.03906,135,3.97375,247.8125,0
64.488462448,81.02734,135,3.97125,254.0625,0
65.367394447,81.01563,134.90625,3.971875,272.1875,0
66.422064781,81.00391,135.09375,3.973125,255.3125,0
67.477120400,80.99219,134.90625,3.971875,269.0625,0
68.531859875,80.99219,135.09375,3.971875,251.25,0
69.411194801,80.98047,135.09375,3.968125,259.0625,0
70.465448856,80.96875,135.09375,3.973125,258.4375,0
71.520454884,80.95703,135.09375,3.97375,269.6875,0
72.399380684,80.94141,135,3.97,272.8125,0
73.454204083,80.94141,135.1875,3.97375,261.875,0
74.508815765,80.92969,135.1875,3.971875,256.875,0
75.387832642,80.91797,135.5625,3.97375,259.6875,0
76.442670822,80.90625,135.28125,3.97125,274.6875,0
77.497416973,80.89453,135.375,3.973125,261.25,0
78.376448155,80.89453,135,3.97125,301.875,0
79.431342125,80.88281,135.375,3.97125,265.625,0
80.486167431,80.87109,135,3.968125,261.5625,0
81.540829659,80.85938,135,3.96875,265,0
82.420014858,80.84375,134.71875,3.973125,267.1875,0
83.474777699,80.83203,134.8125,3.9675,271.5625,0
84.529418469,80.83203,134.8125,3.97,275.3125,0
85.408386707,80.82031,134.625,3.971875,281.5625,0
86.463372707,80.80859,134.8125,3.970625,257.5,0
87.518124581,80.79688,134.4375,3.969375,266.25,0
88.397079468,80.78516,134.8125,3.97125,245.3125,0
89.451870442,80.78516,134.4375,3.969375,255,0
90.506586552,80.77344,134.625,3.965625,261.875,0
91.385524750,80.76172,134.71875,3.97,255.3125,0
92.440386295,80.74609,134.4375,3.97,285,0
93.495380402,80.73438,134.71875,3.9725,254.375,0
94.374341488,80.73438,134.34375,3.97,277.1875,0
95.429334164,80.72266,134.71875,3.97125,255,0
96.483889103,80.71094,134.4375,3.9725,268.125,0
97.538619042,80.69922,134.25,3.968125,262.8125,0
98.417640209,80.6875,134.25,3.97125,264.375,0
99.472326279,80.67578,134.0625,3.9725,260.3125,0
100.527122498,80.67578,134.25,3.97125,259.0625,0
101.406344891,80.66406,134.0625,3.969375,261.875,0
102.460932732,80.64844,134.25,3.97125,257.1875,0
103.515829563,80.63672,134.25,3.96875,246.25,0
104.394791603,80.625,134.25,3.96875,264.6875,0
105.449596882,80.625,134.15625,3.969375,259.0625,0
106.504257202,80.61328,134.25,3.96875,257.8125,0
107.383314133,80.60156,134.25,3.97125,243.75,0
108.438249588,80.58984,134.0625,3.9675,261.25,0
109.493098259,80.57813,134.4375,3.96875,256.875,0
110.372293472,80.57813,133.96875,3.965625,261.5625,0
111.426915646,80.56641,134.0625,3.968125,261.875,0
112.481618881,80.55078,134.0625,3.96875,246.25,0
113.536407948,80.53906,134.0625,3.9675,260.9375,0
114.415399551,80.52734,133.96875,3.97125,255,0
115.470052242,80.51563,134.0625,3.96125,258.75,0
116.525220394,80.51563,133.96875,3.969375,263.125,0
117.403944016,80.50391,133.78125,3.9675,254.0625,0
119.513491631,80.48047,133.59375,3.97,267.1875,0
120.392899513,80.46875,133.59375,3.970625,254.6875,0
121.447354317,80.45313,133.59375,3.96625,267.8125,0
122.502002239,80.45313,133.40625,3.9675,302.8125,0
123.380978584,80.44141,133.3125,3.966875,269.6875,0
124.435910702,80.42969,133.5,3.96875,259.375,0
125.491167069,80.41797,133.21875,3.969375,263.4375,0
126.369932175,80.40625,133.21875,3.96625,272.8125,0
127.425065518,80.40625,133.03125,3.969375,261.25,0
129.534082413,80.38281,132.9375,3.963125,256.5625,0
130.413074970,80.37109,133.03125,3.96625,267.8125,0
131.467734337,80.35547,132.9375,3.970625,269.6875,0
132.522905350,80.34375,133.21875,3.9675,254.375,0
133.401873589,80.34375,133.3125,3.97,257.1875,0
134.457132340,80.33203,133.125,3.96625,251.875,0
135.511178017,80.32031,133.125,3.9675,259.0625,0
136.390141964,80.30859,132.9375,3.966875,254.6875,0
137.445049763,80.29688,133.125,3.97,252.8125,0
138.499708653,80.28516,132.65625,3.9675,252.5,0
139.378683567,80.28516,132.75,3.96625,258.125,0
140.433623791,80.27344,133.03125,3.9675,253.125,0
141.488435745,80.25781,133.125,3.965625,260.3125,0
142.367852688,80.24609,132.75,3.968125,249.375,0
143.422092915,80.23438,132.75,3.968125,266.875,0
144.477075100,80.23438,132.46875,3.965625,250.3125,0
145.531794548,80.22266,132.5625,3.96125,259.0625,0
146.410783291,80.21094,132.65625,3.96375,260.3125,0
147.465471745,80.19922,132.65625,3.96625,254.0625,0
148.520268440,80.1875,132.9375,3.966875,255.9375,0
149.399239540,80.1875,133.03125,3.965,253.125,0
150.454049587,80.17578,133.125,3.9675,257.8125,0
151.509053230,80.16016,132.84375,3.968125,265.625,0
152.388047695,80.14844,132.84375,3.965,269.0625,0
153.442734718,80.13672,132.9375,3.96625,268.125,0
154.497443199,80.125,133.03125,3.9675,251.875,0
155.376410961,80.125,133.125,3.9675,266.875,0
156.431414127,80.11328,133.125,3.97,269.0625,0
157.486081600,80.10156,133.125,3.965625,276.875,0
158.541018486,80.08984,133.21875,3.966875,259.0625,0
159.419823647,80.07813,133.21875,3.96625,271.5625,0
160.474735260,80.07813,133.3125,3.9675,257.8125,0
161.529512406,80.0625,133.3125,3.968125,253.4375,0
162.408514977,80.05078,133.5,3.966875,260.625,0
163.463194370,80.03906,133.40625,3.966875,255.625,0
164.517997265,80.02734,133.40625,3.966875,272.1875,0
165.397023678,80.02734,133.21875,3.9675,268.125,0
