Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.862560272,43.788,32.576
1.860999584,43.76,32.576
2.861959457,43.764,32.576
3.860398769,43.762,32.578
4.861358643,43.77,32.578
5.862318993,43.78,32.578
6.860758305,43.752,32.58
7.861719131,43.768,32.58
8.860158920,43.748,32.582
9.861119270,43.78,32.582
10.862080574,43.78,32.582
11.860520363,43.77,32.584
12.861481667,43.78,32.582
13.862442493,43.81,32.582
14.860882282,43.786,32.584
15.861843586,43.768,32.584
16.860283375,43.798,32.584
17.861244678,43.812,32.584
18.862205982,43.872,32.584
19.860645294,43.8,32.584
20.861606598,43.822,32.584
21.860046387,43.762,32.584
22.861007690,43.792,32.584
23.861968040,43.792,32.584
24.860408306,43.828,32.584
25.861368656,43.83,32.584
26.862329960,43.752,32.584
27.860769272,43.748,32.584
28.861729622,43.78,32.584
29.860168934,43.766,32.584
30.861129761,43.794,32.584
31.862090111,43.76,32.582
32.860529423,43.762,32.582
33.861490250,43.774,32.582
34.859929562,43.752,32.58
35.860889435,43.79,32.58
36.861849785,43.77,32.58
37.860288620,43.766,32.58
38.861248970,43.748,32.578
40.860647678,43.722,32.578
41.861607552,43.728,32.578
42.860045910,43.692,32.576
43.861005783,43.714,32.576
44.861965656,43.774,32.576
45.860404491,43.69,32.576
46.861363888,43.716,32.576
47.859802246,43.732,32.574
48.860761642,43.74,32.574
49.861720562,43.752,32.572
50.860158443,43.744,32.572
51.861117363,43.728,32.572
52.862075806,43.688,32.57
53.860513210,43.688,32.568
54.861471653,43.714,32.568
55.859908104,43.654,32.568
56.860867023,43.682,32.566
57.861824512,43.722,32.564
58.860260487,43.684,32.564
59.861218452,43.654,32.562
60.862175941,43.634,32.562
61.860611916,43.688,32.56
62.861568928,43.65,32.558
63.860004425,43.636,32.558
64.860961437,43.628,32.556
65.861917973,43.658,32.556
66.860353470,43.63,32.556
67.861310005,43.632,32.554
68.859744549,43.692,32.552
69.860701084,43.65,32.552
70.861657143,43.62,32.548
71.860090733,43.616,32.546
72.861046791,43.58,32.544
73.862001896,43.608,32.544
74.860435963,43.57,32.544
75.861391067,43.568,32.542
76.859824657,43.55,32.54
77.860779285,43.596,32.54
78.861732960,43.55,32.538
79.860165596,43.52,32.536
80.861118793,43.52,32.534
81.859550953,43.52,32.532
82.860503197,43.492,32.53
83.861455917,43.51,32.528
84.859887123,43.498,32.526
85.860838413,43.466,32.524
86.861790180,43.454,32.522
87.860220432,43.476,32.52
88.861171246,43.476,32.518
89.859600544,43.43,32.516
90.860551357,43.404,32.516
91.861501217,43.398,32.514
92.859930038,43.374,32.512
93.860879898,43.4,32.51
94.861829758,43.388,32.508
95.860257626,43.41,32.506
96.861207008,43.348,32.506
97.859633923,43.342,32.504
98.860583305,43.378,32.5
99.861531258,43.316,32.5
100.859958649,43.314,32.498
101.860906601,43.298,32.498
102.861855030,43.328,32.498
103.860280991,43.298,32.496
104.861228943,43.318,32.496
105.859654903,43.326,32.494
106.860601902,43.31,32.492
107.861549377,43.286,32.49
108.859974384,43.252,32.488
109.860920906,43.252,32.488
110.859345436,43.292,32.486
111.860292435,43.232,32.486
112.861238003,43.23,32.484
113.859662533,43.266,32.484
114.860608101,43.252,32.482
115.861553669,43.232,32.48
116.859977722,43.268,32.48
117.860923290,43.234,32.478
118.859346867,43.248,32.478
119.860291481,43.22,32.476
120.861236572,43.222,32.474
121.859660149,43.218,32.474
122.860604763,43.232,32.472
123.861549377,43.204,32.472
124.859972477,43.26,32.472
125.860916615,43.194,32.47
126.859339714,43.192,32.47
127.860283375,43.194,32.468
128.861227989,43.226,32.47
129.859650612,43.176,32.468
130.860594749,43.176,32.468
131.861538410,43.158,32.468
132.859961033,43.16,32.468
133.860905170,43.158,32.466
134.859327793,43.168,32.466
135.860270977,43.2,32.466
137.859636784,43.164,32.464
138.860580444,43.142,32.464
139.861524105,43.15,32.462
140.859945774,43.136,32.462
141.860888481,43.15,32.462
142.859310150,43.164,32.462
143.860253334,43.174,32.462
144.861196041,43.138,32.46
145.859617233,43.136,32.46
146.860559940,43.166,32.46
147.858981132,43.126,32.458
148.859923363,43.138,32.458
149.860865593,43.114,32.456
150.859286308,43.08,32.456
151.860228062,43.114,32.454
152.861170292,43.106,32.454
153.859590530,43.12,32.454
154.860532761,43.106,32.454
155.861474514,43.124,32.452
156.859894276,43.106,32.452
157.860836506,43.148,32.452
158.859256268,43.076,32.452
159.860198021,43.122,32.452
160.861139297,43.11,32.452
161.859560013,43.13,32.452
162.860501289,43.088,32.452
163.858922005,43.084,32.452
165.860805035,43.166,32.452
166.859225750,43.106,32.452
167.860167026,43.148,32.452
168.861108780,43.118,32.452
169.859528542,43.082,32.452
170.860470772,43.076,32.45
171.858890533,43.122,32.45
172.859831810,43.094,32.45
173.860773087,43.056,32.45
