Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.240350246,80.01563,132.5625,3.964375,255.9375,0
1.294934273,80.00391,132.5625,3.966875,256.25,0
2.349767685,79.99219,132.75,3.964375,256.875,0
3.404600144,79.98047,132.9375,3.9625,276.25,0
4.283531189,79.98047,132.5625,3.96125,270.3125,0
5.338586330,79.96484,132.375,3.963125,265,0
6.393104553,79.95313,132.375,3.965,271.5625,0
7.272159576,79.94141,132.46875,3.964375,254.6875,0
8.326754093,79.92969,132.375,3.9625,250.625,0
9.381576061,79.91797,132.28125,3.965,245.3125,0
10.260602474,79.91797,132.46875,3.9625,277.5,0
11.315557003,79.90625,132.5625,3.9625,270,0
12.370274067,79.89453,132.46875,3.96375,256.875,0
13.249286175,79.88281,132.46875,3.96375,257.8125,0
14.303940296,79.86719,132.1875,3.965,260,0
15.358876705,79.86719,132.1875,3.963125,273.125,0
16.238421440,79.85547,132.09375,3.96375,255.9375,0
17.292618275,79.84375,132.09375,3.961875,255.3125,0
18.347470760,79.83203,131.90625,3.9625,257.5,0
19.402214527,79.82031,132.09375,3.9625,265.625,0
20.281317234,79.82031,132.375,3.95875,263.125,0
21.336514473,79.80859,132.375,3.961875,267.1875,0
22.390874863,79.79688,132,3.9625,255,0
23.269817829,79.78516,132.375,3.96375,260.3125,0
24.324624062,79.76953,132.1875,3.961875,252.8125,0
25.379339218,79.75781,132.1875,3.96125,256.25,0
26.258493900,79.75781,132.28125,3.96125,258.75,0
27.313483238,79.74609,132.5625,3.963125,290,0
28.368020535,79.73438,132.1875,3.9625,252.8125,0
29.247016907,79.72266,131.90625,3.96375,258.125,0
30.301672459,79.71094,131.4375,3.961875,269.6875,0
31.356496811,79.69922,130.96875,3.9625,277.1875,0
32.235458374,79.69922,131.0625,3.96,272.5,0
33.290449143,79.6875,131.0625,3.96375,262.1875,0
34.345186710,79.67188,131.15625,3.958125,285,0
35.399876118,79.66016,131.4375,3.9625,270.9375,0
36.278846264,79.64844,131.71875,3.961875,259.375,0
37.334012032,79.64844,131.90625,3.96125,262.1875,0
38.389148712,79.63672,131.90625,3.9625,272.8125,0
39.267605305,79.625,132.09375,3.9625,260,0
40.322340489,79.61328,132.09375,3.96375,252.8125,0
41.377128601,79.60156,132.09375,3.96125,247.5,0
42.256273270,79.60156,132.1875,3.96375,255.3125,0
43.311003685,79.58984,132.28125,3.963125,249.6875,0
44.365777493,79.57422,132.46875,3.960625,259.6875,0
45.244723797,79.5625,132.28125,3.961875,252.5,0
46.299431324,79.55078,132.46875,3.95875,263.125,0
47.354422093,79.53906,132.46875,3.960625,264.0625,0
48.233414173,79.53906,132.09375,3.9575,258.75,0
49.287989140,79.52734,132,3.96,262.8125,0
50.342885494,79.51563,131.53125,3.96125,265.9375,0
51.397544861,79.50391,131.71875,3.960625,268.4375,0
52.276532650,79.49219,131.8125,3.960625,253.125,0
53.331391811,79.49219,131.71875,3.96,260.3125,0
54.386147976,79.47656,131.71875,3.96125,267.8125,0
55.265341282,79.46484,131.53125,3.961875,254.0625,0
56.320064545,79.45313,131.4375,3.96125,269.6875,0
57.374822140,79.44141,131.71875,3.9625,248.4375,0
58.253957748,79.44141,131.625,3.95625,270,0
59.308992386,79.42969,131.71875,3.961875,258.4375,0
60.363428116,79.41797,131.8125,3.96,252.1875,0
61.242495537,79.40625,131.8125,3.960625,254.6875,0
62.297108650,79.39453,132,3.9625,256.875,0
63.352241993,79.37891,132,3.96,263.125,0
64.230929852,79.37891,132,3.96125,251.25,0
65.286098957,79.36719,132,3.9625,252.1875,0
66.340667725,79.35547,131.90625,3.9575,277.8125,0
67.395263672,79.34375,132.28125,3.959375,258.4375,0
68.274255753,79.33203,132.09375,3.958125,266.25,0
69.329273224,79.33203,132.09375,3.960625,257.8125,0
70.383880615,79.32031,132.375,3.96,258.4375,0
71.262902260,79.30859,132.28125,3.95875,259.0625,0
72.317873955,79.29688,132.375,3.961875,239.6875,0
73.372458935,79.28125,132.28125,3.960625,263.4375,0
74.251597881,79.28125,131.90625,3.96,263.75,0
75.306254387,79.26953,131.90625,3.959375,248.125,0
76.361179829,79.25781,131.71875,3.959375,272.1875,0
77.240208149,79.24609,131.625,3.95875,265,0
78.294968605,79.23438,131.53125,3.958125,265,0
79.349901199,79.22266,131.15625,3.958125,259.375,0
80.404636860,79.21094,130.875,3.96,253.4375,0
81.283469677,79.21094,130.6875,3.959375,260.9375,0
82.338348389,79.19922,130.875,3.96,262.1875,0
83.393006325,79.18359,130.5,3.956875,262.1875,0
84.272003651,79.17188,130.5,3.96,261.5625,0
85.327194691,79.16016,130.875,3.959375,256.875,0
86.381591320,79.16016,131.25,3.95875,258.4375,0
87.261188507,79.14844,131.0625,3.9575,257.8125,0
88.315591335,79.13672,131.0625,3.958125,271.5625,0
89.370151520,79.125,131.15625,3.959375,260.3125,0
90.249156952,79.11328,131.0625,3.95875,257.8125,0
91.304171085,79.11328,131.25,3.959375,249.375,0
92.358832836,79.10156,131.15625,3.958125,260,0
93.237923145,79.08594,131.15625,3.96,255.625,0
94.292685032,79.07422,131.0625,3.959375,255.3125,0
