Time (s),Humidity (%)
0.403945446,10.99512
1.402240753,11.8252
2.403018952,12.63086
3.403798103,10.5127
4.404577255,11.0957
5.402873039,10.36426
6.403652191,10.6123
7.404431820,11.75195
8.402728081,11.55371
9.403507710,11.67871
10.404287815,11.96289
11.402584076,12.78125
12.403364658,11.61621
13.404144764,12.73145
14.402441979,12.00098
15.403222561,12.125
16.404002667,10.56348
17.402300358,12.79395
18.403080940,11.20801
19.403862000,11.6543
20.402159691,12.73242
21.402940750,10.91113
22.403722763,9.918945
23.404503822,11.10938
24.402801991,12.11328
25.403583050,10.25488
26.404365063,12.13867
27.402663231,12.7207
28.403445244,12.59668
29.404227734,10.84961
30.402525902,12.16309
31.403308392,11.3457
32.404090881,12.43652
33.402390003,10.8877
34.403172493,11.68066
35.403955460,12.66016
36.402255058,12.08984
37.403037548,10.52832
38.403821468,12.04004
39.402121067,11.97852
40.402904034,11.13574
41.403687954,12.18945
42.404471874,11.81738
43.402771950,11.40918
44.403555870,10.10742
45.404340267,10.66504
46.402640820,11.27246
47.403425217,11.24805
48.404209614,10.16992
49.402510643,12.30176
50.403295040,12.57422
51.404079437,13.36719
52.402380467,13.15723
53.403165341,12.90918
54.403950214,12.61133
55.402251721,12.89648
56.403036118,12.30176
57.403820515,12.37598
58.402121544,11.6084
59.402906895,13.47949
60.403691292,12.5127
61.401992321,11.64453
62.402775765,13.62793
63.403560162,13.09473
64.404345036,13.36719
65.402645111,13.19336
66.403429031,11.99121
67.404212952,12.02832
68.402513027,13.3291
69.403296948,13.30469
70.404080868,13.05664
71.402380467,12.62305
72.403163910,12.68555
73.403947830,12.27637
74.402248383,12.94531
75.403031826,12.25195
76.403815746,12.41309
77.402116299,12.10254
78.402899742,12.41309
79.403683663,11.4707
80.401984215,13.41602
81.402767658,12.63574
82.403552532,13.91113
83.401852608,12.98242
84.402636528,12.66016
85.403420448,12.87109
86.404203892,12.09082
87.402504444,12.32617
88.403288841,13.52734
89.404072762,12.82129
90.402373791,13.875
91.403157234,12.40039
92.403941631,14.06055
93.402242184,12.27637
94.403026581,12.4873
