Time (s),Power (dBm),Percentage (%)
0.406110764,-59,82
0.905828953,-59,82
1.406078339,-59,82
1.905956268,-59,82
2.405922413,-60,80
2.905747890,-59,82
3.406130791,-59,82
3.905777454,-59,82
4.406049728,-59,82
4.905978680,-60,80
5.405917645,-59,82
5.905915737,-62,76
6.406082153,-53,94
6.905733585,-62,76
7.406004906,-57,86
7.905962467,-60,80
8.405889988,-60,80
8.905766487,-55,90
9.406119347,-49,100
9.905737877,-59,82
10.405862808,-53,94
10.905955791,-57,86
11.405916691,-61,78
11.905907631,-57,86
12.406081677,-60,80
12.905697823,-53,94
13.406080723,-53,94
13.905917644,-49,100
14.405901909,-49,100
14.905892849,-51,98
15.406037808,-53,94
15.905699730,-57,86
16.406030178,-60,80
16.905798435,-47,100
17.405859947,-47,100
17.905877590,-51,98
18.405894280,-41,100
18.905742645,-41,100
19.406051159,-43,100
19.905749798,-47,100
20.405993939,-51,98
20.905899525,-53,94
21.405842781,-53,94
21.905861855,-49,100
22.406035900,-47,100
22.905705452,-49,100
23.405949593,-51,98
23.905848026,-49,100
24.405825615,-59,82
24.905787468,-45,100
25.405986786,-57,86
25.905691624,-57,86
26.405930519,-63,74
26.905869007,-51,98
27.405803204,-57,86
27.905713558,-55,90
28.406019688,-49,100
28.905633926,-57,86
29.405794144,-49,100
29.905854225,-59,82
30.405797482,-55,90
30.905813694,-62,76
31.405981541,-59,82
31.905641079,-57,86
32.405951500,-57,86
32.905815601,-62,76
33.405783177,-62,76
33.905834675,-59,82
34.405981064,-51,98
34.905612469,-51,98
35.405972958,-51,98
35.905752182,-51,98
36.405753136,-51,98
36.905820847,-51,98
37.405849457,-51,98
37.905577183,-51,98
38.405922413,-51,98
38.905614853,-53,94
39.405937195,-53,94
39.905805111,-53,94
40.405806065,-53,94
40.905562401,-53,94
41.405943394,-57,86
41.905568600,-53,94
42.405921459,-55,90
42.905790329,-65,70
43.405776024,-53,94
43.905706882,-53,94
44.405928612,-57,86
44.905542850,-62,76
45.405841351,-60,80
45.905775547,-57,86
46.405769825,-59,82
46.905718803,-72,56
47.405919075,-64,72
47.905545711,-57,86
48.405809403,-47,100
48.905761242,-62,76
49.405742645,-53,94
49.905598640,-57,86
50.405919552,-69,62
50.905511856,-53,94
51.405649185,-51,98
51.905710220,-51,98
52.405711174,-51,98
52.905616760,-55,90
53.405874729,-51,98
53.905500889,-53,94
54.405744076,-59,82
54.905714989,-61,78
55.405710220,-57,86
55.905581951,-59,82
56.405847550,-65,70
56.905491829,-59,82
57.405708313,-64,72
57.905618668,-53,94
58.405679703,-57,86
58.905544281,-47,100
59.405717850,-51,98
59.905480385,-59,82
60.405673027,-55,90
60.905485153,-55,90
61.405831337,-53,94
61.905505180,-64,72
62.405677796,-57,86
62.905462742,-59,82
63.405636311,-62,76
63.905441284,-60,80
64.405742645,-60,80
64.905470371,-59,82
65.405621052,-53,94
65.905623436,-57,86
66.405599594,-55,90
66.905432701,-57,86
67.405715466,-57,86
67.905433655,-55,90
68.405617237,-55,90
68.905570507,-55,90
69.405564308,-55,90
69.905417919,-55,90
70.405659199,-55,90
70.905397415,-55,90
71.405589581,-55,90
71.905431747,-55,90
72.405812264,-65,70
72.905415058,-57,86
73.405751705,-60,80
73.905649185,-60,80
74.405567169,-60,80
74.905599117,-73,54
75.405533314,-62,76
75.905404091,-62,76
76.405736923,-59,82
76.905360699,-62,76
77.405572891,-65,70
77.905584335,-63,74
78.405712128,-57,86
78.905444622,-57,86
79.405722141,-64,72
79.905520439,-55,90
80.405542851,-60,80
80.905570507,-49,100
81.405620575,-62,76
81.905365944,-53,94
82.405707836,-53,94
82.905383110,-53,94
83.405692101,-57,86
83.905554771,-57,86
84.405513287,-57,86
84.905551910,-53,94
85.405693054,-57,86
85.905339718,-62,76
86.405693531,-71,58
86.905539989,-65,70
87.405508518,-58,84
87.905492783,-57,86
88.405667305,-64,72
88.905398846,-57,86
89.405639649,-59,82
89.905504703,-57,86
90.405512333,-55,90
90.905459404,-65,70
91.405631542,-53,94
91.905349731,-55,90
92.405508518,-62,76
92.905467987,-65,70
93.405490399,-67,66
93.905296326,-67,66
94.405606747,-65,70
94.905363560,-67,66
