Time (s),Power (dBm),Percentage (%)
0.093644619,-53,94
0.593316555,-53,94
1.093656063,-53,94
1.593493462,-53,94
2.093521595,-53,94
2.593433380,-53,94
3.093590260,-53,94
3.593237877,-53,94
4.093538284,-53,94
4.593244076,-53,94
5.093551159,-53,94
5.593356132,-49,100
6.093347549,-59,82
6.593365192,-59,82
7.093491077,-62,76
7.593177318,-60,80
8.093433857,-53,94
8.593143940,-62,76
9.093446732,-65,70
9.593255520,-65,70
10.093262672,-67,66
10.593261719,-55,90
11.093376160,-69,62
11.593038559,-62,76
12.093366146,-55,90
12.593005180,-63,74
13.093390465,-60,80
13.593148231,-62,76
14.593124390,-59,82
15.093284607,-53,94
15.592940807,-51,98
16.093232632,-57,86
16.592909813,-57,86
17.093245029,-62,76
17.593039989,-53,94
18.093050003,-65,70
18.593056202,-57,86
19.093188763,-55,90
19.592845917,-57,86
20.093129158,-62,76
20.592843532,-59,82
21.093139172,-60,80
21.592942238,-59,82
22.092941284,-59,82
22.592953205,-57,86
23.093040943,-57,86
23.593270302,-57,86
24.093574524,-57,86
24.593233585,-57,86
25.093480110,-57,86
25.593389511,-57,86
26.093375206,-57,86
26.593292713,-57,86
27.093440056,-67,66
27.593132973,-69,62
28.093355656,-62,76
28.593143463,-51,98
29.093445778,-53,94
29.593158245,-53,94
30.093316078,-59,82
30.593224525,-60,80
31.093348503,-59,82
31.593030929,-51,98
32.093333721,-55,90
32.593054294,-49,100
33.093340874,-51,98
