Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.091444016,47.402,33.27
1.090822697,47.394,33.27
2.090170383,47.374,33.272
3.092023373,47.4,33.274
4.091371536,47.424,33.274
5.090720654,47.458,33.276
6.090068817,47.398,33.276
7.091922283,47.45,33.278
8.091271400,47.448,33.278
9.090620041,47.454,33.28
10.089969635,47.45,33.28
11.091823578,47.448,33.282
12.091173172,47.446,33.282
13.090522766,47.45,33.282
15.091730595,47.418,33.284
16.091080189,47.472,33.284
17.090430260,47.494,33.286
18.089780331,47.514,33.286
19.091635227,47.476,33.286
20.090984821,47.476,33.286
21.090335369,47.482,33.286
22.089685917,47.496,33.288
23.091540813,47.47,33.288
24.091404438,47.472,33.288
25.090754986,47.49,33.288
26.090105057,47.464,33.288
27.091959953,47.466,33.29
28.091310501,47.564,33.29
29.090661049,47.506,33.29
30.090011597,47.448,33.29
31.091866970,47.518,33.29
32.091217518,47.486,33.29
33.090568066,47.526,33.29
