Time (s),Humidity (%)
0.361020088,11.97949
1.359440327,10.25879
2.360380649,10.54492
3.358800888,11.60547
4.359741211,10.4082
5.360682011,11.48047
6.359101295,11.08105
7.360041618,11.05664
8.360982418,10.41992
9.359400749,10.32031
10.360341549,10.95703
11.358759880,11.01855
12.359700203,11.20605
13.360640049,10.55664
14.359058380,11.11816
15.359998226,10.12012
16.360937595,11.33008
17.359355450,10.98047
18.360294819,12.09082
19.358712673,11.04297
20.359651089,12.01563
21.360589981,12.43945
22.359007358,10.89258
23.359944820,11.99023
24.360882759,10.50586
25.359300136,11.1543
26.360238075,10.84277
27.358654022,11.41602
28.359591961,11.1543
29.360529423,11.75195
30.358945370,10.6543
31.359882355,11.65234
32.360819816,11.04102
