Time (s),Power (dBm),Percentage (%)
0.362448215,-61,78
0.862332344,-61,78
1.362332821,-62,76
1.862124443,-62,76
2.362447262,-62,76
2.862315178,-62,76
3.362285137,-49,100
3.862290859,-61,78
4.362459183,-51,98
4.862090111,-67,66
5.362279892,-65,70
5.862278938,-53,94
6.362290382,-47,100
6.862209320,-67,66
7.362411022,-53,94
7.862101555,-61,78
8.362364769,-65,70
8.862219334,-67,66
9.362291336,-67,66
9.862086296,-65,70
10.362390041,-57,86
10.862223625,-65,70
11.362281322,-59,82
11.862232208,-53,94
12.362395763,-63,74
12.862028122,-53,94
13.362240314,-55,90
13.862216949,-51,98
14.362248421,-60,80
14.862176895,-64,72
15.362350941,-57,86
16.362387657,-57,86
16.862158775,-57,86
17.362246990,-75,50
17.862005234,-51,98
18.362329483,-51,98
18.862163544,-57,86
19.362143516,-67,66
19.862136364,-63,74
20.362336635,-73,54
20.862019539,-71,58
21.362154484,-55,90
21.862157345,-53,94
22.362174511,-71,58
22.862135410,-55,90
23.362257480,-55,90
23.861962795,-59,82
24.362312794,-60,80
24.862099171,-53,94
25.362153053,-65,70
25.861983776,-59,82
26.362271309,-55,90
26.862059593,-61,78
27.362096786,-57,86
27.862112999,-59,82
28.362141132,-53,94
28.861900330,-55,90
29.362092495,-53,94
29.862004280,-53,94
30.362087250,-53,94
30.862020969,-55,90
31.362092495,-53,94
31.861897469,-51,98
32.362203598,-57,86
32.861960411,-53,94
