Time (s),Power (dBm),Percentage (%)
0.168809891,-59,82
0.668478966,-59,82
1.168801308,-58,84
1.668654442,-59,82
2.168628693,-57,86
2.668437958,-59,82
3.168787956,-55,90
3.668555260,-57,86
4.168609619,-58,84
4.668625832,-55,90
5.168847084,-61,78
5.668429375,-57,86
6.168750286,-51,98
6.668651104,-62,76
7.168611527,-62,76
7.668488979,-65,70
8.168784618,-64,72
8.668387890,-64,72
9.168670177,-57,86
9.668628216,-59,82
10.168549061,-59,82
10.668387413,-65,70
11.168763638,-57,86
11.668425560,-55,90
12.168568611,-53,94
12.668607235,-62,76
13.168730736,-57,86
13.668409825,-67,66
14.168704987,-69,62
14.668581963,-53,94
15.168525696,-57,86
15.668360233,-60,80
16.168737888,-69,62
16.668348313,-49,100
17.168643951,-59,82
17.668533802,-55,90
18.168528557,-51,98
18.668542862,-53,94
19.168669701,-53,94
19.668394566,-55,90
20.168644428,-51,98
20.668510437,-47,100
21.168567658,-47,100
21.668322086,-47,100
22.168646812,-47,100
22.668364525,-45,100
23.168484211,-49,100
23.668488979,-47,100
24.168524265,-51,98
24.668295860,-45,100
25.168513775,-45,100
25.668318272,-57,86
26.168498039,-51,98
26.668405533,-51,98
27.168445110,-61,78
27.668249607,-59,82
28.168571472,-57,86
28.668273926,-57,86
29.168471813,-59,82
29.668275356,-53,94
30.168400765,-62,76
30.668475151,-59,82
31.168385506,-60,80
31.668230534,-57,86
32.168596745,-64,72
32.668228150,-62,76
33.168382645,-55,90
33.668450356,-53,94
34.168389320,-65,70
35.168584347,-65,70
35.668231487,-65,70
36.168549061,-67,66
36.668429375,-69,62
37.168428421,-67,66
37.668173790,-51,98
38.168526650,-60,80
38.668301106,-65,70
39.168354988,-60,80
39.668370247,-59,82
40.168548107,-62,76
40.668171883,-69,62
41.168504715,-55,90
41.668356896,-49,100
42.168349266,-58,84
42.668226719,-55,90
43.168490887,-57,86
43.668214798,-57,86
44.168445587,-57,86
44.668334484,-51,98
45.168284416,-53,94
45.668119908,-51,98
46.168468952,-51,98
46.668196678,-60,80
47.168296814,-55,90
47.668312550,-57,86
48.168455601,-62,76
48.668135166,-55,90
49.168446541,-55,90
