Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.626318931,48.532,33.628
1.624569893,48.576,33.628
2.625305176,48.544,33.63
3.626039982,48.55,33.63
4.626775265,48.532,33.63
5.625190258,48.504,33.632
6.625926018,48.514,33.632
7.626660824,48.546,33.634
8.624975681,48.562,33.634
9.625711441,48.548,33.636
10.626447201,48.536,33.636
11.624792099,48.544,33.636
12.625527859,48.57,33.638
13.626263618,48.592,33.638
14.624589920,48.602,33.638
15.625326633,48.608,33.64
16.626062870,48.602,33.64
17.626799107,48.552,33.64
18.625052452,48.602,33.642
19.625789165,48.66,33.642
20.626526356,48.616,33.644
21.624907494,48.584,33.644
22.625644684,48.612,33.644
23.626381874,48.604,33.646
24.624636173,48.676,33.646
25.625373363,48.614,33.648
26.626111030,48.648,33.648
27.624556065,48.644,33.65
28.625293732,48.642,33.652
29.626032352,48.65,33.652
30.626770496,48.664,33.652
31.625025749,48.654,33.654
32.625763416,48.638,33.654
33.626502514,48.712,33.654
34.624757767,48.678,33.656
35.625496864,48.704,33.656
36.626280308,48.67,33.656
37.624536037,48.668,33.658
38.625320434,48.678,33.658
39.626059532,48.67,33.66
40.624348640,48.672,33.66
41.625087738,48.698,33.66
42.625827789,48.648,33.662
43.626567364,48.704,33.662
44.624835968,48.726,33.664
45.625576019,48.7,33.664
46.626316070,48.72,33.666
47.624625683,48.75,33.666
48.625366211,48.694,33.666
49.626122475,48.778,33.668
50.624379635,48.78,33.668
51.625360012,48.734,33.67
52.626324654,48.776,33.67
53.624582291,48.75,33.672
54.625323296,48.76,33.672
55.626064300,48.756,33.674
56.626805305,48.736,33.674
57.625063896,48.744,33.674
58.625804901,48.768,33.676
59.626546860,48.806,33.676
60.624804974,48.786,33.676
61.625546932,48.772,33.678
62.626288414,48.784,33.678
63.624547958,48.782,33.68
64.625291347,48.816,33.68
65.626055241,48.798,33.68
66.624314308,48.796,33.682
67.625056744,48.766,33.682
68.625799656,48.836,33.684
69.626542091,48.794,33.684
70.624802112,48.798,33.684
71.625545025,48.844,33.684
72.626287937,48.76,33.684
74.625290871,48.864,33.686
75.626034260,48.852,33.686
76.624361992,48.838,33.686
77.625180244,48.854,33.688
78.625923157,48.82,33.688
79.624247074,48.866,33.688
80.624990940,48.826,33.688
81.625734329,48.832,33.69
82.623994827,48.86,33.69
83.624738693,48.826,33.69
84.625482559,48.87,33.69
85.626226425,48.872,33.692
86.624559879,48.852,33.692
87.625304222,48.9,33.692
88.626048088,48.886,33.694
89.624309063,48.84,33.694
90.625298500,48.888,33.694
91.626042843,48.872,33.696
92.624303818,48.89,33.696
93.625049114,48.832,33.696
94.625793457,48.868,33.696
95.624054432,48.854,33.696
96.624798775,48.888,33.696
97.625544071,48.896,33.698
98.626288414,48.856,33.698
99.624549866,48.902,33.698
100.625393867,48.848,33.698
101.626138210,48.876,33.698
102.624400139,48.856,33.698
103.625282288,48.882,33.7
104.626027584,48.864,33.7
105.624310017,48.906,33.702
106.625054836,48.878,33.702
107.625800610,48.882,33.702
108.624062538,48.87,33.702
109.624807358,48.846,33.702
110.625553131,48.914,33.704
111.626298427,48.852,33.704
112.624560833,48.932,33.704
113.625305653,48.904,33.704
114.626051426,48.864,33.704
115.624313831,48.864,33.704
116.625059605,48.938,33.704
117.625805378,48.92,33.706
118.624067783,48.896,33.706
119.624813557,48.912,33.706
120.625559330,48.954,33.706
121.623924732,48.926,33.706
122.624670982,48.954,33.706
123.625416756,48.958,33.706
124.623679638,48.934,33.708
125.624444008,48.91,33.708
126.625190735,48.966,33.708
127.625936985,48.956,33.708
128.624269485,48.924,33.71
129.625015736,48.924,33.71
130.625762463,48.93,33.71
131.624025822,48.966,33.71
132.624842644,48.94,33.712
133.625588894,48.95,33.712
134.623885155,48.988,33.712
135.624722958,48.994,33.712
136.625470161,48.97,33.712
137.623733997,48.96,33.714
138.624480724,48.978,33.716
139.625227928,49.006,33.716
140.625975132,48.972,33.716
141.624263763,48.954,33.716
142.625011444,48.98,33.718
143.625758171,48.97,33.718
144.624022961,48.992,33.718
145.624770641,48.994,33.718
146.625640392,48.986,33.72
147.624038219,48.962,33.72
148.624785900,49.014,33.72
149.625534058,48.99,33.722
150.623921871,48.99,33.722
151.624670505,49,33.722
152.625418663,49.026,33.722
153.623683929,48.994,33.724
154.624432087,49.054,33.724
155.625181198,49.064,33.724
