Time (s),Power (dBm),Percentage (%)
0.320447445,-62,76
0.820568085,-62,76
1.320583820,-62,76
1.820556641,-60,80
2.320399761,-61,78
2.820569515,-60,80
3.320562363,-62,76
3.820689201,-62,76
4.320389271,-62,76
4.820684910,-62,76
5.320545197,-59,82
5.820590496,-55,90
6.320529461,-60,80
6.820535183,-62,76
7.320529938,-59,82
7.820517540,-55,90
8.320382118,-55,90
8.820696354,-53,94
9.320391178,-57,86
9.820608139,-55,90
10.320541859,-49,100
10.820517063,-55,90
11.320536137,-57,86
11.820589066,-57,86
12.320364475,-51,98
12.820673466,-51,98
13.320387840,-53,94
13.820686340,-55,90
14.320483685,-53,94
14.820549488,-51,98
15.320478916,-55,90
15.820649147,-51,98
16.320333481,-49,100
16.820616722,-51,98
17.320344448,-51,98
17.820638657,-65,70
18.320462704,-62,76
18.820528507,-60,80
19.320454598,-55,90
19.820601463,-60,80
20.320322990,-51,98
20.820627689,-51,98
21.320327759,-55,90
21.820606232,-62,76
22.320331097,-59,82
22.820506096,-57,86
23.320467949,-51,98
23.820611000,-61,78
24.320403576,-53,94
24.820605278,-60,80
25.320272923,-58,84
25.820570946,-51,98
26.320410729,-55,90
26.820459843,-53,94
27.320410252,-53,94
27.820446014,-59,82
28.320423603,-60,80
28.820540905,-62,76
29.320234776,-62,76
29.820538998,-64,72
30.320375443,-55,90
30.820431232,-57,86
31.320385933,-55,90
31.820394993,-55,90
32.320385933,-57,86
32.820381165,-57,86
33.320244789,-55,90
33.820552826,-57,86
34.320246697,-57,86
34.820441246,-57,86
35.320363045,-59,82
35.820387840,-65,70
36.320298195,-62,76
36.820456028,-65,70
37.320205212,-65,70
37.820424557,-65,70
38.320187092,-62,76
38.820527554,-64,72
39.320260048,-64,72
39.820358753,-63,74
40.320333958,-65,70
40.820472717,-65,70
41.320178986,-65,70
41.820472717,-65,70
42.320248127,-65,70
42.820489883,-65,70
43.320199013,-65,70
43.820332527,-65,70
44.320346356,-64,72
44.820486069,-64,72
45.320198536,-65,70
45.820447922,-64,72
46.320144177,-65,70
46.820343971,-62,76
47.320237160,-59,82
47.820301533,-57,86
48.320140839,-55,90
48.820518970,-55,90
49.320291519,-53,94
49.820270061,-57,86
50.320146084,-57,86
50.820456505,-59,82
51.320251465,-69,62
51.820293903,-67,66
52.320265770,-67,66
52.820347309,-57,86
53.320266724,-65,70
53.820242405,-60,80
54.320099354,-75,50
54.820431232,-60,80
55.320307255,-55,90
55.820343494,-55,90
56.320277214,-55,90
56.820260525,-55,90
57.320272446,-55,90
57.820340157,-60,80
58.320083141,-55,90
58.820409775,-57,86
59.320065022,-53,94
59.820406437,-57,86
60.320255280,-60,80
60.820241451,-59,82
61.320253372,-62,76
61.820354462,-55,90
62.320082665,-61,78
62.820351124,-57,86
63.320066929,-59,82
63.820368767,-57,86
64.320045471,-60,80
64.820225239,-53,94
65.320226193,-59,82
65.820409298,-57,86
66.320131779,-59,82
66.820326328,-51,98
67.320030212,-59,82
67.820369244,-53,94
68.320137501,-57,86
68.820202827,-57,86
69.320167542,-57,86
69.820190906,-55,90
70.320182800,-55,90
70.820303917,-55,90
71.320031166,-55,90
71.820300102,-55,90
72.320154667,-55,90
72.820200443,-55,90
73.320145607,-55,90
73.820156574,-55,90
74.320143700,-55,90
74.820159912,-55,90
75.320008755,-55,90
75.820313454,-55,90
76.320004940,-57,86
76.820211410,-55,90
77.320121288,-57,86
77.820130348,-59,82
78.320152283,-57,86
78.820248604,-57,86
79.319995880,-59,82
79.820287704,-59,82
80.319975853,-59,82
80.820233822,-59,82
81.320133686,-59,82
81.820132732,-59,82
82.320074558,-59,82
82.820252418,-67,66
83.319986820,-57,86
83.820165157,-62,76
84.319915772,-65,70
84.820246696,-65,70
85.319954872,-62,76
85.820129871,-60,80
86.320070267,-57,86
86.820218086,-60,80
87.319999695,-69,62
87.820208073,-55,90
88.319940090,-62,76
88.820245743,-62,76
89.320055008,-57,86
89.820108890,-55,90
90.320081711,-55,90
90.820060253,-55,90
91.319922924,-55,90
91.820183277,-61,78
92.319899082,-59,82
92.820049286,-57,86
93.320021153,-57,86
93.820061207,-60,80
94.319884777,-65,70
94.820065498,-60,80
95.320017815,-55,90
95.820058346,-57,86
96.319892883,-69,62
96.820155621,-59,82
97.319861412,-61,78
97.820119858,-57,86
98.320001125,-61,78
98.820054531,-59,82
99.320030212,-69,62
99.820157051,-57,86
100.319825172,-62,76
100.820167541,-57,86
101.319846630,-57,86
101.819981098,-55,90
102.319977760,-59,82
