Time (s),Power (dBm),Percentage (%)
0.070517063,-59,82
0.570456505,-59,82
1.070415974,-59,82
1.570651531,-57,86
2.070297241,-57,86
2.570620537,-57,86
3.070494652,-62,76
3.570408821,-51,98
4.070251942,-55,90
4.570593357,-59,82
5.070384979,-65,70
5.570400238,-62,76
6.070436478,-59,82
6.570610046,-59,82
7.070269108,-59,82
7.570571422,-60,80
8.070460320,-59,82
8.570388317,-67,66
9.070371628,-51,98
9.570593834,-49,100
10.070232868,-55,90
10.570548534,-57,86
11.070400715,-49,100
11.570386410,-45,100
12.070258617,-45,100
12.570535660,-57,86
13.070341110,-53,94
13.570358753,-49,100
14.070379734,-59,82
14.570551872,-59,82
15.570316791,-59,82
16.070398331,-57,86
16.570325375,-59,82
17.070262909,-51,98
17.570531845,-57,86
18.070168018,-59,82
18.570475101,-60,80
19.070376396,-65,70
19.570290089,-65,70
20.070179939,-65,70
20.570511341,-64,72
21.070230007,-64,72
21.570289612,-57,86
22.070353508,-62,76
22.570497990,-60,80
23.070122242,-65,70
23.570230007,-65,70
24.070303440,-59,82
24.570280552,-65,70
25.070226669,-57,86
25.570474625,-73,54
26.070104122,-59,82
26.570365429,-62,76
27.070280552,-60,80
27.570277691,-63,74
28.070116043,-51,98
28.570417404,-58,84
29.070168972,-49,100
29.570224762,-59,82
30.070258141,-59,82
30.570347309,-53,94
31.070058823,-45,100
31.570166111,-53,94
32.070191383,-57,86
32.570251942,-57,86
33.070169449,-53,94
33.570278168,-47,100
34.070043564,-53,94
34.570329189,-49,100
35.070111275,-51,98
35.570207596,-53,94
36.070060730,-45,100
36.570234775,-51,98
37.070111275,-49,100
37.570169449,-49,100
38.070067883,-59,82
38.570377350,-57,86
39.070005417,-53,94
39.570191860,-64,72
40.070184231,-67,66
40.570199966,-57,86
41.070114613,-59,82
41.570354462,-67,66
42.069990158,-55,90
42.570279121,-57,86
43.070198059,-53,94
43.570165634,-59,82
44.070006371,-64,72
44.570332050,-71,58
45.070057869,-71,58
45.570117950,-73,54
46.070139885,-69,62
46.570315838,-60,80
47.069950104,-59,82
47.570273876,-59,82
48.070162773,-65,70
48.570077896,-69,62
49.070038319,-57,86
49.570297241,-60,80
50.069902897,-65,70
50.570221424,-61,78
51.070104599,-67,66
51.570092678,-62,76
52.069957256,-59,82
52.570238590,-47,100
53.070043087,-62,76
53.570062160,-60,80
54.070082188,-51,98
54.570014477,-53,94
55.069860458,-51,98
55.570003986,-57,86
56.070102692,-59,82
56.570061207,-53,94
57.070007324,-53,94
57.570236206,-51,98
58.069859982,-51,98
58.570166111,-53,94
59.070079327,-57,86
59.570055008,-59,82
60.069898605,-45,100
60.570213318,-47,100
61.069946289,-47,100
61.570006847,-51,98
62.070058346,-47,100
62.570196152,-55,90
63.069859028,-62,76
63.570156097,-55,90
64.070043087,-49,100
64.570032596,-51,98
65.069945335,-55,90
65.570140362,-49,100
66.069801331,-53,94
66.570118427,-51,98
67.070019722,-59,82
67.569946766,-53,94
68.069838524,-63,74
68.570118904,-69,62
69.069924355,-62,76
69.569941997,-49,100
70.069962502,-57,86
70.570103168,-53,94
71.069798946,-55,90
71.569869041,-55,90
72.069941998,-55,90
72.569967270,-55,90
73.069878578,-71,58
73.570029735,-59,82
74.069753170,-59,82
74.570035458,-57,86
75.069863319,-57,86
75.569875717,-65,70
76.069762707,-57,86
76.569986343,-62,76
77.069811821,-67,66
77.569868565,-65,70
78.069818974,-63,74
78.570080757,-62,76
79.069699764,-64,72
79.569943428,-55,90
80.069888115,-51,98
80.569888592,-53,94
81.069769382,-57,86
81.570057869,-62,76
82.069672585,-59,82
82.569946289,-55,90
83.069901466,-47,100
83.569843769,-53,94
84.069681644,-51,98
84.570035458,-51,98
85.069727898,-54,92
85.569873333,-51,98
86.069843769,-57,86
86.570026874,-53,94
87.069652081,-49,100
87.569977760,-55,90
88.069828987,-49,100
88.569803715,-49,100
89.069698334,-53,94
89.570006370,-61,78
90.069670200,-61,78
90.569898128,-57,86
91.069806576,-57,86
91.569787025,-55,90
92.069624424,-65,70
92.569941997,-55,90
93.069618225,-60,80
93.569777965,-57,86
94.069786549,-53,94
94.569744110,-61,78
95.069623470,-64,72
95.569920063,-69,62
96.069591045,-63,74
96.569743633,-55,90
97.069580078,-67,66
97.569681168,-63,74
98.069544792,-59,82
98.569826126,-59,82
99.069782734,-62,76
99.569726944,-65,70
100.069535732,-55,90
100.569880009,-51,98
101.069532871,-57,86
101.569893360,-67,66
102.069760799,-53,94
102.569838524,-62,76
103.069520950,-62,76
103.569895267,-73,54
104.069720268,-62,76
104.569729328,-62,76
105.069479466,-53,94
105.569895744,-47,100
106.069502831,-51,98
106.569794178,-53,94
107.069687367,-51,98
107.569650173,-59,82
108.069658279,-47,100
108.569857597,-55,90
109.069465160,-53,94
109.569826603,-53,94
110.069664955,-47,100
110.569775104,-49,100
111.069478035,-47,100
111.569799900,-51,98
112.069705963,-51,98
112.569619179,-53,94
113.069643497,-62,76
113.569838524,-60,80
114.069466114,-57,86
