Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.567279339,42.808,32.392
1.568212986,42.812,32.394
2.569146156,42.824,32.396
3.567558765,42.846,32.396
4.568492889,42.84,32.398
5.566905975,42.86,32.398
6.567840576,42.848,32.4
7.568775177,42.854,32.402
8.567188740,42.856,32.404
9.568123817,42.882,32.404
10.569058895,42.884,32.406
11.567473411,42.928,32.408
12.568408966,42.916,32.408
13.566823959,42.918,32.41
14.567759991,42.898,32.412
15.568696022,42.882,32.414
16.567111015,42.932,32.416
17.568047523,42.906,32.416
18.568984508,42.934,32.418
19.567400455,42.982,32.418
20.568336964,43.02,32.42
21.566752911,42.904,32.42
22.567689896,42.908,32.422
23.568627357,42.962,32.422
24.567043781,42.986,32.424
25.567981243,42.964,32.424
26.568919182,42.982,32.424
27.567335606,42.968,32.426
28.568273544,43.004,32.426
29.566689968,42.978,32.426
30.567628860,42.934,32.428
31.568566799,42.996,32.428
32.566983700,42.992,32.428
33.567922592,42.94,32.428
34.568860531,43.032,32.43
35.567278385,43.032,32.43
36.568216801,42.978,32.432
37.566634178,43.016,32.432
38.567572594,43.062,32.432
39.568511963,42.984,32.434
40.566929817,43.012,32.434
41.567868233,43.03,32.434
42.568807602,43.008,32.434
43.567224979,43.022,32.434
44.568164349,43.036,32.434
45.566581249,43.038,32.434
46.567520618,43.006,32.434
47.568459034,43.036,32.434
48.566876411,42.996,32.432
49.567815304,42.998,32.432
50.568753719,42.98,32.432
51.567171097,42.986,32.432
52.568109512,43.012,32.43
53.566526890,43.056,32.43
54.567465305,43.032,32.43
55.568403721,43.014,32.432
56.566821098,42.992,32.43
57.567759514,42.996,32.428
58.568697452,42.964,32.428
59.567114830,42.988,32.43
60.568052769,43,32.43
61.566470146,43.022,32.428
62.567408562,43.02,32.43
63.568346500,42.974,32.428
64.566763401,42.956,32.428
65.567700863,43.006,32.428
66.568638325,42.958,32.426
67.567054748,42.938,32.426
68.567992210,42.994,32.424
69.566408157,42.912,32.424
70.567344665,42.942,32.422
71.568281174,42.958,32.42
72.566696644,42.932,32.42
73.567633152,42.93,32.418
74.568569183,42.888,32.418
75.566983700,42.934,32.416
76.567919254,42.92,32.412
77.566333294,42.868,32.412
78.567268848,42.862,32.41
79.568203926,42.86,32.41
80.566617966,42.858,32.408
81.567553043,42.94,32.408
82.568488121,42.864,32.408
83.566901684,42.886,32.406
84.567836285,42.896,32.404
85.566249370,42.888,32.404
86.567183971,42.842,32.404
87.568118572,42.88,32.402
88.566531658,42.888,32.402
89.567465782,42.836,32.4
90.568399429,42.806,32.398
91.566812038,42.844,32.396
92.567746162,42.846,32.396
93.566158295,42.818,32.394
94.567091465,42.832,32.394
95.568023682,42.77,32.394
96.566435814,42.812,32.392
97.567368507,42.792,32.392
98.568301201,42.78,32.392
99.566712379,42.8,32.39
100.567644596,42.792,32.39
101.566056251,42.808,32.39
102.566988468,42.774,32.39
103.567920685,42.792,32.388
104.566331863,42.796,32.388
105.567263603,42.76,32.386
106.568195820,42.756,32.386
107.566606998,42.734,32.386
108.567538738,42.752,32.386
109.565949440,42.816,32.386
110.566881180,42.744,32.384
111.567813396,42.782,32.384
112.566223621,42.768,32.384
113.567155838,42.756,32.386
