Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.915840149,44.216,32.604
1.915640354,44.172,32.604
2.915441513,44.22,32.604
3.915383816,44.222,32.606
4.915185451,44.218,32.606
5.914986610,44.202,32.608
6.914788246,44.212,32.608
7.917064190,44.196,32.608
8.916887283,44.18,32.61
9.916727543,44.2,32.61
10.916608810,44.22,32.612
11.916410923,44.238,32.614
12.916213989,44.28,32.614
13.916017055,44.218,32.616
14.915820122,44.296,32.618
15.915623188,44.286,32.62
16.915426731,44.28,32.622
17.915230274,44.292,32.622
18.915034771,44.278,32.622
19.914839268,44.266,32.624
20.914642811,44.292,32.626
21.917034149,44.288,32.626
22.916838646,44.284,32.628
23.916778564,44.312,32.628
24.916583538,44.344,32.63
25.916388512,44.356,32.63
26.916193485,44.312,32.632
27.915998459,44.306,32.632
28.915803909,44.382,32.634
29.915609837,44.334,32.636
30.915415287,44.392,32.636
31.915221214,44.382,32.638
32.915027142,44.368,32.638
33.914833069,44.36,32.638
34.914671421,44.302,32.632
35.914476871,44.376,32.634
36.916758060,44.364,32.636
37.916564465,44.342,32.636
38.916369915,44.374,32.638
39.916301727,44.384,32.638
40.916107178,44.326,32.638
41.915913582,44.334,32.638
42.915723324,44.346,32.638
43.915529251,44.362,32.638
44.915335178,44.34,32.636
45.915140152,44.3,32.636
46.914980888,44.338,32.636
47.914801121,44.344,32.634
48.914606094,44.33,32.634
49.914411068,44.342,32.634
50.916873455,44.27,32.634
51.916678429,44.27,32.632
52.916512012,44.334,32.632
53.916430950,44.328,32.632
54.916235447,44.296,32.632
55.916039467,44.3,32.63
56.915843964,44.306,32.63
57.915648460,44.292,32.628
58.915452480,44.302,32.626
59.915256500,44.298,32.624
60.915059566,44.27,32.62
61.914863110,44.232,32.62
62.914666176,44.26,32.618
63.914468288,44.238,32.616
64.916746140,44.282,32.614
65.916548252,44.23,32.614
66.916350842,44.202,32.612
67.916152477,44.24,32.612
68.916001797,44.198,32.61
69.915802956,44.164,32.61
70.915604591,44.168,32.61
71.915405750,44.18,32.608
72.915206909,44.168,32.606
73.915007114,44.164,32.606
74.914960861,44.138,32.604
75.914761066,44.112,32.602
76.914708137,44.134,32.602
77.914507866,44.108,32.6
78.916781902,44.132,32.596
79.916581631,44.158,32.594
80.916380882,44.048,32.592
81.916350842,44.11,32.59
82.916161537,44.102,32.59
83.915958881,44.042,32.588
84.915757179,44.074,32.586
85.915554523,44.052,32.584
86.915351868,44.002,32.58
87.915148258,44.012,32.578
88.914944649,44.04,32.576
89.914741039,43.998,32.574
90.914536476,43.964,32.572
91.914331913,43.998,32.57
92.916813374,43.984,32.568
93.916608334,44.002,32.566
94.916473865,43.944,32.564
95.916267872,43.93,32.56
97.915854931,43.892,32.554
98.915682793,43.908,32.552
99.915475845,43.862,32.55
100.915267944,43.85,32.548
101.915060520,43.898,32.546
102.914852619,43.888,32.546
103.914644241,43.84,32.544
104.914435863,43.832,32.542
105.914237499,43.836,32.542
106.916503906,43.784,32.54
107.916339874,43.802,32.538
108.916130066,43.784,32.538
109.915921211,43.828,32.536
110.915711403,43.792,32.534
111.915501595,43.788,32.534
112.915291786,43.766,32.532
113.915081501,43.782,32.532
114.914876461,43.778,32.53
115.914667129,43.772,32.53
116.914456844,43.766,32.53
117.914246559,43.78,32.528
118.914075375,43.776,32.528
119.916339874,43.78,32.528
120.916252136,43.798,32.528
121.916254997,43.776,32.528
122.916044712,43.764,32.528
123.915834904,43.778,32.528
124.915624619,43.766,32.528
125.915414333,43.812,32.528
126.915204525,43.82,32.53
127.914995193,43.832,32.53
128.914785385,43.844,32.53
129.914576530,43.81,32.532
130.914366722,43.786,32.534
131.914157867,43.784,32.534
132.916471481,43.824,32.536
133.916263103,43.818,32.536
134.916053772,43.862,32.538
136.915637493,43.83,32.538
137.915468216,43.864,32.54
138.915259838,43.844,32.54
139.915052414,43.844,32.542
140.914844513,43.846,32.542
