Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.949841499,46.544,33.24
1.948055267,46.464,33.236
2.948751926,46.428,33.234
3.949447632,46.456,33.23
4.947659969,46.442,33.226
5.948355675,46.45,33.224
6.949049950,46.414,33.22
7.949744701,46.404,33.218
8.947955608,46.42,33.216
9.948649406,46.38,33.214
10.949343204,46.406,33.212
11.947553635,46.376,33.208
12.948246002,46.348,33.206
13.948938847,46.36,33.204
14.949631214,46.356,33.204
15.947840691,46.338,33.2
16.948533058,46.33,33.2
17.949224472,46.33,33.198
18.947432995,46.296,33.196
19.948124886,46.336,33.194
20.948815823,46.336,33.194
21.949506760,46.344,33.192
22.947715282,46.286,33.192
23.948406696,46.238,33.19
24.949096680,46.296,33.19
25.949788094,46.302,33.19
26.947995663,46.292,33.19
27.948686123,46.284,33.188
28.949376583,46.246,33.188
29.947584152,46.258,33.186
30.948274612,46.282,33.186
31.948965073,46.286,33.186
32.949655056,46.284,33.186
33.947862148,46.234,33.184
34.948552608,46.238,33.184
35.949242115,46.218,33.184
36.947449207,46.232,33.182
37.948139191,46.26,33.182
38.948828697,46.272,33.184
39.949519157,46.274,33.182
40.947725773,46.282,33.182
41.948415279,46.314,33.182
42.949105263,46.264,33.182
43.947312355,46.266,33.182
44.948001385,46.232,33.18
45.948690891,46.26,33.18
46.949379921,46.23,33.18
47.947586536,46.204,33.178
48.948275566,46.26,33.178
49.948964596,46.236,33.178
50.947170258,46.2,33.178
51.947859287,46.24,33.176
52.948548794,46.25,33.176
53.949236870,46.256,33.174
54.947442055,46.202,33.172
55.948130608,46.202,33.172
56.948818684,46.25,33.172
57.949507236,46.194,33.17
58.947712421,46.21,33.17
59.948400021,46.162,33.168
60.949088097,46.202,33.166
61.947292328,46.18,33.166
62.947979927,46.18,33.164
63.948667049,46.16,33.164
64.949354172,46.16,33.162
65.947557926,46.13,33.16
66.948244572,46.18,33.158
67.948930740,46.144,33.156
68.947134018,46.044,33.156
69.947820187,46.15,33.156
70.948505878,46.158,33.156
71.949192047,46.112,33.154
72.947394371,46.108,33.152
73.948080063,46.124,33.152
74.948765278,46.12,33.152
75.949450016,46.088,33.15
76.947651863,46.098,33.15
77.948336124,46.062,33.148
78.949020863,46.102,33.146
79.947221756,46.048,33.144
80.947906017,46.026,33.144
81.948589802,46.036,33.142
82.949273109,46.044,33.142
83.947473526,45.996,33.14
84.948156357,45.99,33.138
85.948839664,46.026,33.138
86.947039604,45.996,33.138
87.947722435,45.99,33.136
88.948404789,46.022,33.136
89.949088097,46.042,33.136
90.947287083,46.018,33.134
91.947969437,45.982,33.132
92.948651314,45.988,33.132
93.949333668,45.98,33.13
94.947532177,45.964,33.13
95.948213577,45.99,33.128
96.948895454,45.924,33.126
97.947093964,45.924,33.126
98.947774887,45.952,33.126
99.948456287,45.932,33.124
100.949136734,45.934,33.122
101.947334290,45.964,33.122
102.948014736,45.924,33.12
103.948695183,45.956,33.12
104.949374676,45.884,33.118
105.947571754,45.94,33.118
106.948251724,45.93,33.116
107.948931694,45.886,33.116
108.947127819,45.934,33.114
109.947806835,45.892,33.112
110.948485851,45.858,33.11
111.949164391,45.92,33.108
112.947360039,45.88,33.106
113.948038578,45.828,33.104
114.948716164,45.826,33.102
115.949394226,45.858,33.1
116.947588444,45.862,33.098
117.948265553,45.816,33.096
118.948942184,45.804,33.094
119.947135925,45.836,33.092
120.947812080,45.818,33.09
121.948487759,45.794,33.088
122.949164391,45.814,33.088
123.947356701,45.764,33.086
124.948031902,45.798,33.084
125.948707581,45.738,33.082
126.946899414,45.77,33.08
127.947573662,45.698,33.08
128.948248386,45.692,33.076
129.948922634,45.714,33.076
130.947113514,45.74,33.074
131.947787285,45.726,33.072
132.948461056,45.722,33.072
133.949134350,45.702,33.07
134.947324753,45.704,33.066
135.947997093,45.662,33.066
136.948669434,45.65,33.064
137.946859360,45.642,33.062
138.947531223,45.61,33.06
139.948202610,45.628,33.058
140.948874474,45.63,33.058
141.947063446,45.63,33.056
142.947734833,45.664,33.056
143.948406696,45.604,33.054
144.949077606,45.616,33.054
145.947265148,45.582,33.052
146.947936535,45.588,33.052
147.948607445,45.654,33.052
149.947466373,45.62,33.052
150.948136806,45.556,33.052
151.948807716,45.572,33.05
152.946994781,45.584,33.048
153.947665215,45.596,33.046
154.948335648,45.606,33.046
