Time (s),Power (dBm),Percentage (%)
0.451019287,-59,82
0.951314926,-58,84
1.451225757,-59,82
1.951186180,-60,80
2.451066971,-59,82
2.951381207,-59,82
3.451045990,-57,86
3.951318741,-57,86
4.451192379,-57,86
4.951219082,-55,90
5.451202869,-57,86
5.951166153,-55,90
6.450994968,-55,90
6.951340675,-55,90
7.450996399,-55,90
7.951302528,-55,90
8.451188564,-55,90
8.951163769,-55,90
9.450964451,-55,90
9.951313972,-55,90
10.450984001,-55,90
10.951287746,-55,90
11.451095104,-55,90
11.951134205,-55,90
12.451134205,-55,90
12.951137066,-55,90
13.451119423,-55,90
13.951272964,-55,90
14.451031685,-55,90
14.951199532,-55,90
15.451120376,-57,86
15.951110363,-57,86
16.451113224,-57,86
16.951333523,-55,90
17.450963974,-57,86
17.951251507,-57,86
18.451014995,-55,90
18.951299191,-57,86
19.451098442,-57,86
19.951100349,-55,90
20.451128483,-55,90
20.951236725,-57,86
21.450965404,-55,90
21.951077461,-59,82
22.451083660,-59,82
22.951107979,-57,86
23.451078892,-65,70
23.951217175,-51,98
24.450900555,-59,82
24.951252460,-62,76
25.450934410,-55,90
25.951219082,-62,76
26.451100349,-53,94
26.951123238,-59,82
27.451004028,-59,82
27.951248169,-59,82
28.450890541,-60,80
28.951119423,-62,76
29.451061249,-62,76
29.951041222,-59,82
30.450955868,-51,98
30.951086521,-53,94
31.450914860,-51,98
31.951083183,-53,94
32.450874805,-62,76
32.951174736,-59,82
33.450955868,-53,94
33.951069355,-59,82
34.450866222,-67,66
34.951093674,-59,82
35.450838566,-57,86
35.951164722,-60,80
36.450894356,-63,74
36.951007843,-62,76
37.451010227,-62,76
37.951043129,-62,76
38.451045036,-59,82
38.951149464,-60,80
39.450898170,-57,86
39.951086521,-53,94
40.451033592,-53,94
40.950997353,-53,94
41.450990677,-65,70
41.951168060,-55,90
42.450812816,-55,90
42.951128483,-55,90
43.450855732,-55,90
43.951148033,-57,86
44.451012134,-64,72
44.951006412,-65,70
45.450943947,-53,94
45.951113701,-57,86
46.450788975,-59,82
46.950970173,-57,86
47.450961113,-60,80
47.950955868,-65,70
48.450992107,-64,72
48.951085091,-63,74
49.450801849,-55,90
49.951130867,-57,86
50.450798988,-62,76
50.951087952,-62,76
51.450977325,-64,72
51.950962067,-63,74
52.450886249,-53,94
52.951127052,-57,86
53.450837612,-53,94
53.951076508,-62,76
54.450942039,-57,86
54.950916290,-67,66
55.450923443,-55,90
55.950984955,-55,90
56.450740814,-59,82
56.951061726,-55,90
57.450757980,-63,74
57.951080799,-69,62
58.450944900,-65,70
58.950919628,-62,76
59.450901985,-65,70
59.951072216,-64,72
60.450724125,-64,72
60.951039791,-67,66
61.450876236,-59,82
61.950886250,-60,80
62.450887203,-55,90
62.950955868,-51,98
63.450865745,-53,94
63.951061249,-57,86
64.450704098,-57,86
64.950953007,-60,80
65.450907707,-60,80
65.950891495,-59,82
66.450867653,-41,100
66.951051235,-55,90
67.450762749,-61,78
67.951042175,-57,86
68.450766563,-57,86
68.950988770,-59,82
69.450889587,-53,94
69.950863838,-49,100
