Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.291631698,44.418,32.68
1.293392658,44.414,32.68
2.292675018,44.45,32.68
3.291932106,44.448,32.682
4.293693065,44.464,32.682
5.292949676,44.472,32.682
6.292208671,44.426,32.682
7.291465759,44.426,32.684
8.293352604,44.436,32.684
9.292609691,44.498,32.684
10.291949749,44.456,32.684
11.293711185,44.478,32.684
12.292968750,44.476,32.684
13.292261600,44.446,32.684
14.291519165,44.468,32.684
15.293346882,44.456,32.684
16.292604446,44.456,32.684
17.291895389,44.45,32.684
18.293689251,44.448,32.684
19.292945862,44.48,32.684
20.292278290,44.446,32.684
21.291535377,44.486,32.684
22.293295860,44.406,32.682
23.292552471,44.454,32.682
24.291808605,44.454,32.68
25.293569565,44.386,32.68
26.292825222,44.458,32.678
27.292182445,44.382,32.678
28.291438103,44.428,32.676
29.293197632,44.38,32.674
30.292484283,44.364,32.674
31.291738987,44.386,32.67
32.293592453,44.406,32.668
33.292846680,44.336,32.668
34.292100906,44.362,32.666
35.291366577,44.334,32.664
36.293124676,44.326,32.662
37.292377949,44.322,32.66
38.291631222,44.326,32.66
39.293388843,44.302,32.658
40.292641163,44.3,32.658
41.291893959,44.246,32.656
42.291146278,44.266,32.654
43.292957306,44.294,32.652
44.292209625,44.248,32.65
45.291504383,44.268,32.65
46.293260574,44.21,32.648
47.292511463,44.246,32.646
48.291850567,44.24,32.644
49.291100979,44.214,32.64
50.292888164,44.186,32.638
51.292138576,44.244,32.636
52.291388035,44.218,32.634
53.293186664,44.196,32.63
54.292435169,44.17,32.626
55.291829586,44.136,32.622
56.293581962,44.144,32.618
57.292828560,44.11,32.614
58.292117596,44.102,32.612
59.291364193,44.046,32.608
60.293174267,44.042,32.606
61.292419910,44.024,32.602
62.291665554,44.01,32.6
63.293414116,43.984,32.598
64.292658329,43.988,32.594
65.291941643,43.996,32.59
66.291184425,43.964,32.588
67.292933941,43.958,32.586
68.292211056,43.946,32.584
69.291453361,43.918,32.582
70.293199539,43.922,32.578
71.292445183,43.924,32.576
72.291686535,43.844,32.572
73.290926933,43.912,32.568
74.292739868,43.832,32.564
75.292033195,43.846,32.56
76.291273117,43.782,32.556
77.293015957,43.812,32.554
78.292253971,43.81,32.55
79.291492462,43.768,32.548
80.293276310,43.738,32.544
81.292569637,43.8,32.542
82.291892528,43.706,32.54
83.291129112,43.732,32.538
84.292869568,43.706,32.534
85.292105198,43.696,32.532
86.291339874,43.662,32.53
87.293118954,43.694,32.526
88.292354107,43.618,32.524
89.291588306,43.66,32.522
90.290923595,43.618,32.52
91.292661190,43.594,32.518
92.291894913,43.576,32.516
93.291127682,43.602,32.514
94.292864799,43.58,32.51
95.292239189,43.576,32.508
96.291471004,43.502,32.506
97.293206692,43.554,32.504
98.292438507,43.53,32.502
99.291694641,43.52,32.5
100.290925503,43.54,32.498
101.292660236,43.476,32.496
102.291957855,43.55,32.494
103.291188240,43.518,32.492
104.292933941,43.476,32.49
105.292164326,43.464,32.49
106.291392803,43.442,32.488
107.293126583,43.496,32.484
108.292356014,43.462,32.482
109.291599750,43.436,32.482
110.290962696,43.468,32.48
111.292695522,43.384,32.478
112.291923046,43.382,32.476
113.291150570,43.382,32.476
114.292941570,43.376,32.472
115.292196750,43.382,32.47
116.291510105,43.352,32.468
117.293240547,43.322,32.466
118.292466640,43.332,32.462
119.291691780,43.3,32.46
120.290917396,43.32,32.458
121.292729378,43.276,32.456
122.291953564,43.256,32.454
123.291177749,43.26,32.452
124.292906284,43.304,32.45
125.292221546,43.288,32.446
126.291451454,43.198,32.446
127.290674209,43.194,32.444
128.292401790,43.254,32.442
129.291624069,43.206,32.44
130.290846824,43.226,32.438
131.292573452,43.188,32.436
132.291795730,43.198,32.434
133.291018009,43.174,32.434
134.292744160,43.218,32.432
135.291965484,43.17,32.43
136.291247845,43.172,32.428
137.290468693,43.17,32.428
138.292195797,43.17,32.424
139.291539192,43.126,32.424
140.290760040,43.142,32.422
