Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.754863739,72.26563,119.625,3.91125,266.5625,0
1.809654713,72.25,119.53125,3.91125,262.1875,0
2.864310265,72.23828,119.625,3.91125,250.9375,0
3.743316650,72.22656,120,3.9125,267.5,0
4.798079967,72.22656,120.09375,3.9125,269.6875,0
5.853196621,72.21484,120,3.910625,264.6875,0
6.731822967,72.20313,120,3.9125,271.5625,0
7.786725044,72.19141,119.53125,3.913125,271.875,0
8.841425896,72.17969,119.25,3.913125,253.4375,0
9.720394134,72.16797,119.34375,3.913125,253.125,0
10.775372982,72.16797,119.53125,3.91125,257.8125,0
11.830024719,72.15234,119.625,3.909375,262.1875,0
12.709001064,72.14063,119.8125,3.9125,250.625,0
13.763786316,72.12891,119.8125,3.910625,259.0625,0
14.818881512,72.11719,119.4375,3.911875,259.375,0
15.697870254,72.11719,119.15625,3.91,257.1875,0
16.752427101,72.10547,119.25,3.91,275.625,0
17.807335854,72.09375,119.34375,3.91125,258.75,0
18.861946583,72.08203,119.34375,3.910625,255.3125,0
19.740936279,72.07031,119.34375,3.91125,257.8125,0
20.796107292,72.05469,119.4375,3.9125,248.75,0
21.851262569,72.05469,119.8125,3.91,262.1875,0
22.729917526,72.04297,119.625,3.91,253.4375,0
23.784427643,72.03125,119.625,3.91,263.125,0
24.839087963,72.01953,119.53125,3.90875,255,0
25.718033791,72.00781,119.625,3.9125,260.3125,0
26.773011684,72.00781,119.25,3.9125,261.875,0
27.827547550,71.99609,119.25,3.911875,240.625,0
28.706792831,71.98438,119.25,3.911875,270.3125,0
29.761453152,71.97266,119.0625,3.91125,268.4375,0
30.816156864,71.95703,119.0625,3.91125,271.875,0
31.695154190,71.95703,119.25,3.909375,250.9375,0
32.749982357,71.94531,119.53125,3.910625,246.25,0
33.804790497,71.93359,119.625,3.908125,276.25,0
34.859570026,71.92188,119.53125,3.91,256.5625,0
35.738435745,71.91016,119.53125,3.91,312.5,0
36.793909073,71.89844,118.875,3.909375,258.125,0
37.848350048,71.88672,118.875,3.91125,272.1875,0
38.727386475,71.88672,118.96875,3.91,260.9375,0
39.782293320,71.875,119.0625,3.91125,265.625,0
40.836886883,71.85938,119.15625,3.908125,266.5625,0
41.715866566,71.84766,119.34375,3.911875,260.9375,0
42.771335125,71.84766,119.34375,3.91,270.3125,0
43.825625896,71.83594,119.15625,3.908125,261.875,0
44.704738140,71.82422,118.875,3.90625,272.8125,0
45.759462357,71.8125,119.15625,3.91,257.1875,0
46.814164638,71.80078,118.875,3.909375,263.75,0
47.693196773,71.78906,119.15625,3.91125,255,0
48.747887134,71.78906,118.96875,3.911875,250,0
49.802806377,71.77734,118.875,3.905,254.0625,0
50.857591629,71.76172,118.78125,3.91125,267.8125,0
51.736588001,71.75,118.78125,3.90875,260.3125,0
52.791201115,71.73828,119.0625,3.91,254.0625,0
53.846112728,71.72656,119.0625,3.910625,249.6875,0
54.725156307,71.72656,118.78125,3.909375,271.5625,0
55.779865742,71.71484,118.6875,3.911875,266.5625,0
56.834559917,71.70313,118.5,3.90875,267.8125,0
57.713631630,71.69141,118.3125,3.909375,266.5625,0
58.768433094,71.67969,118.59375,3.908125,241.5625,0
59.823113918,71.67969,118.3125,3.9075,270.3125,0
60.702259540,71.66406,118.3125,3.9075,271.25,0
61.757139206,71.65234,118.3125,3.904375,267.5,0
62.811786175,71.64063,118.40625,3.90875,264.6875,0
63.866837501,71.62891,118.40625,3.90875,255,0
64.746018410,71.61719,118.40625,3.91,258.4375,0
