Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.866661072,49.456,33.806
1.867421627,49.51,33.806
2.865789413,49.454,33.808
3.866550446,49.522,33.808
4.867312431,49.514,33.81
5.865590095,49.476,33.81
6.866351604,49.472,33.81
7.867134094,49.434,33.812
8.865416050,49.49,33.812
9.866177559,49.496,33.812
10.866939545,49.564,33.814
11.865217686,49.564,33.814
12.865980148,49.522,33.814
13.866752148,49.536,33.816
14.865232468,49.572,33.816
15.865994930,49.502,33.816
16.866757393,49.494,33.816
17.865035534,49.538,33.818
18.865797996,49.534,33.818
19.866560459,49.534,33.818
20.867322922,49.532,33.818
21.865602016,49.562,33.818
22.866397858,49.506,33.82
23.867160320,49.478,33.82
24.865439415,49.548,33.82
25.866201401,49.542,33.82
26.866963863,49.548,33.82
27.865242958,49.464,33.82
28.866011620,49.536,33.82
29.866774082,49.552,33.82
30.865053177,49.518,33.82
31.865876675,49.54,33.82
32.866639137,49.57,33.82
33.864922523,49.532,33.82
34.865684509,49.534,33.82
35.866446972,49.558,33.82
36.865093708,49.58,33.82
37.865856171,49.566,33.82
38.866618156,49.506,33.82
39.867380619,49.51,33.818
40.865659714,49.532,33.82
41.866423130,49.53,33.82
42.867383957,49.522,33.82
43.865663052,49.508,33.818
44.866425514,49.55,33.818
45.867187977,49.516,33.818
46.865466595,49.518,33.816
47.866228580,49.55,33.816
48.866991043,49.496,33.816
49.865269661,49.518,33.814
50.866031170,49.508,33.814
51.866793156,49.538,33.814
52.865071773,49.518,33.814
53.865833282,49.512,33.812
54.866594315,49.538,33.812
55.864872932,49.53,33.812
56.865722656,49.484,33.81
57.866483688,49.476,33.81
58.864761353,49.48,33.81
59.865522385,49.464,33.808
60.866452694,49.476,33.808
61.867213726,49.474,33.808
62.865490913,49.456,33.808
63.866251945,49.516,33.808
64.867012501,49.404,33.806
65.865289688,49.49,33.806
66.866230488,49.462,33.804
67.866991043,49.468,33.804
68.865268230,49.5,33.804
69.866028786,49.428,33.804
70.866788387,49.464,33.802
71.865065575,49.442,33.802
72.865825176,49.446,33.802
73.866584778,49.45,33.8
74.864861488,49.452,33.8
75.865621090,49.426,33.8
76.866575718,49.426,33.8
77.864851952,49.444,33.798
78.865611076,49.438,33.798
79.866383553,49.42,33.798
80.867143154,49.474,33.796
81.865418911,49.41,33.796
82.866178036,49.374,33.796
83.866937160,49.408,33.796
84.865212917,49.41,33.794
85.866054058,49.412,33.794
86.866813183,49.392,33.794
87.865087986,49.39,33.792
88.865846634,49.398,33.792
89.866605759,49.438,33.79
90.864902019,49.408,33.79
91.865660667,49.382,33.79
92.866432190,49.398,33.788
93.864706516,49.414,33.788
94.865464210,49.386,33.786
95.866221905,49.368,33.786
96.864495754,49.392,33.784
97.865252972,49.42,33.784
98.866285324,49.356,33.784
99.867042541,49.334,33.782
100.865316391,49.288,33.78
101.866072655,49.34,33.778
102.866828918,49.352,33.778
103.865325451,49.312,33.776
104.866081238,49.342,33.776
105.866837501,49.292,33.776
106.865168571,49.314,33.776
107.865925312,49.33,33.776
108.866681099,49.296,33.774
109.864953518,49.336,33.774
110.865709782,49.34,33.774
111.866465569,49.292,33.774
112.864737987,49.278,33.774
113.865493774,49.26,33.772
114.866249561,49.21,33.772
115.864521980,49.294,33.772
116.865482807,49.314,33.772
117.866238117,49.294,33.77
118.866993904,49.28,33.77
119.865266323,49.276,33.77
120.866021156,49.304,33.77
121.866776943,49.306,33.77
122.865048885,49.308,33.77
123.865804672,49.24,33.77
124.866559505,49.24,33.77
125.864831924,49.31,33.77
126.865633488,49.31,33.77
127.866388798,49.24,33.77
128.864660740,49.272,33.768
129.865472317,49.304,33.768
131.864499092,49.236,33.768
132.865308762,49.228,33.768
133.866063118,49.25,33.766
134.866818428,49.238,33.766
135.865089893,49.29,33.766
136.865844727,49.266,33.766
137.866599083,49.202,33.766
138.864946842,49.272,33.766
139.865701199,49.268,33.766
140.866455555,49.27,33.764
141.864726067,49.274,33.764
142.865480423,49.288,33.764
143.866234779,49.25,33.764
144.864505768,49.246,33.764
145.865260124,49.32,33.764
146.866045475,49.258,33.764
147.864315987,49.252,33.764
148.865070343,49.21,33.762
149.865868568,49.26,33.762
150.866851807,49.272,33.762
151.865122795,49.188,33.762
152.865876675,49.234,33.762
153.866630077,49.196,33.762
154.865044117,49.216,33.762
155.865797996,49.246,33.762
156.866550922,49.216,33.76
157.864821434,49.228,33.76
158.865574360,49.17,33.758
159.866390705,49.206,33.758
160.864660740,49.176,33.758
161.865413666,49.218,33.758
162.866402626,49.174,33.756
163.864672661,49.216,33.756
164.865424633,49.19,33.756
165.866178036,49.158,33.754
166.866930485,49.19,33.756
167.865199566,49.186,33.754
168.865952492,49.15,33.754
169.866704941,49.212,33.754
170.864974022,49.18,33.754
171.865726471,49.2,33.754
172.866478920,49.16,33.754
173.864748001,49.19,33.754
174.865500450,49.144,33.754
175.866252899,49.174,33.754
176.864521980,49.202,33.754
177.865274429,49.15,33.754
178.866026878,49.142,33.754
179.864296436,49.166,33.754
180.865296364,49.108,33.754
181.866048813,49.186,33.754
182.864317894,49.19,33.754
183.865070343,49.186,33.754
184.865893841,49.142,33.754
185.866646290,49.184,33.754
186.864915371,49.204,33.754
187.865667820,49.158,33.754
188.866420746,49.18,33.754
189.864698410,49.186,33.754
190.865450859,49.16,33.754
191.866360187,49.214,33.754
192.864661694,49.176,33.754
193.865415096,49.22,33.754
194.866167545,49.128,33.754
195.864436626,49.192,33.756
196.865189552,49.15,33.754
197.865942001,49.2,33.756
198.864211559,49.222,33.756
199.864964962,49.224,33.756
200.865736484,49.166,33.758
201.866489410,49.208,33.758
202.864759445,49.178,33.758
203.865511894,49.2,33.758
204.866264820,49.22,33.758
205.864609718,49.184,33.758
206.865363121,49.194,33.758
207.866115570,49.196,33.758
208.864395142,49.184,33.758
209.865148067,49.158,33.758
210.865900516,49.2,33.758
211.864259720,49.202,33.758
212.865176678,49.17,33.758
213.865930080,49.174,33.758
214.864199161,49.162,33.758
215.865086079,49.19,33.758
216.865838528,49.222,33.76
217.866591454,49.162,33.76
218.864923954,49.194,33.76
219.865676880,49.252,33.76
220.866430283,49.178,33.76
221.864699841,49.19,33.76
222.865453243,49.188,33.76
223.866206169,49.194,33.76
224.864499092,49.19,33.76
225.865252495,49.21,33.76
226.866005421,49.228,33.76
227.864275932,49.222,33.762
228.865028858,49.222,33.762
229.865782738,49.192,33.762
230.864053249,49.2,33.762
231.864806175,49.2,33.762
232.865560055,49.18,33.764
233.866313457,49.238,33.764
234.864583969,49.202,33.764
235.865537643,49.198,33.764
236.866291523,49.216,33.764
237.864562511,49.224,33.764
238.865376949,49.214,33.766
239.866260052,49.224,33.766
240.864530563,49.228,33.766
241.865284443,49.232,33.766
242.866038799,49.232,33.766
243.864441872,49.2,33.766
244.865196228,49.24,33.766
245.865950108,49.224,33.766
246.864221096,49.224,33.768
247.864975452,49.274,33.768
248.865841866,49.23,33.768
249.864112854,49.214,33.768
250.864867210,49.246,33.77
251.865621567,49.25,33.77
252.866376400,49.222,33.77
253.864813328,49.274,33.77
254.865568161,49.224,33.77
255.866322517,49.266,33.77
256.864593983,49.194,33.77
257.865347385,49.276,33.768
258.866101265,49.224,33.766
