Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
1.012872696,89.41406,148.40625,4.029375,247.8125,0
2.067230701,89.40234,148.40625,4.03,259.0625,0
2.946271896,89.40234,148.21875,4.02875,271.5625,0
4.000884533,89.39063,148.21875,4.029375,262.1875,0
5.055855751,89.37891,147.9375,4.0275,277.1875,0
5.934849739,89.36719,148.125,4.029375,257.8125,0
6.989843845,89.35547,147.9375,4.0275,259.6875,0
8.044328690,89.35547,148.125,4.028125,258.4375,0
9.099145412,89.33984,148.125,4.03,246.25,0
9.978187084,89.32813,147.84375,4.02875,250,0
11.032804012,89.31641,148.03125,4.0275,241.875,0
12.087855816,89.30469,148.21875,4.026875,258.4375,0
12.966848850,89.30469,147.75,4.0275,276.25,0
14.021840096,89.29297,147.84375,4.024375,271.25,0
15.076343060,89.28125,147.9375,4.02875,263.125,0
15.955383301,89.26953,147.9375,4.029375,262.8125,0
17.010096073,89.25781,147.9375,4.026875,253.125,0
18.064785004,89.24219,147.9375,4.0275,260.9375,0
18.943828583,89.24219,147.9375,4.02875,256.25,0
19.998812199,89.23047,148.125,4.03125,243.75,0
21.053446293,89.21875,148.03125,4.026875,256.25,0
21.932345867,89.20703,147.9375,4.02875,267.1875,0
22.987368107,89.19531,147.75,4.02875,265,0
24.042013645,89.18359,147.75,4.02875,264.6875,0
25.096790314,89.18359,147.65625,4.028125,264.0625,0
25.975786686,89.17188,147.65625,4.025,272.1875,0
27.030780315,89.16016,147.84375,4.025625,252.1875,0
28.085494518,89.14453,147.9375,4.025625,257.8125,0
28.964516163,89.13281,147.9375,4.026875,262.8125,0
30.019262791,89.13281,147.9375,4.02875,253.4375,0
31.073896885,89.12109,147.9375,4.025625,267.8125,0
31.952949047,89.10938,148.03125,4.02875,251.875,0
33.007714748,89.09766,148.03125,4.024375,285.9375,0
34.062598228,89.08594,148.125,4.0275,262.1875,0
34.941505432,89.08594,148.3125,4.02,259.0625,0
35.996452808,89.07422,148.21875,4.02625,255.3125,0
37.051072121,89.0625,148.03125,4.025,260.9375,0
37.930064678,89.04688,147.84375,4.0275,261.5625,0
