Time (s),Power (dBm),Percentage (%)
0.103404522,-62,76
0.603041172,-62,76
1.103323460,-61,78
1.603252411,-62,76
2.103195190,-62,76
2.603213787,-62,76
3.103396893,-61,78
3.603025913,-62,76
4.103144646,-62,76
4.603208542,-60,80
5.103168011,-60,80
5.603188038,-62,76
6.103280544,-62,76
6.602995396,-62,76
7.103314877,-59,82
7.602984905,-57,86
8.103339672,-55,90
8.603151321,-53,94
9.103211403,-53,94
9.603067875,-55,90
10.103287220,-51,98
10.603045463,-57,86
11.103316307,-53,94
11.603127479,-44,100
12.103207588,-47,100
12.603162289,-45,100
13.103155136,-47,100
13.602980614,-45,100
14.103302479,-58,84
14.602980614,-57,86
15.103281498,-57,86
15.603201866,-57,86
16.103168964,-59,82
16.602963447,-59,82
17.103311539,-57,86
17.602957249,-57,86
18.103280544,-59,82
18.603074074,-62,76
19.103091717,-61,78
19.603163242,-59,82
20.103128433,-53,94
20.603141785,-55,90
21.103265762,-55,90
21.602983475,-57,86
22.103234291,-55,90
22.603148460,-57,86
23.103152275,-57,86
23.602970123,-55,90
24.103287220,-57,86
24.602926731,-57,86
25.103098869,-57,86
25.602962494,-57,86
26.103263378,-58,84
26.602932453,-57,86
27.103093147,-57,86
27.603027820,-57,86
28.103062630,-57,86
28.602885723,-57,86
29.103071213,-59,82
29.602896213,-57,86
30.103071213,-57,86
30.603074074,-57,86
31.103045940,-65,70
31.602903843,-59,82
32.103213310,-57,86
32.602855205,-55,90
33.103159428,-49,100
33.603096008,-57,86
34.103032589,-59,82
34.603020668,-58,84
35.103242874,-55,90
35.602878570,-43,100
36.102975369,-45,100
36.603055954,-45,100
37.103003502,-43,100
37.603075027,-47,100
38.103121758,-47,100
