Time (s),Power (dBm),Percentage (%)
0.136710644,-61,78
0.636789799,-60,80
1.136761189,-60,80
1.636941433,-61,78
2.136672020,-59,82
2.636899948,-61,78
3.136600018,-59,82
3.636921883,-59,82
4.136744976,-61,78
4.636775494,-60,80
5.136773109,-60,80
5.636868477,-60,80
6.136628151,-60,80
6.636910915,-53,94
7.136566639,-59,82
7.636890888,-59,82
8.136720657,-49,100
8.636744022,-60,80
9.136586189,-69,62
9.636758327,-65,70
10.136591911,-62,76
10.636888981,-60,80
11.136546612,-64,72
11.636791229,-63,74
12.136733532,-60,80
12.636780262,-53,94
13.136703968,-55,90
13.636834621,-65,70
14.136562347,-53,94
14.636830807,-60,80
15.136705399,-63,74
15.636741638,-65,70
16.136712074,-65,70
16.636891365,-65,70
17.136638165,-65,70
17.636812687,-67,66
18.136511326,-67,66
18.636858940,-69,62
19.136624336,-67,66
19.636689186,-65,70
20.136687756,-53,94
20.636830330,-53,94
21.136523247,-57,86
21.636788368,-60,80
22.136505604,-55,90
22.636809826,-67,66
23.136634350,-64,72
23.636639118,-57,86
24.136665344,-67,66
24.636767387,-65,70
25.136500359,-65,70
25.636800766,-62,76
26.136528015,-62,76
26.636791706,-61,78
27.136611462,-62,76
27.636630535,-55,90
28.136579037,-59,82
28.636691093,-57,86
29.136484623,-65,70
29.636704922,-64,72
30.136438370,-69,62
30.636679172,-51,98
31.136540413,-51,98
31.636667728,-55,90
32.136594772,-65,70
32.636665821,-67,66
33.136445046,-67,66
33.636756897,-67,66
34.136601925,-69,62
34.636587143,-67,66
35.136565685,-67,66
35.636782169,-67,66
36.136508942,-65,70
36.636739731,-57,86
37.136392117,-67,66
37.636711597,-59,82
38.136429787,-53,94
38.636572838,-65,70
39.136577606,-65,70
39.636694431,-59,82
40.136429310,-67,66
40.636714458,-67,66
41.136409760,-53,94
41.636570930,-57,86
42.136525154,-59,82
42.636530876,-59,82
43.136386395,-60,80
43.636627197,-59,82
44.136382580,-69,62
44.636512279,-69,62
45.136370182,-51,98
45.636560917,-59,82
46.136344910,-49,100
46.636530876,-55,90
47.136503696,-51,98
47.636673450,-55,90
48.136360645,-57,86
48.636670589,-59,82
49.136476517,-51,98
49.636528969,-55,90
50.136479855,-57,86
50.636693478,-57,86
51.136440277,-57,86
51.636617184,-57,86
52.136341095,-57,86
52.636625767,-58,84
53.136343956,-58,84
53.636477947,-55,90
54.136492252,-57,86
54.636596680,-60,80
55.136320591,-65,70
55.636592865,-69,62
56.136293888,-67,66
56.636626720,-57,86
57.136438847,-62,76
57.636497497,-53,94
58.136469364,-73,54
58.636505604,-69,62
59.136326790,-69,62
59.636608124,-67,66
60.136264324,-59,82
60.636458397,-59,82
61.136452198,-65,70
61.636468410,-55,90
62.136426926,-60,80
62.636552811,-62,76
63.136324406,-65,70
63.636594772,-60,80
64.136356831,-51,98
64.636403084,-55,90
65.136394978,-59,82
65.636584759,-57,86
66.136225700,-57,86
66.636531830,-57,86
67.136222363,-58,84
67.636556625,-57,86
68.136376858,-57,86
68.636384964,-59,82
69.136405468,-59,82
69.636475563,-62,76
70.136207104,-59,82
70.636541843,-59,82
71.136195183,-51,98
71.636402130,-62,76
72.136352539,-59,82
72.636441708,-71,58
73.136362553,-55,90
73.636489391,-62,76
74.136235714,-62,76
74.636530876,-69,62
75.136284828,-77,46
75.636415481,-67,66
76.136364937,-62,76
76.636502743,-62,76
77.136232853,-65,70
77.636501789,-59,82
78.136192799,-59,82
78.636436939,-60,80
79.136312962,-65,70
79.636341095,-62,76
80.136243343,-55,90
80.636373043,-53,94
81.136180878,-53,94
81.636368751,-53,94
82.136141300,-57,86
82.636329651,-53,94
83.136204243,-53,94
83.636322021,-53,94
84.136277676,-53,94
84.636330128,-57,86
85.136116505,-62,76
85.636436939,-60,80
86.136157513,-49,100
86.636343479,-55,90
87.136266708,-63,74
87.636388779,-69,62
88.136147976,-59,82
88.636440754,-60,80
89.136146545,-61,78
89.636389255,-62,76
90.136249065,-69,62
90.636270523,-69,62
91.136251450,-67,66
91.636214733,-73,54
92.136107922,-79,42
92.636415481,-69,62
93.136237145,-71,58
93.636237621,-67,66
94.136262894,-73,54
94.636372566,-65,70
95.136066437,-65,70
95.636363029,-62,76
96.136053562,-60,80
96.636228084,-65,70
97.136209011,-63,74
97.636281013,-65,70
98.136239052,-51,98
98.636267662,-67,66
