Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.799354553,44.498,32.668
1.799167156,44.538,32.67
2.798979759,44.47,32.67
3.798831463,44.486,32.672
4.798685551,44.532,32.672
5.798499107,44.546,32.674
6.798312187,44.524,32.676
7.800601482,44.516,32.678
8.800415039,44.562,32.68
9.800229549,44.568,32.68
10.800148964,44.558,32.682
11.799963951,44.538,32.684
12.799778461,44.6,32.684
13.799697876,44.562,32.686
14.799512386,44.59,32.688
15.799327850,44.592,32.69
16.799142837,44.532,32.69
17.798957825,44.584,32.692
18.798804283,44.606,32.692
19.798620224,44.604,32.692
20.798435688,44.628,32.692
21.798395157,44.628,32.694
22.800686359,44.572,32.694
23.800610542,44.624,32.694
24.800426483,44.63,32.696
25.800242424,44.628,32.696
26.800058842,44.584,32.696
27.799874783,44.628,32.696
28.799691200,44.63,32.696
29.799507141,44.604,32.694
30.799336910,44.608,32.696
31.799152851,44.598,32.694
32.798968315,44.588,32.694
33.798783779,44.566,32.694
34.798679829,44.62,32.694
35.798494816,44.606,32.694
36.798310280,44.626,32.694
37.800600529,44.594,32.694
38.800415516,44.59,32.694
39.800231457,44.56,32.692
40.800046444,44.592,32.69
41.799861431,44.568,32.69
42.799737453,44.572,32.688
43.799583912,44.552,32.688
44.799398422,44.554,32.688
45.799213409,44.558,32.686
46.799027443,44.558,32.686
47.798841476,44.538,32.684
48.798763752,44.532,32.682
49.798576832,44.53,32.68
50.798390388,44.518,32.678
51.798203468,44.5,32.678
52.800490856,44.488,32.678
53.800327778,44.52,32.676
54.800140858,44.526,32.676
55.799965382,44.534,32.674
56.799777508,44.484,32.674
57.799589157,44.444,32.67
58.799401760,44.498,32.67
59.799231529,44.402,32.668
60.799043179,44.45,32.668
61.799032688,44.434,32.666
62.798845768,44.462,32.666
63.798656464,44.404,32.664
64.798519611,44.438,32.664
65.798366547,44.394,32.662
66.798177719,44.36,32.66
67.798051357,44.47,32.66
68.800336361,44.412,32.658
69.800146103,44.402,32.656
70.800056457,44.366,32.654
71.799865246,44.334,32.652
72.799674988,44.322,32.65
73.799483776,44.352,32.65
74.799293041,44.318,32.648
75.799101353,44.418,32.646
76.798909664,44.318,32.644
77.798837185,44.366,32.644
78.798645496,44.352,32.64
79.798453331,44.314,32.638
80.798261166,44.302,32.638
81.798068523,44.346,32.636
82.800505638,44.304,32.636
83.800312519,44.284,32.636
84.800119877,44.278,32.634
85.799926758,44.31,32.632
86.799736977,44.276,32.632
87.799543858,44.302,32.632
88.799462795,44.288,32.63
