Time (s),Power (dBm),Percentage (%)
0.413431167,-45,100
0.913484097,-45,100
1.413461208,-45,100
1.913390636,-45,100
2.413652897,-45,100
2.913296700,-47,100
3.413615703,-45,100
3.913497448,-45,100
4.413519382,-45,100
4.913276672,-45,100
5.413596153,-45,100
5.913444996,-47,100
6.413441181,-49,100
6.913439751,-49,100
7.413607120,-49,100
7.913312912,-49,100
8.413376331,-49,100
8.913461685,-49,100
9.413421154,-49,100
9.913391590,-49,100
10.413559913,-47,100
10.913229465,-49,100
11.413525104,-49,100
11.913403988,-49,100
12.413472175,-49,100
12.913242340,-49,100
13.413537502,-49,100
13.913406849,-49,100
14.413380146,-49,100
14.913381577,-49,100
15.413536072,-49,100
15.913217068,-60,80
16.413459301,-55,90
16.913400173,-45,100
17.413414478,-53,94
17.913331985,-51,98
18.413534164,-57,86
18.913193226,-49,100
19.413525581,-55,90
19.913378715,-53,94
20.413443565,-55,90
20.913173199,-53,94
21.413512230,-59,82
21.913338184,-57,86
22.413363457,-75,50
22.913120747,-51,98
23.413508415,-49,100
23.913138390,-45,100
24.413421631,-45,100
24.913341999,-45,100
25.413306236,-45,100
25.913122654,-45,100
26.413440227,-45,100
26.913176060,-45,100
27.413310051,-45,100
27.913283825,-43,100
28.413474083,-44,100
28.913088322,-43,100
29.413417339,-43,100
29.913269520,-53,94
30.413260460,-57,86
30.913146496,-51,98
31.413392544,-49,100
31.913066387,-51,98
32.413355350,-62,76
32.913190365,-63,74
33.413245678,-67,66
33.913105488,-57,86
34.413313866,-51,98
34.913164616,-53,94
35.413228035,-53,94
35.913146496,-49,100
36.413393497,-59,82
36.913084984,-55,90
37.413158893,-65,70
37.913245678,-51,98
38.413186550,-51,98
38.913178444,-59,82
39.413379192,-53,94
39.913065433,-53,94
40.413346290,-61,78
40.913222313,-61,78
41.413196564,-51,98
41.913023472,-49,100
42.413321495,-47,100
42.913194180,-55,90
43.413155079,-55,90
43.913165092,-62,76
44.413368225,-59,82
44.912992001,-62,76
45.413206577,-55,90
45.913186550,-71,58
46.413132667,-51,98
46.913106441,-53,94
47.413285732,-57,86
48.413293838,-51,98
48.913128376,-47,100
49.413122654,-49,100
49.912972927,-47,100
50.413263798,-47,100
50.912961960,-47,100
51.413146973,-45,100
51.913107395,-45,100
52.413052082,-45,100
52.912909031,-45,100
53.413216114,-62,76
53.913126945,-60,80
54.413087368,-53,94
54.913091660,-51,98
55.413260460,-57,86
55.912959576,-55,90
56.413071632,-51,98
56.913103580,-47,100
57.413246631,-53,94
57.912869453,-51,98
58.413202286,-59,82
58.913053989,-60,80
59.413041592,-58,84
59.912923813,-59,82
60.413223743,-59,82
60.912930012,-62,76
61.413131237,-47,100
61.913067818,-53,94
62.413032532,-51,98
62.912876129,-53,94
63.413166046,-53,94
63.912937641,-51,98
64.413022995,-62,76
64.913009644,-59,82
65.413181782,-57,86
65.912846565,-57,86
66.412941456,-51,98
66.913030148,-55,90
67.413053036,-53,94
67.912935734,-47,100
68.413130283,-45,100
68.912818432,-49,100
69.413163662,-59,82
69.912973881,-51,98
70.412990570,-62,76
70.912797451,-55,90
71.413107395,-61,78
71.912942409,-57,86
72.412966728,-64,72
72.912941456,-47,100
73.413112640,-51,98
73.912827492,-55,90
74.412901878,-51,98
74.912970066,-59,82
75.412925720,-55,90
75.912939072,-55,90
76.413104057,-51,98
76.912748337,-64,72
77.413102627,-65,70
77.912948608,-59,82
78.412947178,-53,94
78.912760735,-65,70
79.413082123,-57,86
79.912918091,-62,76
80.412895679,-64,72
80.912926197,-49,100
81.413091659,-45,100
81.912725925,-45,100
82.412918568,-55,90
82.912930489,-47,100
83.412858963,-51,98
83.912831306,-55,90
84.413011074,-49,100
84.912700653,-47,100
85.413028717,-59,82
85.912853718,-60,80
86.412930012,-59,82
86.912659645,-55,90
87.412989139,-47,100
87.912724018,-45,100
88.412841797,-51,98
88.912831306,-51,98
89.412882328,-49,100
89.912633419,-49,100
90.412870407,-47,100
90.912715912,-49,100
91.412811756,-57,86
91.912831783,-55,90
92.412803650,-53,94
92.912676334,-55,90
93.412992000,-58,84
93.912632942,-55,90
94.412906647,-59,82
94.912632465,-55,90
95.412759781,-62,76
95.912789345,-57,86
96.412815094,-51,98
96.912569523,-55,90
97.412959099,-51,98
97.912578106,-55,90
98.412864208,-53,94
98.912756443,-53,94
99.412765503,-55,90
99.912772655,-45,100
100.412926674,-53,94
100.912552357,-51,98
101.412736893,-57,86
101.912734508,-62,76
102.412871361,-57,86
102.912562370,-55,90
103.412869453,-57,86
103.912728310,-59,82
104.412773132,-67,66
104.912528038,-57,86
105.412900925,-53,94
105.912516594,-51,98
106.412824154,-51,98
106.912699223,-57,86
107.412719726,-65,70
107.912541389,-57,86
108.412833691,-57,86
108.912547588,-60,80
109.412816048,-57,86
109.912676811,-53,94
110.412821293,-51,98
110.912507057,-53,94
111.412811279,-49,100
111.912666321,-51,98
112.412724972,-63,74
112.912477016,-49,100
113.412839889,-58,84
113.912469864,-53,94
114.412771702,-51,98
114.912673950,-57,86
115.412665367,-59,82
115.912448406,-58,84
116.412808895,-45,100
116.912449837,-47,100
117.412600040,-49,100
117.912651539,-51,98
118.412764549,-51,98
118.912453651,-65,70
119.412749767,-47,100
119.912606716,-49,100
120.412580013,-47,100
120.912408829,-49,100
121.412822246,-51,98
121.912426949,-53,94
122.412686348,-53,94
122.912615299,-53,94
123.412609100,-53,94
123.912566662,-53,94
124.412714958,-53,94
124.912393093,-55,90
125.412538051,-55,90
125.912556171,-53,94
126.412677765,-53,94
126.912395000,-55,90
127.412693024,-51,98
127.912475109,-51,98
128.412518978,-55,90
128.912332058,-55,90
129.412598610,-53,94
129.912355423,-55,90
130.412629127,-53,94
130.912431240,-55,90
131.412518978,-67,66
131.912516594,-57,86
132.412554741,-51,98
132.912334442,-57,86
133.412480831,-58,84
133.912388325,-55,90
134.412648678,-53,94
134.912338734,-55,90
135.412511349,-57,86
135.912487984,-53,94
136.412465095,-59,82
136.912306786,-51,98
137.412620544,-53,94
137.912273884,-55,90
138.412567615,-57,86
138.912496567,-55,90
139.412497043,-60,80
139.912280560,-59,82
140.412631035,-59,82
140.912281036,-51,98
