Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.411837101,43.372,32.496
1.410261154,43.336,32.496
2.411207199,43.346,32.496
3.412152290,43.364,32.496
4.410576820,43.368,32.496
5.411522865,43.34,32.498
6.409946918,43.362,32.498
7.410892486,43.43,32.498
8.411838531,43.366,32.498
9.410263061,43.37,32.5
10.411209583,43.38,32.5
11.409634113,43.37,32.5
12.410581112,43.418,32.502
13.411527634,43.396,32.502
14.409952640,43.428,32.502
15.410900116,43.484,32.504
16.411846638,43.404,32.506
17.410272598,43.466,32.506
18.411219597,43.484,32.508
19.409646511,43.43,32.508
20.410593510,43.482,32.508
21.411541462,43.452,32.51
22.409967899,43.474,32.51
23.410915851,43.49,32.512
24.411863804,43.454,32.512
25.410291195,43.506,32.514
26.411239147,43.472,32.514
27.409666061,43.516,32.516
28.410614967,43.462,32.516
29.411563396,43.464,32.516
30.409990787,43.488,32.516
31.410939216,43.482,32.518
32.411888599,43.496,32.518
33.410316467,43.518,32.518
34.411265850,43.51,32.518
35.409692764,43.512,32.518
36.410642147,43.486,32.518
37.411591530,43.542,32.52
38.410019398,43.53,32.52
39.410968780,43.502,32.52
40.411918640,43.482,32.52
41.410346508,43.542,32.522
42.411295891,43.512,32.522
43.409723759,43.522,32.522
44.410672665,43.52,32.522
45.411621570,43.554,32.522
46.410049438,43.534,32.52
47.410998821,43.482,32.52
48.409425735,43.466,32.52
49.410374641,43.494,32.52
50.411323070,43.444,32.52
51.409750461,43.454,32.518
52.410698414,43.476,32.518
53.411646843,43.42,32.518
54.410074234,43.472,32.518
55.411021709,43.538,32.516
56.409448624,43.486,32.516
57.410396576,43.43,32.514
58.411344528,43.46,32.506
59.409770489,43.47,32.506
60.410717964,43.454,32.506
61.411664963,43.402,32.506
62.410090923,43.416,32.506
63.411037922,43.442,32.506
64.409463405,43.428,32.504
65.410409927,43.386,32.504
66.411356926,43.41,32.504
67.409781456,43.378,32.504
68.410727978,43.424,32.502
69.411674976,43.382,32.5
70.410099506,43.406,32.5
71.411045074,43.364,32.5
72.409469128,43.354,32.498
73.410415172,43.374,32.498
74.411360264,43.378,32.496
75.409784317,43.36,32.494
76.410728931,43.328,32.494
77.411674023,43.366,32.492
78.410097599,43.356,32.492
79.411041736,43.296,32.488
80.409464359,43.322,32.484
81.410408497,43.326,32.484
82.411352157,43.324,32.482
83.409774780,43.34,32.482
84.410717964,43.29,32.482
85.409140110,43.29,32.482
86.410083294,43.212,32.478
87.411026001,43.322,32.476
88.409447193,43.276,32.476
89.410389900,43.284,32.474
90.411331653,43.258,32.474
91.409752369,43.228,32.474
92.410694122,43.226,32.472
93.409114838,43.238,32.472
94.410056591,43.244,32.47
95.410997867,43.234,32.468
96.409418583,43.282,32.466
97.410359859,43.21,32.464
98.411300182,43.18,32.462
99.409719467,43.21,32.462
100.410660744,43.208,32.462
101.409079552,43.204,32.46
102.410019874,43.192,32.46
103.410960674,43.126,32.456
104.409379005,43.19,32.454
105.410318374,43.156,32.454
106.411257744,43.154,32.452
107.409675598,43.116,32.452
108.410614967,43.132,32.452
109.409032822,43.132,32.452
110.409971237,43.106,32.45
111.410910129,43.136,32.45
112.409327030,43.13,32.45
113.410265922,43.142,32.45
114.411204338,43.112,32.448
115.409621715,43.156,32.448
116.410559654,43.09,32.448
117.408976555,43.142,32.448
118.409914493,43.044,32.448
119.410852432,43.134,32.448
120.409269810,43.134,32.448
121.410207748,43.108,32.446
122.411145687,43.128,32.446
123.409563064,43.158,32.446
124.410501003,43.072,32.446
125.408917427,43.062,32.446
126.409855842,43.116,32.446
127.410793781,43.122,32.446
128.409211159,43.096,32.446
129.410149097,43.142,32.446
130.411087513,43.102,32.448
131.409504890,43.11,32.448
132.410443306,43.086,32.448
133.408860683,43.126,32.448
134.409799576,43.2,32.45
135.410737991,43.134,32.45
136.409155846,43.138,32.45
137.410094261,43.094,32.45
138.411033630,43.142,32.45
139.409451008,43.144,32.45
140.410390377,43.168,32.45
