Time (s),Power (dBm),Percentage (%)
0.368360996,-57,86
0.868024349,-57,86
1.368137360,-57,86
1.868184567,-57,86
2.368178845,-57,86
2.867949486,-57,86
3.368293285,-57,86
3.868037701,-57,86
4.368073940,-57,86
4.868069649,-57,86
5.368188858,-57,86
5.867888928,-63,74
6.368222714,-59,82
6.867912293,-60,80
7.368207932,-59,82
7.868078709,-59,82
8.368029595,-59,82
8.868066311,-57,86
9.368191719,-57,86
9.868053913,-55,90
10.368428230,-57,86
10.868100167,-57,86
11.368210316,-57,86
11.868202687,-57,86
12.368290901,-55,90
12.868054390,-55,90
13.368349552,-57,86
13.867957592,-57,86
14.368171215,-60,80
14.868267060,-59,82
15.368235588,-62,76
15.868230343,-59,82
16.368375778,-55,90
16.868026734,-53,94
17.368413448,-55,90
17.868291855,-62,76
18.368271351,-59,82
18.868301392,-57,86
19.368289948,-57,86
19.868067742,-69,62
20.368410587,-65,70
20.868165970,-57,86
21.368161678,-65,70
21.868225575,-65,70
22.368303776,-61,78
22.867979050,-55,90
23.368333340,-60,80
23.867963314,-63,74
24.368306160,-57,86
24.868147373,-60,80
25.368095398,-53,94
25.868134499,-53,94
26.368219376,-53,94
26.867896080,-53,94
27.368213177,-53,94
27.867994309,-53,94
28.368035793,-69,62
28.868009091,-60,80
29.368123531,-59,82
29.867814064,-59,82
30.368106365,-51,98
30.867820740,-64,72
31.367974281,-57,86
31.867909908,-59,82
32.367960930,-57,86
32.867922783,-53,94
33.368008614,-53,94
33.867727757,-57,86
34.368049622,-61,78
34.867660523,-62,76
35.367915154,-59,82
35.867923737,-67,66
36.368345261,-69,62
36.868039131,-59,82
37.368402004,-61,78
37.868216515,-64,72
38.368174553,-61,78
38.868179798,-53,94
39.368343353,-53,94
39.868043900,-53,94
40.368290424,-53,94
40.867945671,-53,94
41.368298531,-53,94
41.868102551,-51,98
42.368115425,-63,74
42.868076802,-61,78
43.368050575,-62,76
43.867868424,-57,86
44.368221283,-51,98
44.867975712,-51,98
45.368012905,-49,100
45.868039131,-49,100
46.368144512,-49,100
46.867847443,-59,82
47.368261337,-53,94
47.867891789,-47,100
48.368082523,-49,100
48.868043423,-55,90
49.368041039,-55,90
49.867891789,-62,76
50.368148804,-59,82
50.867862702,-57,86
51.367950440,-55,90
51.867835999,-57,86
52.367919922,-65,70
52.867754936,-63,74
53.368012428,-63,74
53.867777825,-62,76
54.367851734,-62,76
54.867780209,-59,82
55.367964745,-55,90
55.867726326,-59,82
56.367942810,-57,86
56.867883682,-57,86
57.367873192,-59,82
57.867750168,-59,82
58.368088722,-71,58
58.867692471,-59,82
59.367850304,-65,70
59.867918015,-57,86
60.367966175,-61,78
60.867694378,-61,78
61.367986202,-62,76
61.867782116,-60,80
62.367990017,-53,94
62.868016243,-57,86
63.368167400,-59,82
63.867849827,-57,86
