Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.700353146,44.008,32.576
1.700152397,44.054,32.578
2.699952125,44.038,32.58
3.699751854,44.04,32.582
4.699588299,44.006,32.584
5.699388504,44.074,32.584
6.699189663,44.082,32.586
7.698990822,44.06,32.588
8.701266289,44.076,32.588
9.701084614,44.11,32.59
10.700885773,44.098,32.592
11.700687885,44.098,32.594
12.700623512,44.116,32.596
13.700426102,44.102,32.596
14.700228214,44.128,32.598
15.700030804,44.134,32.6
16.699833393,44.106,32.602
17.699851036,44.106,32.602
18.699653625,44.186,32.604
19.699456692,44.098,32.604
20.699260235,44.106,32.604
21.699063301,44.17,32.604
22.698866367,44.13,32.606
23.701213360,44.148,32.606
24.701016426,44.176,32.606
25.700819969,44.172,32.606
26.700623035,44.138,32.606
27.700426578,44.11,32.608
29.700033188,44.12,32.608
30.699858189,44.204,32.61
31.699661732,44.158,32.61
32.699465752,44.122,32.61
33.699269295,44.088,32.61
34.699072838,44.19,32.61
35.698876381,44.124,32.61
36.698926449,44.188,32.61
37.701204777,44.174,32.61
38.701008797,44.17,32.61
39.700812817,44.202,32.61
40.700616360,44.192,32.61
41.700419903,44.156,32.61
42.700224399,44.17,32.61
43.700098514,44.222,32.61
44.699902058,44.152,32.61
45.699706554,44.188,32.61
46.699670792,44.202,32.61
47.699474811,44.164,32.61
48.699278355,44.166,32.61
49.699082375,44.168,32.61
50.698886394,44.172,32.61
51.701164722,44.138,32.61
52.700968265,44.122,32.608
53.700771809,44.164,32.608
54.700575352,44.144,32.608
55.700490475,44.158,32.608
56.700293541,44.11,32.606
57.700096607,44.14,32.606
58.699898720,44.096,32.604
59.699741840,44.088,32.604
60.699544430,44.104,32.604
61.699346542,44.084,32.602
62.699149132,44.09,32.602
63.698964596,44.056,32.602
64.698766708,44.074,32.598
65.698669910,44.062,32.598
66.700955391,44.068,32.598
67.700757027,44.096,32.596
68.700653076,44.07,32.596
69.700458527,44.026,32.594
70.700259685,44.04,32.594
71.700059891,44.05,32.594
72.699981689,44.034,32.592
73.699782371,44.062,32.592
74.699583054,44.036,32.59
75.699383259,44.042,32.59
76.699183464,44.038,32.588
77.698984146,44.052,32.588
78.698783398,44.048,32.588
79.698601246,43.988,32.588
80.700875759,44.04,32.586
81.700675487,44.008,32.584
82.700591087,43.996,32.582
83.700389862,43.974,32.582
84.700219631,44.014,32.582
85.700018406,43.966,32.58
86.699817657,43.968,32.58
87.699706078,43.978,32.58
88.699504375,43.95,32.578
89.699459076,43.966,32.578
90.699257374,43.99,32.576
91.699056148,43.974,32.574
92.698853493,44.002,32.574
93.698651314,43.97,32.572
94.700923443,43.942,32.57
95.700721264,43.928,32.57
96.700572967,43.956,32.568
97.700369835,43.902,32.568
98.700166702,43.892,32.568
99.699964046,43.902,32.566
100.699760437,43.844,32.564
101.699556351,43.898,32.562
102.699429512,43.85,32.562
103.699225426,43.872,32.562
104.699110031,43.884,32.56
105.698985100,43.89,32.56
106.698781013,43.876,32.56
107.698576450,43.87,32.558
108.700846672,43.852,32.558
109.700642586,43.878,32.558
110.700437546,43.846,32.558
111.700233459,43.866,32.556
112.700028419,43.852,32.556
113.699823379,43.9,32.556
114.699618339,43.814,32.556
115.699602127,43.862,32.556
116.699411392,43.84,32.554
117.699206352,43.796,32.554
118.699000835,43.796,32.552
119.698795319,43.806,32.55
120.698589802,43.832,32.548
121.700858116,43.798,32.548
