Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.932863712,42.934,32.422
1.933801651,42.91,32.422
2.932218552,42.948,32.422
3.933156490,42.98,32.422
4.934094429,42.954,32.424
5.932511806,42.968,32.424
6.933449745,42.948,32.424
7.931867123,42.958,32.424
8.932805538,42.946,32.424
9.933743477,42.974,32.426
10.932160854,42.948,32.426
11.933099270,42.958,32.426
12.934038162,42.992,32.428
13.932456017,42.984,32.428
14.933394432,42.988,32.428
15.931812286,43.002,32.428
16.932751179,42.938,32.428
17.933690071,42.994,32.43
18.932107925,42.952,32.43
19.933047295,43.014,32.43
20.933986664,42.97,32.432
21.932404518,43.008,32.432
22.933344364,43.018,32.432
23.931762218,43.002,32.432
24.932702064,43.028,32.434
25.933642387,43,32.434
26.932060719,42.998,32.436
27.933001518,43.038,32.436
28.931419849,43.044,32.436
29.932360649,43.032,32.438
30.933300972,43.028,32.438
31.931720257,43.05,32.44
32.932661057,43.088,32.44
33.933601379,43.018,32.44
34.932021618,43.09,32.44
35.932962894,43.068,32.442
36.931382656,43.038,32.442
37.932323933,43.108,32.442
38.933265209,43.05,32.444
39.931685925,43.034,32.444
40.932626724,43.114,32.444
41.933568954,43.096,32.446
42.931989670,43.08,32.446
43.932931423,43.07,32.446
44.931352139,43.088,32.448
45.932294369,43.118,32.448
46.933236599,43.086,32.448
47.931657791,43.13,32.45
48.932600498,43.118,32.45
49.933542728,43.144,32.45
50.931963921,43.138,32.452
51.932907581,43.124,32.452
52.931328773,43.144,32.452
53.932271957,43.16,32.454
54.933215141,43.114,32.454
55.931636810,43.182,32.454
56.932580471,43.162,32.456
57.933524132,43.152,32.456
58.931946278,43.164,32.456
59.932889938,43.224,32.458
60.931312561,43.142,32.46
61.932256699,43.114,32.46
62.933201313,43.126,32.46
63.931623459,43.19,32.462
64.932568073,43.212,32.462
65.933512688,43.186,32.464
66.931936264,43.178,32.464
67.932880878,43.224,32.466
68.931304455,43.126,32.466
69.932249069,43.184,32.466
70.933194637,43.212,32.466
71.931618214,43.174,32.468
72.932563782,43.172,32.468
74.931933403,43.236,32.47
75.932879448,43.236,32.472
76.931303978,43.224,32.472
77.932250023,43.228,32.474
78.933195591,43.232,32.474
79.931621075,43.224,32.476
80.932567120,43.246,32.476
81.933513641,43.23,32.478
82.931938648,43.238,32.478
83.932886124,43.278,32.48
84.931311131,43.302,32.48
85.932258606,43.264,32.482
86.933205605,43.232,32.482
87.931632519,43.29,32.484
88.932579517,43.268,32.484
89.933526993,43.32,32.484
90.931953430,43.326,32.486
91.932901382,43.288,32.486
92.931327820,43.278,32.488
93.932275772,43.314,32.488
94.933223724,43.272,32.488
95.931651115,43.318,32.49
96.932599068,43.3,32.488
97.931025505,43.268,32.49
98.931973934,43.322,32.49
99.932922840,43.362,32.49
100.931349277,43.348,32.49
101.932297707,43.3,32.49
102.933246613,43.274,32.492
103.931673050,43.278,32.49
104.932621479,43.324,32.49
105.931048393,43.288,32.49
106.931996822,43.326,32.49
107.932944775,43.33,32.49
108.931371212,43.262,32.49
109.932319164,43.268,32.488
110.933266640,43.286,32.486
111.931693077,43.28,32.486
112.932639599,43.234,32.484
113.931065559,43.244,32.482
114.932011604,43.258,32.48
115.932958126,43.236,32.478
116.931382656,43.23,32.478
117.932328701,43.23,32.474
118.930753231,43.208,32.474
119.931698322,43.212,32.472
120.932643414,43.204,32.47
121.931067467,43.19,32.47
122.932012081,43.19,32.468
123.932956696,43.152,32.466
124.931380749,43.178,32.466
125.932325363,43.184,32.466
126.933269978,43.162,32.466
127.931693077,43.17,32.466
128.932636738,43.174,32.464
129.931060314,43.19,32.464
130.932004929,43.18,32.462
131.932948589,43.144,32.462
132.931372166,43.194,32.462
133.932315826,43.152,32.462
134.930738926,43.174,32.462
135.931683540,43.142,32.462
136.932627678,43.102,32.462
137.931050777,43.186,32.462
138.931994915,43.126,32.462
139.932939529,43.158,32.462
140.931362152,43.11,32.462
141.932305336,43.196,32.46
142.930727959,43.126,32.46
143.931671143,43.084,32.458
144.932614326,43.114,32.456
145.931035519,43.1,32.454
146.931978226,43.106,32.452
147.932920456,43.13,32.452
148.931341171,43.064,32.45
149.932283401,43.124,32.448
150.930703640,43.108,32.448
