Time (s),Power (dBm),Percentage (%)
0.115639210,-51,98
0.615521431,-51,98
1.115475655,-51,98
1.615467548,-51,98
2.115626812,-59,82
2.615276337,-53,94
3.115446568,-57,86
3.615481377,-55,90
4.115415096,-57,86
4.615205765,-60,80
5.115574360,-59,82
5.615242958,-57,86
6.115525723,-55,90
6.615383625,-53,94
7.115367413,-60,80
7.615345001,-67,66
8.115493298,-57,86
8.615116119,-49,100
9.115487099,-62,76
9.615203380,-61,78
10.115242958,-63,74
10.615270615,-49,100
11.115245342,-47,100
11.615071297,-53,94
12.115411758,-53,94
12.615119934,-53,94
13.115390778,-51,98
13.615311623,-51,98
14.115268707,-57,86
14.615180015,-59,82
15.115417480,-57,86
15.615074634,-51,98
16.115319252,-53,94
16.615236759,-59,82
17.115147114,-59,82
17.615054607,-51,98
18.115357399,-57,86
18.614960670,-59,82
19.115282059,-51,98
19.615132332,-57,86
20.115100384,-57,86
20.615149498,-53,94
21.115314007,-55,90
21.614916801,-57,86
22.115478516,-49,100
22.615275383,-51,98
23.115255833,-62,76
23.615299225,-57,86
24.115314007,-57,86
24.615023136,-53,94
25.115406036,-53,94
25.615060806,-51,98
26.115348339,-51,98
26.615222931,-51,98
27.115234852,-51,98
27.615232944,-51,98
28.115406990,-51,98
28.615049362,-51,98
29.115290165,-51,98
29.615227699,-59,82
30.115126610,-57,86
30.615305424,-57,86
31.115506172,-69,62
31.615141392,-60,80
32.115342617,-59,82
32.615325451,-57,86
33.115291119,-59,82
33.615201473,-59,82
34.115457535,-57,86
34.615081310,-57,86
35.115296841,-57,86
35.615266323,-63,74
36.115226269,-53,94
36.615105152,-63,74
37.115462780,-55,90
37.615113735,-57,86
38.115317345,-62,76
38.615214825,-53,94
39.115240097,-53,94
39.615123272,-59,82
40.115213871,-45,100
40.615043163,-51,98
41.115221024,-55,90
41.615009785,-51,98
42.115285397,-49,100
42.615026951,-47,100
43.115126610,-49,100
43.615089416,-49,100
44.115125179,-62,76
44.614959717,-69,62
45.115240574,-62,76
45.614931106,-59,82
46.115104675,-55,90
46.614903450,-58,84
47.115065575,-53,94
47.614852428,-57,86
48.115201473,-53,94
48.614869594,-53,94
49.114974022,-59,82
49.615020752,-60,80
50.115030289,-55,90
50.614853859,-59,82
51.115172863,-73,54
51.615027428,-59,82
52.115235806,-57,86
52.615270138,-59,82
53.115155697,-59,82
53.614998817,-60,80
54.115340710,-60,80
54.615024090,-60,80
55.115274906,-59,82
55.615160465,-57,86
56.115097523,-57,86
56.615112781,-58,84
57.115301132,-59,82
57.614890098,-51,98
58.115187645,-61,78
58.615085125,-58,84
59.115033150,-57,86
59.614912033,-69,62
60.115222931,-57,86
60.614841461,-59,82
61.115164280,-59,82
61.615016460,-53,94
62.115001202,-55,90
62.614983559,-67,66
63.115190506,-60,80
63.614737034,-57,86
64.114883900,-59,82
64.614942074,-55,90
65.114879131,-53,94
65.614909172,-67,66
66.114976406,-49,100
66.614665031,-53,94
67.115015984,-57,86
67.614675045,-55,90
68.114933014,-55,90
68.615279198,-53,94
69.115208626,-53,94
69.615053177,-51,98
70.115422726,-55,90
70.615012646,-51,98
71.115284443,-63,74
71.615203857,-51,98
72.115168095,-49,100
72.615094185,-55,90
73.115359306,-57,86
73.614971161,-59,82
74.115080833,-57,86
74.615172386,-59,82
75.115129948,-57,86
75.615104675,-62,76
76.115312576,-64,72
76.614910126,-49,100
77.115211010,-49,100
77.615026474,-59,82
78.115004063,-59,82
78.615065575,-55,90
79.115056515,-53,94
79.614836693,-53,94
80.115171433,-53,94
80.614756107,-55,90
81.115027905,-55,90
81.615052700,-57,86
82.114974976,-53,94
82.614955902,-63,74
83.115159512,-57,86
83.614748001,-57,86
84.115076542,-57,86
84.614978790,-53,94
85.114905357,-59,82
85.614810944,-57,86
86.115101337,-59,82
86.614732742,-57,86
87.114872456,-60,80
87.614923000,-62,76
88.114914894,-60,80
88.614912987,-57,86
89.614868641,-62,76
90.115015507,-69,62
90.614988327,-59,82
91.114967346,-60,80
91.614817619,-49,100
92.115019798,-53,94
92.614781380,-51,98
93.114957333,-51,98
93.614789486,-51,98
94.115084648,-53,94
94.614945888,-51,98
95.115060329,-53,94
95.615056991,-62,76
96.115011215,-57,86
96.614924431,-59,82
97.115167141,-49,100
97.614813328,-62,76
98.114990234,-59,82
98.614867687,-51,98
99.114916801,-55,90
99.614793301,-51,98
100.114891529,-55,90
100.614753246,-55,90
101.114908695,-51,98
101.614941120,-51,98
102.115154743,-51,98
102.614755630,-51,98
103.115057468,-51,98
103.614667892,-51,98
104.114890575,-51,98
104.614872932,-73,54
105.114855766,-59,82
105.614710808,-60,80
106.115087986,-51,98
106.614705086,-57,86
107.114985466,-62,76
107.614868164,-59,82
108.114813805,-59,82
108.614740372,-55,90
109.115011692,-65,70
109.614628792,-60,80
110.114845753,-59,82
110.614792824,-55,90
111.114720821,-65,70
111.614596367,-57,86
112.114864826,-64,72
112.614542961,-60,80
113.114861012,-59,82
113.614768028,-61,78
114.114670754,-63,74
114.614691257,-69,62
115.114902020,-59,82
115.614577293,-60,80
116.114934921,-62,76
116.614694595,-62,76
117.114882946,-59,82
117.614916801,-60,80
118.114849091,-61,78
