Time (s),Humidity (%)
0.114169598,17.0459
1.112430573,16.67578
2.113175392,16.49023
3.113920212,18.18262
4.112181664,16.76172
5.112926960,16.91016
6.113671303,18.80078
7.111933231,15.69922
8.112678051,18.45508
9.113423347,19.19629
10.111684799,17.14551
11.112430573,16.84961
12.113175869,16.75098
13.111517429,15.88574
14.112263203,16.75098
15.113008499,16.36719
16.113753319,17.1582
17.112015724,16.83691
18.112761021,18.39453
19.113506794,16.92383
20.111768246,16.28125
21.112561703,15.18066
22.113494396,15.55078
23.111756802,15.87305
24.112502098,15.14355
25.113247395,16.75
26.111508846,15.45215
27.112331867,16.91113
28.113077164,16.84863
29.113821507,16.20605
30.112083435,17.37988
31.113037586,16.21777
32.113781929,16.61328
33.112043381,16.88574
34.112787724,16.88574
35.113532066,17.07129
36.111793041,16.88574
37.112653255,17.20703
38.113398075,16.35352
39.111658096,17.41699
40.112401962,16.6875
41.113147736,16.81055
42.113889694,16.89746
43.112150192,16.71191
44.112893105,17.04492
45.113636971,18.63867
46.111897469,16.10547
47.112640381,17.06934
48.113383293,17.13086
49.111643314,17.87207
50.112432957,17.78613
51.113175392,17.50098
52.111677647,17.47656
53.112420082,17.5498
54.113162518,17.64941
55.111421108,17.09277
56.112163544,16.56152
57.112905026,17.12988
58.113646984,17.03027
59.111904621,16.89453
60.112645626,16.75781
61.113386631,17.4248
62.111644745,17.06641
63.112384796,15.68262
64.113125324,16.6582
65.111382484,17.91895
66.112123013,16.17578
67.112862587,16.2373
68.111119270,16.84277
69.112303257,15.95313
70.113043308,15.96484
71.113782406,17.34863
72.112038136,16.03906
73.112777233,17.18848
74.113516331,17.08887
75.111772060,15.68066
76.112511158,16.1875
77.113249302,17.11328
78.111505032,16.57031
79.112244129,16.31055
80.112983227,16.74316
81.111238480,15.7793
82.112039566,15.90234
83.112778664,16.73047
84.113521099,16.00098
85.111776829,15.79102
86.112515450,17.58301
87.113303185,16.27344
88.111557961,16.33496
90.113216400,16.90234
91.111470699,16.74219
92.112208366,17.17383
93.112984180,16.60547
94.111238003,17.22266
95.112124920,15.87598
96.112862110,16.28418
97.113598347,15.6416
98.111852169,16.2959
99.112588406,16.27051
100.113324165,15.18262
101.111577511,16.54199
102.112313747,14.97266
103.113056183,14.67676
104.111308575,15.45508
105.112044334,15.66504
106.112849712,15.54102
107.113585472,16.46777
108.111836910,16.43066
109.112572193,16.19531
110.113307953,15.58984
111.111559868,16.47949
112.112294197,15.20703
113.113029003,14.86035
114.111280918,16.75098
115.112050056,17.19531
116.112883091,16.52832
117.111301422,15.62598
118.112035751,16.73828
119.112770081,15.97168
120.113503933,15.42773
121.111755371,15.74902
122.112488747,15.24219
123.113223076,16.62598
124.111473560,15.97168
125.112216949,17.00879
126.112950325,16.93457
127.111200810,17.0459
128.112135410,15.47754
129.112869263,16.10742
130.111119747,16.40332
131.111853123,16.24316
132.112586975,16.99609
133.113320828,16.05762
134.111571312,16.23047
135.112304211,15.94629
136.113038063,16.82324
137.111288548,16.02051
138.112252712,16.3916
139.112986565,15.99609
140.111277580,16.18164
141.112011433,16.41602
142.112744331,15.74902
143.113478184,15.61328
144.111728668,15.99609
145.112461567,16.23047
146.113194943,16.11914
147.111445427,16.19336
148.112179279,15.3291
149.112912178,15.76172
150.111162663,16.15625
151.111895561,15.46484
152.112668514,16.82324
153.110918999,16.3291
154.111652374,15.6377
155.112385750,15.26758
156.113119602,15.42773
157.111618042,15.30469
158.112351894,16.51563
159.113232136,16.55176
160.111482620,16.21875
161.112216473,15.88574
162.112950325,16.72559
163.111200810,14.69922
164.111934185,16.03418
165.112668037,16.28125
166.110918999,16.77539
167.111738205,15.49121
168.112470627,16.57813
169.113204956,17.19531
170.111456394,15.77539
171.112191200,16.20801
172.112926483,17.99902
173.111177921,16.62793
174.111913204,17.2832
175.112648964,17.6416
176.110901356,17.53027
177.111637116,17.90039
178.112372875,17.62891
179.113109112,17.35742
180.111361504,17.59277
181.112183571,16.96289
182.112919807,17.37012
183.111173630,18.14844
184.112130165,18.63086
185.112867355,16.54395
186.111173630,16.7041
187.111926079,16.84082
188.112663746,17.75488
189.110917568,17.35938
190.111655235,16.37109
191.112392902,16.12402
192.113239288,16.38379
193.111493588,15.79102
