Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.114169598,48.908,33.69
1.112430573,48.952,33.692
2.113175392,48.95,33.692
3.113920212,48.916,33.692
4.112181664,48.922,33.692
5.112926960,48.954,33.694
6.113671303,48.94,33.694
7.111933231,48.964,33.694
8.112678051,48.908,33.694
9.113423347,48.934,33.694
10.111684799,48.994,33.694
11.112430573,48.982,33.696
12.113175869,48.95,33.696
13.111517429,48.942,33.696
14.112263203,48.93,33.696
15.113008499,48.906,33.696
16.113753319,48.88,33.698
17.112015724,48.922,33.698
18.112761021,48.984,33.698
19.113506794,48.914,33.696
20.111768246,48.974,33.696
21.112561703,48.924,33.696
22.113494396,48.896,33.696
23.111756802,48.97,33.696
24.112502098,48.874,33.696
25.113247395,48.92,33.696
26.111508846,48.922,33.694
27.112331867,48.898,33.696
28.113077164,48.93,33.694
29.113821507,48.934,33.694
30.112083435,48.962,33.694
31.113037586,48.916,33.694
32.113781929,48.926,33.692
33.112043381,48.954,33.692
34.112787724,48.954,33.692
35.113532066,48.898,33.692
36.111793041,48.902,33.69
37.112653255,48.914,33.69
38.113398075,48.87,33.69
39.111658096,48.908,33.69
40.112401962,48.916,33.69
41.113147736,48.868,33.688
42.111406326,48.868,33.688
43.112150192,48.9,33.688
44.112893105,48.908,33.686
45.113636971,48.872,33.686
46.111897469,48.88,33.684
47.112640381,48.864,33.684
48.113383293,48.884,33.684
49.111643314,48.934,33.682
50.112432957,48.882,33.68
51.113175392,48.858,33.68
52.111677647,48.87,33.678
53.112420082,48.834,33.678
54.113162518,48.87,33.676
55.111421108,48.826,33.676
56.112163544,48.864,33.674
57.112905026,48.832,33.674
58.113646984,48.858,33.672
59.111904621,48.78,33.672
60.112645626,48.812,33.67
61.113386631,48.752,33.668
62.111644745,48.8,33.668
63.112384796,48.83,33.666
64.113125324,48.754,33.666
65.111382484,48.796,33.664
66.112123013,48.8,33.664
67.112862587,48.682,33.662
68.111119270,48.706,33.66
69.112303257,48.69,33.66
70.113043308,48.744,33.658
71.113782406,48.756,33.658
72.112038136,48.706,33.658
73.112777233,48.732,33.656
74.113516331,48.736,33.656
75.111772060,48.73,33.656
76.112511158,48.67,33.654
77.113249302,48.728,33.654
78.111505032,48.714,33.654
79.112244129,48.734,33.654
80.112983227,48.652,33.654
81.111238480,48.7,33.654
82.112039566,48.734,33.654
83.112778664,48.714,33.654
84.113521099,48.754,33.654
85.111776829,48.692,33.652
86.112515450,48.724,33.652
87.113303185,48.668,33.652
88.111557961,48.67,33.65
90.113216400,48.686,33.65
91.111470699,48.67,33.648
92.112208366,48.692,33.646
93.112984180,48.692,33.646
94.111238003,48.684,33.644
95.112124920,48.662,33.644
96.112862110,48.672,33.642
97.113598347,48.652,33.64
98.111852169,48.636,33.64
99.112588406,48.626,33.638
100.113324165,48.604,33.638
101.111577511,48.616,33.636
102.112313747,48.618,33.636
103.113056183,48.618,33.636
104.111308575,48.604,33.634
105.112044334,48.61,33.634
106.112849712,48.604,33.634
107.111102104,48.626,33.632
108.111836910,48.578,33.632
109.112572193,48.556,33.632
110.113307953,48.584,33.632
111.111559868,48.584,33.63
112.112294197,48.56,33.63
113.113029003,48.562,33.63
114.111280918,48.56,33.628
115.112050056,48.576,33.628
116.112883091,48.56,33.626
117.111301422,48.578,33.626
118.112035751,48.578,33.626
119.112770081,48.564,33.624
120.113503933,48.566,33.624
121.111755371,48.536,33.622
122.112488747,48.524,33.622
123.113223076,48.538,33.622
124.111473560,48.52,33.622
125.112216949,48.554,33.622
126.112950325,48.51,33.622
127.111200810,48.482,33.62
128.112135410,48.504,33.62
129.112869263,48.574,33.62
130.111119747,48.522,33.62
131.111853123,48.51,33.62
132.112586975,48.536,33.62
133.113320828,48.568,33.62
134.111571312,48.552,33.62
135.112304211,48.49,33.62
136.113038063,48.57,33.62
137.111288548,48.472,33.62
138.112252712,48.472,33.62
139.112986565,48.542,33.62
140.111277580,48.53,33.62
141.112011433,48.452,33.62
142.112744331,48.48,33.62
143.113478184,48.51,33.62
144.111728668,48.538,33.62
145.112461567,48.52,33.62
146.113194943,48.504,33.62
147.111445427,48.546,33.62
148.112179279,48.538,33.62
149.112912178,48.514,33.62
150.111162663,48.504,33.622
151.111895561,48.514,33.622
152.112668514,48.476,33.622
153.110918999,48.504,33.622
154.111652374,48.502,33.622
155.112385750,48.48,33.622
156.113119602,48.488,33.622
157.111618042,48.51,33.622
158.112351894,48.538,33.622
159.113232136,48.504,33.624
160.111482620,48.522,33.624
161.112216473,48.486,33.624
162.112950325,48.496,33.626
163.111200810,48.514,33.626
164.111934185,48.5,33.626
165.112668037,48.566,33.626
166.110918999,48.558,33.628
167.111738205,48.564,33.628
168.112470627,48.552,33.628
169.113204956,48.522,33.63
170.111456394,48.606,33.63
171.112191200,48.554,33.632
172.112926483,48.566,33.632
173.111177921,48.528,33.634
174.111913204,48.562,33.634
175.112648964,48.568,33.636
176.110901356,48.582,33.636
177.111637116,48.582,33.638
178.112372875,48.614,33.638
179.113109112,48.59,33.638
180.111361504,48.65,33.638
181.112183571,48.614,33.64
182.112919807,48.616,33.64
183.111173630,48.604,33.642
184.112130165,48.67,33.642
185.112867355,48.64,33.644
186.111173630,48.598,33.644
187.111926079,48.632,33.646
188.112663746,48.672,33.646
189.110917568,48.652,33.648
190.111655235,48.642,33.648
191.112392902,48.658,33.648
192.110755920,48.706,33.648
193.111493588,48.69,33.648
