Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.087403297,50.282,33.836
1.086833954,50.276,33.836
2.086307049,50.258,33.836
3.085738659,50.284,33.838
4.087717056,50.288,33.838
5.087152481,50.29,33.84
6.086695671,50.328,33.842
7.086127758,50.36,33.842
8.085560799,50.33,33.844
9.087498188,50.342,33.844
10.087015629,50.346,33.846
11.086448669,50.322,33.848
12.085882187,50.368,33.848
13.085315228,50.332,33.85
14.087312222,50.356,33.85
15.086745739,50.29,33.852
16.086179256,50.336,33.852
17.085613728,50.356,33.852
18.087628365,50.346,33.854
19.087175846,50.37,33.854
20.086610317,50.396,33.854
21.086044312,50.358,33.856
22.085478783,50.38,33.856
23.087425232,50.384,33.858
24.086859703,50.39,33.858
25.086294174,50.314,33.86
26.085764408,50.372,33.86
27.087793350,50.418,33.86
28.087231159,50.474,33.862
29.086665630,50.386,33.862
30.086140156,50.384,33.864
31.085575581,50.46,33.864
32.087525368,50.428,33.866
33.087020397,50.446,33.866
34.086456299,50.408,33.868
35.085892677,50.446,33.868
36.085329056,50.468,33.868
37.087269783,50.398,33.87
38.086706638,50.442,33.87
39.086143017,50.454,33.872
40.085636139,50.478,33.872
41.087635517,50.444,33.874
42.087072372,50.52,33.874
43.086510181,50.482,33.876
44.085947514,50.53,33.876
45.085410595,50.536,33.878
46.087353230,50.478,33.878
47.086791515,50.556,33.88
48.086229801,50.538,33.88
49.085668087,50.538,33.882
50.085107327,50.546,33.884
51.087050438,50.534,33.884
52.086708069,50.55,33.884
53.086305618,50.586,33.886
54.085745335,50.548,33.886
55.087688923,50.524,33.888
56.087128639,50.532,33.89
57.086568356,50.552,33.89
58.086027622,50.582,33.892
59.085467815,50.612,33.894
60.087412834,50.53,33.894
61.086852551,50.584,33.894
62.086346626,50.62,33.896
63.085867882,50.582,33.896
64.085308075,50.61,33.898
65.087254047,50.592,33.898
66.086694241,50.596,33.9
67.086135864,50.624,33.9
68.085577011,50.624,33.902
69.085031033,50.616,33.902
70.087014198,50.672,33.902
71.086455822,50.644,33.904
72.085949421,50.64,33.904
73.085391521,50.706,33.904
74.087337971,50.66,33.906
75.086965561,50.68,33.906
76.086407661,50.674,33.906
77.085849762,50.682,33.908
78.085291863,50.668,33.908
79.087238789,50.692,33.91
80.086726666,50.712,33.91
81.086169720,50.66,33.912
82.085667133,50.682,33.912
83.085110188,50.7,33.914
84.087058067,50.732,33.914
85.086501598,50.716,33.914
86.085945606,50.696,33.916
87.085389614,50.716,33.918
88.087338448,50.746,33.918
89.086782932,50.74,33.92
90.086226940,50.73,33.922
91.085810661,50.736,33.922
92.085255146,50.746,33.924
93.087204933,50.744,33.924
94.086649895,50.766,33.926
95.086144447,50.8,33.926
96.085589886,50.818,33.928
97.085034847,50.77,33.928
98.086985111,50.752,33.928
99.086430550,50.716,33.93
100.085999012,50.8,33.93
101.085444450,50.792,33.93
102.084889889,50.81,33.932
103.086840153,50.798,33.932
104.086286545,50.81,33.934
105.085872650,50.846,33.934
106.085319042,50.79,33.934
107.087269783,50.78,33.934
108.086716175,50.788,33.934
109.086161613,50.796,33.934
110.085751534,50.804,33.936
111.085197449,50.788,33.936
112.087148666,50.778,33.936
113.086595058,50.82,33.936
114.086040974,50.768,33.936
115.085487366,50.79,33.938
116.084933758,50.81,33.938
117.086976051,50.794,33.938
118.086422920,50.814,33.938
119.085886955,50.8,33.938
120.085333347,50.834,33.938
121.084780216,50.79,33.938
122.086731911,50.776,33.94
123.086177826,50.822,33.94
124.085714340,50.814,33.94
125.085161209,50.762,33.94
126.087118626,50.82,33.94
127.086764812,50.844,33.94
128.086211681,50.77,33.942
129.085659027,50.83,33.942
130.085105896,50.804,33.942
131.087057114,50.806,33.942
132.086504936,50.8,33.942
133.085951805,50.832,33.942
134.085398674,50.784,33.942
135.084846497,50.86,33.942
136.086797714,50.858,33.944
137.086245537,50.818,33.944
138.085692883,50.882,33.944
139.085140705,50.832,33.944
140.084588051,50.876,33.946
141.086540699,50.838,33.946
142.086226940,50.872,33.946
143.085674286,50.828,33.946
144.085122585,50.844,33.946
145.087075710,50.86,33.948
146.086523533,50.858,33.948
147.085999966,50.86,33.948
148.085448265,50.872,33.95
149.084897041,50.912,33.95
150.086872101,50.904,33.95
151.086320877,50.882,33.95
152.085770130,50.92,33.952
153.085218906,50.912,33.952
154.084805965,50.936,33.954
155.086760044,50.924,33.954
156.086245060,50.958,33.954
