Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.231945038,44.228,32.65
1.231203079,44.262,32.652
2.230462551,44.276,32.654
3.232226372,44.306,32.656
4.231485844,44.294,32.658
6.232510567,44.284,32.662
7.231771469,44.306,32.664
8.231032372,44.322,32.666
9.232813835,44.336,32.668
10.232094765,44.362,32.67
11.231377125,44.364,32.672
12.230658531,44.398,32.674
13.232445717,44.352,32.676
14.231727600,44.358,32.678
15.231010914,44.456,32.68
16.230293751,44.408,32.682
17.232081890,44.456,32.684
18.231365204,44.394,32.686
19.230648994,44.438,32.688
20.232438088,44.46,32.69
21.231722355,44.472,32.692
22.231006622,44.446,32.694
23.230291367,44.48,32.696
24.232080936,44.504,32.696
25.231365681,44.468,32.698
26.230651379,44.512,32.7
27.232441902,44.476,32.702
28.231727123,44.474,32.704
29.231013298,44.492,32.706
30.230299950,44.56,32.708
31.232090473,44.538,32.71
32.231377602,44.548,32.712
33.230664730,44.538,32.712
34.232456684,44.574,32.714
35.231744289,44.592,32.716
36.231031895,44.58,32.716
37.230319977,44.556,32.718
38.232112408,44.586,32.72
39.231400490,44.59,32.722
40.230689526,44.638,32.724
41.232482433,44.596,32.726
42.231771469,44.67,32.726
43.231060505,44.594,32.728
44.230349064,44.6,32.728
45.232142925,44.668,32.73
46.231432438,44.612,32.73
47.230721951,44.612,32.73
48.232515812,44.64,32.732
49.231805325,44.634,32.732
50.231095314,44.658,32.734
51.230384827,44.636,32.734
52.232180119,44.664,32.736
53.231470108,44.648,32.738
54.230760574,44.694,32.738
55.232555866,44.632,32.74
56.231846809,44.722,32.742
57.231138706,44.674,32.742
58.230430126,44.714,32.744
59.232226372,44.716,32.746
60.231517792,44.704,32.748
61.230810165,44.738,32.75
62.230103016,44.73,32.752
63.231900692,44.754,32.752
64.231193543,44.774,32.754
65.230486393,44.756,32.756
66.232284546,44.8,32.758
67.231578827,44.77,32.758
68.230872631,44.798,32.76
69.230167389,44.824,32.762
70.231966496,44.842,32.764
71.231261253,44.798,32.766
72.230556965,44.818,32.768
73.232357025,44.854,32.77
74.231652737,44.868,32.772
75.230948925,44.848,32.774
76.230245113,44.886,32.776
77.232046127,44.902,32.778
78.231343269,44.874,32.78
79.230639935,44.918,32.782
80.232441425,44.942,32.784
81.231739998,44.924,32.786
82.231037617,44.912,32.786
83.230335712,44.93,32.79
84.232138634,44.932,32.792
85.231437683,44.958,32.792
86.230737209,44.956,32.794
87.230035782,44.966,32.796
88.231840134,45,32.798
89.231140614,45.016,32.8
90.230440617,44.982,32.802
91.232245445,45.006,32.804
92.231545925,45.02,32.806
93.230846882,45.036,32.808
94.230148315,45.062,32.81
95.231954098,45.078,32.812
96.231256485,45.044,32.814
97.230557919,45.06,32.816
98.229860306,45.102,32.816
99.231667042,45.094,32.818
100.230969906,45.092,32.82
101.230272770,45.142,32.822
102.232080460,45.106,32.824
103.231383801,45.092,32.826
104.230687618,45.15,32.828
105.229990959,45.154,32.83
106.231800079,45.162,32.832
107.231104851,45.152,32.834
108.230409145,45.182,32.836
109.232218742,45.15,32.838
110.231524468,45.218,32.838
111.230830193,45.232,32.842
112.230135441,45.224,32.842
113.231946468,45.234,32.844
114.231252670,45.246,32.846
115.230558872,45.222,32.848
116.229866028,45.216,32.85
117.231677532,45.224,32.852
118.230985165,45.296,32.854
119.230292797,45.24,32.856
120.232105732,45.294,32.858
121.231413364,45.28,32.86
122.230721951,45.28,32.862
123.230030537,45.328,32.862
124.231843948,45.318,32.864
125.231153488,45.364,32.866
126.230462551,45.372,32.868
127.229772091,45.288,32.87
128.231586456,45.372,32.872
129.230896473,45.396,32.874
130.230206966,45.42,32.876
131.232021809,45.388,32.876
132.231332779,45.424,32.878
133.230643272,45.388,32.88
134.229955196,45.356,32.882
135.231770515,45.416,32.882
136.231082439,45.39,32.884
