Time (s),Power (dBm),Percentage (%)
0.274948597,-71,58
0.774761677,-72,56
1.275120735,-71,58
1.774788856,-71,58
2.275041580,-71,58
2.774961948,-71,58
3.274951935,-72,56
3.774878979,-71,58
4.275097847,-71,58
4.774769306,-71,58
5.275007725,-71,58
5.774778366,-69,62
6.275113106,-69,62
6.774878979,-64,72
7.274915695,-59,82
7.774762154,-59,82
8.275005341,-49,100
8.774768352,-49,100
9.275034428,-55,90
9.774843216,-53,94
10.274934292,-51,98
10.774846554,-53,94
11.274914742,-65,70
11.774723053,-62,76
12.274904728,-60,80
12.774770737,-60,80
13.774891853,-55,90
14.274948597,-60,80
14.774706364,-69,62
15.275031090,-57,86
15.774736404,-57,86
16.274938107,-57,86
16.774877071,-61,78
17.274894714,-61,78
17.774697304,-62,76
18.275016785,-63,74
18.774756432,-57,86
19.275008679,-49,100
19.774862289,-62,76
20.274864674,-59,82
20.774873257,-60,80
21.275001526,-59,82
21.774699688,-69,62
22.275012016,-55,90
22.774849415,-62,76
23.274852276,-57,86
23.774764061,-51,98
24.275033951,-63,74
24.774714470,-51,98
25.274803162,-55,90
25.774834156,-63,74
26.274874210,-55,90
26.774828434,-59,82
27.275045395,-59,82
27.774709701,-59,82
28.274965763,-57,86
28.774824142,-60,80
29.274870396,-63,74
29.774813175,-53,94
30.274886608,-57,86
30.774634838,-53,94
31.274950981,-51,98
31.774705410,-60,80
32.274950028,-53,94
32.774834156,-53,94
33.274806023,-53,94
33.774791241,-53,94
34.274971485,-55,90
34.774641991,-55,90
35.274942875,-53,94
35.774819374,-53,94
36.274795055,-67,66
36.774708748,-59,82
37.274969101,-60,80
37.774629593,-53,94
38.274749756,-49,100
38.774805069,-53,94
39.274795532,-55,90
39.774763107,-51,98
40.274932861,-59,82
40.774634361,-65,70
41.274901867,-60,80
41.774768829,-55,90
42.274758339,-60,80
42.774785042,-53,94
43.274832249,-55,90
43.774583816,-62,76
44.274922371,-69,62
44.774564743,-69,62
45.274873734,-69,62
45.774769783,-57,86
46.274722576,-57,86
46.774726868,-57,86
47.274908543,-59,82
47.774556637,-63,74
48.274845600,-55,90
48.774755001,-55,90
49.274747849,-55,90
49.774705410,-55,90
50.274900913,-57,86
50.774591923,-57,86
51.274747372,-60,80
51.774741650,-62,76
52.274778366,-67,66
52.774621963,-65,70
53.274867535,-59,82
53.774542332,-51,98
54.274749279,-53,94
54.774710178,-61,78
55.274696350,-57,86
55.774585247,-57,86
56.274836063,-60,80
56.774511814,-55,90
57.274713039,-49,100
57.774529457,-55,90
58.274867535,-59,82
58.774549961,-59,82
59.274689198,-55,90
59.774507523,-59,82
60.274677277,-57,86
60.774497986,-67,66
61.274782181,-59,82
61.774510384,-59,82
62.274697304,-60,80
62.774637699,-60,80
63.274676323,-59,82
63.774466515,-61,78
64.274722099,-62,76
64.774474144,-61,78
65.274647236,-65,70
65.774446964,-60,80
66.274641514,-59,82
66.774486065,-59,82
67.274775505,-59,82
67.774474144,-55,90
68.274664402,-64,72
68.774623394,-69,62
69.274822235,-53,94
69.774439335,-55,90
70.274760723,-53,94
70.774559975,-53,94
71.274611950,-55,90
71.774608612,-65,70
72.274657250,-53,94
72.774457455,-67,66
73.274746418,-65,70
73.774420738,-53,94
74.274711132,-69,62
74.774593830,-55,90
75.274628639,-59,82
75.774544239,-57,86
76.274731159,-59,82
76.774464130,-49,100
77.274693489,-59,82
77.774578571,-62,76
78.274619103,-65,70
78.774458408,-65,70
79.274726868,-65,70
79.774420738,-60,80
80.274710178,-53,94
80.774564266,-55,90
81.274585247,-65,70
81.774557590,-57,86
82.274731636,-59,82
82.774431705,-53,94
83.274695396,-57,86
83.774554253,-59,82
84.274544239,-51,98
84.774542808,-53,94
85.274672031,-53,94
85.774382591,-62,76
86.274680615,-55,90
86.774412632,-49,100
87.274730206,-64,72
87.774528027,-60,80
88.274577618,-65,70
88.774360180,-65,70
89.274702072,-53,94
89.774354935,-59,82
90.274653435,-51,98
90.774513245,-60,80
91.274566174,-55,90
91.774496078,-62,76
92.274651051,-55,90
92.774332523,-60,80
93.274568081,-61,78
93.774534225,-60,80
94.274519920,-60,80
94.774330616,-60,80
95.274693489,-59,82
95.774385452,-60,80
96.274668217,-62,76
96.774490833,-67,66
97.274501324,-57,86
97.774479389,-55,90
98.274659634,-65,70
98.774312973,-61,78
99.274616242,-51,98
99.774438858,-65,70
100.274518490,-53,94
100.774499893,-57,86
101.274517059,-64,72
101.774359703,-60,80
102.274637222,-59,82
102.774353504,-57,86
103.274635792,-62,76
103.774484634,-53,94
104.274509907,-64,72
104.774415493,-60,80
105.274623394,-53,94
105.774303436,-61,78
106.274574280,-53,94
106.774434566,-65,70
107.274492264,-60,80
107.774412155,-59,82
108.274572373,-47,100
108.774270534,-62,76
109.274502754,-59,82
109.774455547,-60,80
110.274420738,-57,86
110.774240017,-57,86
111.274615288,-57,86
111.774291038,-57,86
112.274384022,-62,76
112.774413586,-53,94
113.274456024,-65,70
113.774217606,-60,80
114.274580479,-57,86
114.774240971,-71,58
115.274348736,-62,76
115.774354458,-57,86
116.274409771,-60,80
116.774421215,-57,86
117.274435043,-59,82
117.774215221,-51,98
