Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.026830673,45.808,33.086
1.025004387,45.814,33.086
2.025661468,45.786,33.088
3.026381969,45.822,33.09
4.024556637,45.826,33.092
5.025363445,45.87,33.092
6.026021480,45.826,33.094
7.026679992,45.852,33.096
8.024856090,45.876,33.096
9.025514126,45.868,33.098
10.026174068,45.848,33.1
11.026833057,45.862,33.102
12.025009632,45.948,33.106
13.025690079,45.962,33.108
14.026350498,45.938,33.11
15.027010917,45.934,33.112
16.025187969,45.948,33.114
17.025848865,45.98,33.116
18.026794910,45.926,33.116
19.024972439,45.968,33.118
20.025634289,45.98,33.118
21.026295185,45.97,33.12
22.026957035,46.02,33.12
23.025135517,46.006,33.12
24.025797367,45.966,33.122
25.026458740,45.978,33.122
26.024638176,45.94,33.122
27.025299549,45.98,33.122
28.025962353,45.908,33.124
29.026633262,46.01,33.124
30.024812221,45.994,33.124
31.025570869,46.022,33.124
32.026233196,46.012,33.124
34.025075435,45.986,33.126
35.025737762,45.974,33.126
36.026400089,45.98,33.126
37.024821281,46.032,33.128
38.025484562,46.022,33.128
39.026146889,46.01,33.128
40.026809692,45.972,33.128
41.024989605,46.05,33.13
42.025852680,46.022,33.13
43.026515007,45.97,33.13
44.024695396,45.986,33.13
45.025357723,45.982,33.13
46.026021003,46,33.13
47.026746273,45.954,33.128
48.024925709,46.02,33.128
49.025588035,45.998,33.126
50.026364803,46.016,33.126
51.027026653,46.002,33.126
52.025206089,45.976,33.126
53.025867939,46.022,33.124
54.026529789,45.99,33.124
55.024708748,46.008,33.124
56.025370598,45.994,33.122
57.026031494,45.936,33.122
58.026693344,45.918,33.12
59.024870872,45.958,33.12
60.025532245,45.918,33.118
61.026193142,45.93,33.118
62.024371147,45.956,33.116
63.025038242,45.944,33.116
64.025698662,45.954,33.114
65.026359081,45.854,33.112
66.024535179,45.892,33.11
67.025195122,45.922,33.11
68.025949001,45.874,33.108
69.026780605,45.892,33.106
70.024957180,45.912,33.104
71.025616169,45.942,33.104
72.026275158,45.87,33.102
73.024450779,45.89,33.102
74.025110245,45.906,33.1
75.025769233,45.892,33.1
76.026573658,45.916,33.1
77.024749279,45.886,33.098
78.025408268,45.872,33.098
79.026066780,45.874,33.096
80.026752949,45.856,33.096
81.024992943,45.852,33.096
82.025651455,45.876,33.096
83.026319027,45.892,33.096
84.024494648,45.89,33.096
85.025182724,45.87,33.096
86.025841236,45.898,33.096
87.026500225,45.882,33.096
88.024682522,45.87,33.096
89.025341034,45.844,33.096
90.026229381,45.88,33.094
91.024405002,45.896,33.094
92.025063514,45.892,33.094
93.025722503,45.88,33.094
94.026381016,45.868,33.096
95.024556637,45.89,33.096
96.025215149,45.876,33.096
97.025951385,45.866,33.096
98.026609897,45.872,33.096
99.024785995,45.902,33.096
100.025444031,45.884,33.096
101.026107311,45.868,33.096
102.024282455,45.858,33.096
103.024960994,45.848,33.094
104.025618553,45.852,33.094
105.026414871,45.866,33.094
106.024590015,45.798,33.094
107.025247574,45.894,33.092
108.025905609,45.836,33.092
109.026613235,45.878,33.092
110.024788379,45.892,33.092
111.025445938,45.868,33.09
112.026103019,45.812,33.09
113.024277687,45.83,33.09
114.024935245,45.842,33.09
115.025593281,45.854,33.09
116.026443958,45.774,33.088
117.024634361,45.876,33.088
118.025292396,45.77,33.09
119.025949955,45.806,33.09
120.024124622,45.794,33.09
121.024781704,45.814,33.09
122.025439262,45.852,33.088
