Time (s),Power (dBm),Percentage (%)
0.269003868,-53,94
0.769333363,-53,94
1.268972397,-53,94
1.769064426,-53,94
2.269109249,-53,94
2.769052505,-53,94
3.269089699,-53,94
3.769064903,-53,94
4.269062996,-53,94
4.769237041,-53,94
5.269150734,-57,86
5.769330025,-57,86
6.268950939,-55,90
6.769299984,-51,98
7.268946171,-51,98
7.769171238,-51,98
8.269079208,-51,98
8.769046783,-55,90
9.269042969,-57,86
9.769098759,-53,94
10.269036293,-53,94
10.769334793,-55,90
11.268999100,-53,94
11.769294262,-53,94
12.268974781,-53,94
12.769035816,-53,94
13.269088745,-53,94
13.769214153,-53,94
14.269126415,-57,86
14.769055843,-55,90
15.269011021,-51,98
15.769089699,-55,90
16.268827915,-55,90
16.769110203,-53,94
17.268901825,-51,98
17.769218445,-53,94
18.268906117,-51,98
18.769128323,-51,98
19.269146442,-51,98
19.769045353,-51,98
20.269121647,-51,98
20.769017696,-51,98
21.268993378,-51,98
21.769222259,-51,98
22.268870354,-51,98
22.769062519,-51,98
23.268789768,-62,76
23.769069195,-65,70
24.269005299,-53,94
24.769214630,-60,80
25.269091129,-59,82
25.769046783,-53,94
26.769127846,-59,82
27.268826485,-69,62
27.769176006,-63,74
28.268850803,-62,76
28.769072533,-53,94
29.268867493,-67,66
29.769158363,-60,80
30.268878937,-63,74
30.768996715,-53,94
31.269018173,-60,80
31.768975258,-61,78
32.268948078,-51,98
32.769151688,-51,98
33.268868446,-57,86
33.769258499,-57,86
34.268867970,-57,86
34.769073486,-55,90
35.269093037,-59,82
35.769000053,-60,80
36.268805504,-57,86
36.768983364,-53,94
37.268753529,-57,86
37.768924713,-51,98
38.268734932,-51,98
38.769099235,-53,94
39.268840313,-60,80
39.769194603,-57,86
40.268926621,-55,90
40.769109249,-51,98
41.269009113,-62,76
41.768941879,-60,80
42.268733978,-55,90
42.768941879,-55,90
43.268911362,-57,86
43.769143581,-55,90
44.268726826,-53,94
44.769071102,-60,80
45.268697262,-53,94
45.769006252,-55,90
46.268885613,-57,86
46.768850803,-51,98
47.269014359,-47,100
47.768992424,-49,100
48.268867493,-49,100
48.769154072,-49,100
49.268786430,-53,94
49.769134998,-63,74
50.268771648,-53,94
50.768855572,-61,78
51.268922329,-55,90
51.769081593,-62,76
52.268940449,-57,86
52.768870354,-53,94
53.268914223,-57,86
53.769034386,-59,82
54.268689632,-60,80
54.769059181,-57,86
55.268634319,-59,82
55.769034386,-60,80
56.268714428,-51,98
56.768980026,-57,86
57.268887520,-53,94
57.768846512,-55,90
58.268797875,-57,86
58.768781185,-53,94
59.268729210,-57,86
59.768932819,-57,86
60.268592358,-49,100
60.768941879,-51,98
61.268546581,-53,94
61.768842220,-51,98
62.268761158,-51,98
62.768690109,-57,86
63.268730164,-59,82
63.768677711,-51,98
64.268641949,-51,98
64.768930912,-57,86
65.268530846,-53,94
65.768789291,-49,100
66.268655300,-51,98
66.768728256,-51,98
67.268720627,-62,76
67.768738747,-57,86
68.268775463,-65,70
68.768723011,-57,86
69.268785954,-55,90
69.768812180,-49,100
70.268612385,-49,100
70.768960476,-57,86
71.268597603,-57,86
71.768811226,-53,94
72.268602371,-51,98
72.768890858,-55,90
73.268615723,-51,98
73.768737316,-59,82
74.268725395,-55,90
74.768725872,-59,82
75.268679619,-53,94
75.768936634,-49,100
76.268555641,-51,98
76.768935680,-53,94
77.268507481,-53,94
77.768835545,-57,86
78.268757820,-57,86
78.768687248,-62,76
79.268547058,-71,58
79.768674374,-65,70
80.268548012,-67,66
80.768692970,-63,74
81.268481255,-69,62
81.768809795,-53,94
82.268653870,-59,82
82.768710136,-60,80
83.268785000,-59,82
83.768876553,-60,80
84.268795013,-53,94
84.768685818,-59,82
85.268511295,-57,86
85.768884182,-57,86
