Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.721979618,95.07813,160.40625,4.074375,261.25,0
1.601261616,95.06641,160.3125,4.07125,266.875,0
2.656424999,95.05469,160.3125,4.07375,259.0625,0
3.710637093,95.04297,159.84375,4.075,271.875,0
4.765541077,95.03125,160.03125,4.071875,255.3125,0
5.644526005,95.03125,159.9375,4.07125,253.4375,0
6.699308395,95.01953,159.84375,4.07375,269.0625,0
7.753887176,95.00391,160.03125,4.07375,253.4375,0
8.633048057,94.99219,159.75,4.071875,273.4375,0
9.687834740,94.98047,159.84375,4.07125,272.5,0
10.742604256,94.98047,159.9375,4.07375,257.1875,0
11.621586323,94.96875,159.84375,4.074375,258.125,0
12.676450729,94.95703,160.03125,4.069375,250,0
13.731462479,94.94531,160.125,4.07125,261.875,0
14.610253334,94.94531,159.9375,4.069375,267.8125,0
15.665327072,94.93359,159.9375,4.071875,253.75,0
16.719678879,94.92188,160.03125,4.0725,256.875,0
17.598758221,94.90625,160.125,4.0725,248.4375,0
18.653586388,94.89453,159.9375,4.07375,252.5,0
19.708537579,94.88281,159.5625,4.071875,270.3125,0
20.763182640,94.88281,159.84375,4.071875,259.6875,0
21.642610073,94.87109,159.375,4.07125,266.875,0
22.697019577,94.85938,159.75,4.07125,255.625,0
23.751930714,94.84766,159.46875,4.069375,249.375,0
24.630841732,94.83594,159.65625,4.071875,255,0
25.685633659,94.83594,159.1875,4.0725,285.3125,0
26.740399361,94.82422,159,4.071875,262.1875,0
27.619408131,94.80859,159.28125,4.069375,257.8125,0
28.674249649,94.79688,159.09375,4.06875,264.6875,0
29.728928566,94.78516,158.8125,4.073125,264.0625,0
30.607849598,94.78516,158.71875,4.071875,271.5625,0
31.662607670,94.77344,158.4375,4.07125,260.625,0
32.717634201,94.76172,158.90625,4.07,262.1875,0
33.596566200,94.75,159,4.06875,255.9375,0
34.651615620,94.73828,159.09375,4.069375,272.5,0
35.706573009,94.72656,158.71875,4.07125,258.4375,0
36.761160374,94.72656,158.71875,4.071875,251.25,0
37.639789104,94.71094,158.625,4.07,255.625,0
38.694597244,94.69922,158.90625,4.070625,255.3125,0
39.749508381,94.6875,159,4.073125,255,0
40.628668785,94.6875,158.90625,4.07125,257.1875,0
41.683351517,94.67578,158.8125,4.07,269.375,0
42.738169193,94.66406,158.8125,4.07125,264.375,0
43.617086887,94.65234,158.53125,4.073125,251.25,0
44.671906948,94.64063,158.4375,4.07,250.625,0
45.726699829,94.62891,158.34375,4.07,283.4375,0
46.605599403,94.62891,158.625,4.07125,262.1875,0
47.660556793,94.61328,158.90625,4.068125,252.5,0
48.715191841,94.60156,158.15625,4.06875,261.25,0
49.594172001,94.58984,158.25,4.068125,272.5,0
50.648924351,94.57813,158.34375,4.071875,262.8125,0
51.704042435,94.57813,157.875,4.06875,255.625,0
52.758615017,94.56641,158.34375,4.069375,268.4375,0
53.637516975,94.55469,158.0625,4.070625,270.9375,0
54.692566872,94.54297,158.15625,4.07,268.4375,0
55.747121334,94.53125,158.25,4.07,249.6875,0
56.626550674,94.53125,158.15625,4.0675,259.375,0
57.680854320,94.51563,158.15625,4.070625,256.875,0
58.735720634,94.50391,158.0625,4.07,263.75,0
59.614625931,94.49219,158.25,4.068125,257.8125,0
60.669535160,94.48047,158.25,4.069375,253.125,0
61.724306583,94.46875,157.875,4.066875,279.375,0
62.603378296,94.46875,158.25,4.0675,254.6875,0
63.658083439,94.45703,158.15625,4.06875,252.5,0
64.712945938,94.44531,157.875,4.068125,268.75,0
65.767536640,94.43359,157.875,4.066875,272.8125,0
66.646640301,94.41797,157.875,4.06875,251.5625,0
67.701405048,94.41797,157.96875,4.065625,265.9375,0
68.756339073,94.40625,158.0625,4.069375,252.1875,0
69.635227680,94.39453,157.6875,4.066875,275.3125,0
70.690227508,94.38281,157.78125,4.06875,259.0625,0
71.745260715,94.37109,157.59375,4.069375,254.0625,0
72.624038219,94.37109,157.5,4.0675,270.625,0
73.679086208,94.35938,157.6875,4.068125,261.25,0
74.733306408,94.34766,157.5,4.0675,255,0
75.612415314,94.33594,157.59375,4.066875,253.4375,0
76.667176247,94.32031,157.6875,4.07125,250.625,0
77.722130299,94.30859,157.59375,4.0675,260,0
78.600960255,94.30859,157.6875,4.069375,243.75,0
79.655907154,94.29688,157.6875,4.06625,255.3125,0
80.710650921,94.28516,157.875,4.068125,269.6875,0
81.765425205,94.27344,158.15625,4.069375,250,0
82.644540787,94.27344,158.25,4.06375,258.125,0
83.699168205,94.26172,158.34375,4.0675,260.9375,0
84.753946781,94.25,157.6875,4.06875,265,0
85.633000374,94.23828,157.875,4.068125,257.1875,0
