Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.499209404,43.084,32.448
1.500150204,43.122,32.448
2.501091480,43.106,32.448
3.499510765,43.064,32.448
4.500452042,43.062,32.45
5.498871803,43.126,32.45
6.499813080,43.104,32.45
7.500754356,43.078,32.452
8.499174118,43.142,32.452
9.500115394,43.11,32.452
10.501057148,43.12,32.452
11.499477386,43.172,32.454
12.500419140,43.128,32.454
13.498839855,43.16,32.454
14.499781132,43.142,32.454
15.500722885,43.144,32.456
16.499143600,43.128,32.456
17.500086307,43.13,32.456
18.501028061,43.118,32.454
19.499448776,43.112,32.456
20.500390530,43.138,32.456
21.498811722,43.164,32.456
22.499753475,43.158,32.456
23.500695705,43.126,32.456
24.499116421,43.148,32.456
25.500058651,43.144,32.456
26.501000881,43.15,32.456
27.499421120,43.09,32.456
28.500363827,43.142,32.456
29.498784542,43.122,32.454
30.499726295,43.18,32.454
31.500668049,43.126,32.454
32.499089718,43.126,32.454
33.500031471,43.132,32.454
34.500973225,43.156,32.454
35.499394417,43.124,32.454
36.500336647,43.166,32.454
37.498757839,43.162,32.454
38.499699592,43.126,32.456
39.500642300,43.184,32.456
40.499063015,43.16,32.456
41.500005245,43.16,32.454
42.500947475,43.178,32.452
43.499368191,43.144,32.452
44.500309944,43.144,32.452
45.498730659,43.11,32.452
46.499672890,43.114,32.454
47.500615120,43.164,32.454
