Time (s),Power (dBm),Percentage (%)
0.457331181,-63,74
0.957591057,-63,74
1.457273960,-63,74
1.957586765,-63,74
2.457231045,-63,74
2.957404137,-64,72
3.457413197,-67,66
3.957517624,-67,66
4.457206249,-67,66
4.957486629,-67,66
5.457190037,-65,70
5.957496166,-53,94
6.457300663,-62,76
6.957306385,-67,66
7.457310200,-60,80
7.957439423,-60,80
8.457113266,-57,86
8.957418442,-55,90
9.457130909,-55,90
9.957319736,-61,78
10.457233906,-65,70
10.957219601,-67,66
11.457210064,-67,66
11.957235813,-71,58
12.456998348,-55,90
12.957282066,-59,82
13.457173824,-59,82
13.957115173,-61,78
14.457096100,-59,82
14.957123280,-62,76
15.457078934,-61,78
15.957204819,-60,80
16.456929207,-60,80
16.957177162,-59,82
17.457007408,-59,82
17.957091331,-60,80
18.457015038,-51,98
18.957039356,-49,100
19.457028866,-62,76
19.957151890,-61,78
20.456889153,-51,98
20.957192898,-53,94
21.456973076,-58,84
21.957016945,-53,94
22.457027912,-57,86
22.957178593,-59,82
23.456910133,-57,86
23.957129002,-55,90
24.456828117,-60,80
24.957132816,-61,78
25.456855297,-60,80
25.957003117,-57,86
26.456917286,-51,98
26.957172394,-55,90
27.456882000,-49,100
27.957043648,-62,76
28.456793785,-67,66
28.957131386,-62,76
29.456879139,-69,62
29.956966400,-60,80
30.456945896,-73,54
30.957120419,-62,76
31.456840515,-60,80
31.957084656,-60,80
32.456789971,-61,78
32.957110405,-60,80
33.456964970,-61,78
33.957002163,-61,78
34.456922531,-59,82
34.957032204,-65,70
35.456756592,-63,74
35.957095623,-65,70
36.456798077,-65,70
36.956964016,-69,62
37.456905842,-65,70
37.956968307,-67,66
38.456798554,-67,66
38.956917763,-69,62
39.456763744,-60,80
39.956889629,-57,86
40.456935883,-57,86
40.956887245,-57,86
41.456721306,-59,82
41.956919193,-65,70
42.456885815,-62,76
42.956851006,-64,72
43.456739903,-64,72
43.957015991,-59,82
44.456848145,-62,76
44.956868649,-60,80
45.456860066,-62,76
45.956873417,-67,66
46.456874848,-64,72
46.956998348,-65,70
47.456687451,-59,82
47.957034111,-64,72
48.456811905,-59,82
48.956889629,-61,78
49.456871986,-57,86
49.957019329,-57,86
50.456819534,-53,94
50.956973553,-53,94
