Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.955577850,46.432,33.096
1.954899311,46.384,33.098
2.954220772,46.466,33.1
3.956047058,46.436,33.1
4.955369472,46.492,33.102
5.954690933,46.448,33.102
6.954013348,46.484,33.104
7.955840111,46.508,33.106
8.955163002,46.444,33.106
9.954485416,46.464,33.106
10.953808308,46.51,33.108
11.955636024,46.512,33.11
12.954958916,46.45,33.11
13.954281807,46.492,33.112
14.953605175,46.51,33.112
15.955432892,46.478,33.112
16.954756260,46.484,33.114
17.954092026,46.48,33.114
18.953435421,46.496,33.114
19.955284595,46.53,33.116
20.954627991,46.512,33.116
21.953972340,46.476,33.118
22.953315735,46.526,33.118
23.955164909,46.546,33.12
24.954509258,46.52,33.12
25.953854084,46.524,33.12
26.955702782,46.51,33.12
27.955047607,46.574,33.122
28.954392910,46.59,33.122
29.953737736,46.572,33.122
30.955587387,46.566,33.124
31.954932213,46.536,33.126
32.954277515,46.536,33.126
33.953623295,46.56,33.128
34.955473423,46.56,33.128
35.954819202,46.578,33.13
36.954164505,46.574,33.13
37.953510761,46.6,33.132
38.955361843,46.578,33.132
39.954708099,46.614,33.132
40.954054356,46.594,33.134
41.953400612,46.604,33.134
42.955252171,46.608,33.136
43.954599380,46.646,33.136
44.953945160,46.646,33.138
45.953292370,46.61,33.138
46.955144405,46.64,33.138
47.954491615,46.576,33.14
48.953838348,46.682,33.138
49.953186035,46.624,33.14
50.955037594,46.634,33.14
51.954385281,46.682,33.14
52.953732967,46.646,33.14
53.955584526,46.624,33.14
54.954931736,46.646,33.14
55.954279423,46.622,33.14
56.953627110,46.62,33.14
57.955479145,46.638,33.14
58.954826832,46.62,33.14
59.954174519,46.606,33.14
60.953521252,46.678,33.14
61.955373764,46.63,33.14
62.954721451,46.66,33.14
63.954068184,46.624,33.14
64.953415871,46.648,33.14
65.955267429,46.624,33.14
66.954614162,46.6,33.14
67.953961372,46.632,33.138
68.953308105,46.608,33.138
69.955159664,46.614,33.138
70.954506397,46.574,33.138
71.953853607,46.58,33.136
72.953199863,46.626,33.136
73.955051422,46.604,33.134
74.954397678,46.588,33.134
75.953743935,46.606,33.132
76.953090668,46.564,33.132
77.954940796,46.584,33.132
78.954287052,46.588,33.13
79.953633308,46.614,33.128
80.952979088,46.574,33.128
81.954829216,46.592,33.126
82.954174995,46.532,33.126
83.953520298,46.58,33.124
84.955369949,46.562,33.124
85.954715729,46.548,33.122
86.954060554,46.506,33.122
87.953404903,46.544,33.12
88.955254555,46.504,33.12
89.954599380,46.53,33.118
90.953943729,46.514,33.118
91.953287601,46.484,33.116
92.955135822,46.52,33.114
93.954480171,46.498,33.114
94.953824043,46.502,33.112
95.953167438,46.492,33.112
96.955015659,46.502,33.11
97.954358578,46.516,33.106
98.953701019,46.476,33.104
99.953042984,46.446,33.102
100.954890251,46.426,33.1
101.954231739,46.41,33.098
102.953572750,46.404,33.094
103.952912807,46.43,33.092
104.954757690,46.326,33.09
105.954097271,46.354,33.086
106.953436851,46.364,33.084
107.952775955,46.35,33.082
108.954618931,46.344,33.08
109.953957558,46.314,33.078
110.953295708,46.306,33.076
111.955138206,46.28,33.072
112.954475880,46.254,33.07
113.953813076,46.284,33.07
114.953150272,46.25,33.068
115.954991817,46.224,33.066
116.954328060,46.224,33.064
117.953664303,46.23,33.062
118.953000069,46.218,33.06
119.954840183,46.19,33.058
120.954174995,46.138,33.056
121.953509808,46.178,33.054
122.952845097,46.172,33.052
123.954683781,46.154,33.05
124.954017162,46.148,33.048
125.953351021,46.154,33.046
126.952684402,46.136,33.044
127.954522133,46.114,33.04
128.953855038,46.11,33.038
129.953187466,46.106,33.036
130.955024242,46.102,33.034
131.954355717,46.13,33.032
132.953687191,46.078,33.03
133.953019142,46.066,33.028
134.954854488,46.054,33.028
135.954185486,46.076,33.026
136.953516483,46.038,33.024
137.952846527,46.02,33.022
138.954680920,46.066,33.02
139.954010963,46.016,33.02
140.953340530,46.016,33.018
141.952670097,46.01,33.016
142.954504013,46.046,33.014
143.953832626,45.978,33.012
145.952489853,45.938,33.008
