Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.420841694,47.684,33.34
1.422724724,47.676,33.338
2.422101974,47.652,33.338
3.421479702,47.686,33.338
4.420857906,47.672,33.336
5.420235634,47.678,33.336
6.422117710,47.676,33.336
7.421495914,47.648,33.336
8.420873642,47.678,33.336
9.420251369,47.684,33.334
10.422133446,47.694,33.334
11.421511173,47.636,33.332
12.420887947,47.682,33.332
13.420264721,47.632,33.33
14.422147274,47.64,33.33
15.421524048,47.63,33.328
16.420900822,47.642,33.328
17.420278072,47.606,33.326
18.422158718,47.618,33.326
19.421535492,47.648,33.324
20.420911789,47.66,33.324
21.420289039,47.616,33.324
22.422169685,47.574,33.324
23.421545982,47.606,33.322
24.420922279,47.622,33.322
25.420298576,47.636,33.322
26.422179699,47.568,33.32
27.421555519,47.546,33.32
28.420931816,47.558,33.32
29.420307636,47.602,33.32
30.422188282,47.58,33.32
31.421564102,47.626,33.32
32.420940399,47.636,33.318
33.420315742,47.604,33.318
34.422195911,47.536,33.318
35.421571731,47.584,33.316
36.420946598,47.596,33.316
37.420321464,47.624,33.314
38.422201156,47.524,33.312
39.421575546,47.534,33.31
40.420949459,47.53,33.308
41.420323372,47.522,33.306
42.422202110,47.494,33.302
43.421575069,47.54,33.3
44.420948028,47.5,33.298
45.420320988,47.46,33.296
46.422198295,47.478,33.294
47.421570778,47.496,33.292
48.420942306,47.43,33.29
49.420314789,47.474,33.288
50.422190666,47.462,33.288
51.421561718,47.446,33.286
52.420933246,47.426,33.284
53.420304298,47.446,33.284
54.422179222,47.384,33.282
55.421550274,47.408,33.282
56.420920372,47.344,33.28
57.420289993,47.406,33.278
58.422163963,47.378,33.276
59.421533584,47.382,33.274
60.420902729,47.382,33.274
61.420271397,47.384,33.272
62.422144890,47.322,33.27
63.421513557,47.368,33.268
64.420880794,47.286,33.266
65.420248508,47.27,33.262
66.422120094,47.276,33.258
67.421486378,47.274,33.256
68.420852184,47.246,33.254
69.420217514,47.204,33.25
70.422087192,47.188,33.246
72.420815468,47.19,33.24
73.420179367,47.162,33.236
74.422047615,47.124,33.234
75.421410560,47.144,33.23
76.420772552,47.07,33.228
77.420134067,47.078,33.224
78.422000885,47.064,33.22
79.421361923,47.088,33.218
80.420722961,47.06,33.216
81.420083999,47.022,33.214
82.421948910,47.036,33.21
83.421308517,47.076,33.208
84.420668125,47.034,33.208
85.420027733,47.004,33.206
86.421891689,47.03,33.204
87.421250820,46.992,33.202
88.420608997,46.992,33.2
89.419967174,46.974,33.198
90.421830177,47,33.196
91.421187878,46.954,33.194
92.420545101,46.93,33.19
93.419901371,46.954,33.188
94.421762943,46.924,33.184
95.421118736,46.894,33.182
96.420474529,46.844,33.18
97.419829368,46.846,33.176
98.421688557,46.842,33.172
