Time (s),Power (dBm),Percentage (%)
0.107202530,-49,100
0.606895924,-51,98
1.107046604,-51,98
1.606883049,-47,100
2.107041359,-57,86
2.606795311,-55,90
3.106989384,-53,94
3.606876373,-47,100
4.107039928,-55,90
4.606894016,-47,100
5.106993675,-51,98
5.606827736,-53,94
6.107123375,-47,100
6.606927395,-43,100
7.107037544,-47,100
7.606789589,-57,86
8.107041836,-53,94
8.606887817,-55,90
9.107053280,-51,98
9.606862545,-55,90
10.106995583,-55,90
10.606874466,-57,86
11.107005596,-53,94
11.606853008,-49,100
12.106993675,-51,98
12.606791496,-49,100
13.106954098,-47,100
13.606768131,-49,100
14.106827736,-49,100
14.606654644,-49,100
15.106815338,-49,100
15.606657028,-49,100
16.106837750,-49,100
16.606640816,-47,100
17.106800079,-47,100
17.606639862,-53,94
18.106842518,-49,100
18.606671333,-51,98
19.106959343,-51,98
19.606822967,-53,94
20.106992245,-57,86
20.606748104,-45,100
21.106796742,-47,100
21.606752396,-59,82
22.106875896,-53,94
22.606961250,-58,84
23.107057571,-53,94
23.606883526,-53,94
24.107070446,-53,94
24.606914043,-53,94
25.106980801,-53,94
25.606891155,-47,100
26.107044697,-53,94
26.606797218,-59,82
27.106997967,-57,86
27.606732368,-47,100
28.106938362,-49,100
28.606746197,-47,100
29.106873035,-47,100
29.606690407,-47,100
30.106831074,-43,100
30.606709480,-57,86
31.106807232,-45,100
31.606647015,-49,100
32.106768608,-53,94
32.606773853,-57,86
33.107034683,-47,100
33.606863499,-53,94
34.107000351,-51,98
34.606741428,-55,90
35.106982231,-63,74
35.606721401,-65,70
36.106956482,-59,82
36.606801510,-57,86
37.106817246,-57,86
37.606813431,-45,100
38.106910706,-45,100
38.606628418,-55,90
39.106929302,-58,84
39.606766224,-47,100
40.106776238,-45,100
40.606727123,-42,100
41.106791973,-47,100
41.606616497,-49,100
42.106707096,-53,94
42.606506824,-45,100
43.106693268,-53,94
43.606507778,-47,100
44.106815815,-53,94
44.606581211,-53,94
45.106746674,-53,94
45.606536865,-59,82
46.106857777,-62,76
46.606525421,-65,70
47.106787682,-65,70
47.606648922,-55,90
48.106665134,-57,86
48.606619835,-47,100
49.106785297,-64,72
49.606594086,-57,86
50.106727123,-53,94
50.606606007,-47,100
51.106738091,-63,74
51.606585026,-62,76
52.106714249,-47,100
53.106714726,-51,98
53.606509685,-47,100
54.106666565,-62,76
54.606713772,-51,98
55.106813431,-49,100
55.606630802,-57,86
56.106798649,-59,82
56.606614113,-59,82
57.106751919,-61,78
57.606603622,-62,76
58.106724262,-47,100
58.606562614,-51,98
59.106722355,-47,100
59.606564999,-59,82
60.106867790,-51,98
60.606682777,-51,98
61.106920719,-51,98
61.606638908,-51,98
62.106887341,-47,100
62.606744766,-47,100
63.106875420,-53,94
63.606721401,-51,98
64.106942654,-47,100
65.106884956,-59,82
65.606728077,-55,90
66.106907845,-57,86
66.606748581,-59,82
67.106868744,-62,76
67.606670380,-55,90
68.106769562,-53,94
68.606547356,-65,70
69.106712341,-59,82
69.606543541,-51,98
70.106647015,-59,82
70.606497288,-53,94
71.106619358,-57,86
71.606478214,-61,78
72.106633186,-45,100
72.606482506,-57,86
73.106704712,-43,100
73.606556892,-47,100
74.106706619,-51,98
74.606487751,-53,94
75.106522083,-51,98
75.606465816,-51,98
76.106651783,-55,90
76.606497764,-53,94
77.106619358,-51,98
77.606721401,-47,100
78.106854439,-49,100
78.606656551,-53,94
79.106872082,-49,100
79.606709480,-41,100
80.106773853,-49,100
80.606670856,-45,100
81.106745243,-60,80
81.606473446,-47,100
82.106695652,-47,100
82.606473923,-53,94
83.106638908,-53,94
83.606451511,-51,98
84.106656551,-51,98
84.606420517,-51,98
85.106560707,-51,98
85.606452942,-55,90
86.106733799,-47,100
86.606676102,-45,100
87.106745243,-49,100
87.606563568,-51,98
