Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.501741409,43.766,32.578
1.500181198,43.756,32.578
2.501142502,43.766,32.578
3.502103805,43.748,32.578
4.500543594,43.742,32.578
5.501504898,43.746,32.576
6.502466202,43.798,32.576
7.500905990,43.762,32.576
8.501866341,43.762,32.576
9.500306606,43.704,32.576
10.501267910,43.74,32.576
11.502228260,43.8,32.574
12.500668049,43.744,32.574
13.501628876,43.724,32.572
14.500067234,43.798,32.572
16.501987934,43.75,32.568
17.500426292,43.72,32.568
18.501386166,43.744,32.566
19.502345562,43.708,32.566
20.500784397,43.684,32.566
21.501743317,43.69,32.564
22.500182152,43.736,32.564
23.501141071,43.72,32.564
24.502100468,43.738,32.564
25.500538349,43.638,32.562
26.501497745,43.712,32.562
27.499935627,43.678,32.562
28.500894070,43.684,32.56
29.501853466,43.68,32.56
30.500290871,43.686,32.56
31.501249790,43.732,32.56
32.502208710,43.664,32.56
33.500645637,43.698,32.558
34.501604557,43.704,32.558
35.500042438,43.666,32.558
36.501000881,43.672,32.558
37.501959324,43.664,32.558
38.500396728,43.684,32.558
39.501354694,43.67,32.556
40.499791622,43.65,32.556
41.500749588,43.64,32.554
42.501707554,43.662,32.552
43.500143528,43.614,32.552
44.501101494,43.644,32.55
45.502058983,43.634,32.55
46.500494480,43.646,32.55
47.501451969,43.584,32.548
48.499886989,43.624,32.548
49.500844478,43.572,32.546
50.501801014,43.602,32.546
51.500235557,43.59,32.544
52.501192093,43.546,32.542
53.499626160,43.61,32.54
54.500582218,43.568,32.538
55.501537800,43.556,32.538
56.499971866,43.568,32.536
57.500926971,43.572,32.534
58.501881599,43.534,32.534
59.500315666,43.538,32.532
60.501270294,43.57,32.532
61.499703407,43.518,32.53
62.500658035,43.518,32.528
63.501611709,43.518,32.528
64.500044346,43.546,32.526
65.500998497,43.534,32.524
66.501952171,43.508,32.522
67.500384331,43.522,32.522
68.501337528,43.506,32.52
69.499769211,43.47,32.52
70.500722885,43.476,32.518
71.501675129,43.488,32.518
72.500106335,43.506,32.518
73.501059532,43.472,32.518
74.499490261,43.472,32.516
75.500442982,43.486,32.516
76.501394749,43.42,32.514
77.499825954,43.464,32.514
78.500778198,43.446,32.514
79.501729965,43.436,32.512
80.500160694,43.454,32.51
81.501111984,43.422,32.51
82.499542236,43.372,32.51
83.500493526,43.452,32.51
84.501444816,43.432,32.51
85.499874592,43.392,32.51
86.500825882,43.412,32.51
87.501777172,43.42,32.51
88.500206947,43.42,32.508
89.501158237,43.422,32.508
90.499588489,43.448,32.508
91.500538826,43.45,32.508
92.501490116,43.454,32.508
93.499919414,43.396,32.506
94.500870228,43.412,32.506
95.499299049,43.434,32.504
96.500249863,43.406,32.504
97.501199722,43.392,32.504
98.499629021,43.404,32.502
99.500578880,43.378,32.502
100.501528740,43.384,32.5
101.499957561,43.348,32.498
102.500906467,43.356,32.498
103.499335289,43.356,32.498
104.500284672,43.356,32.496
105.501233578,43.338,32.496
106.499660969,43.326,32.496
107.500610351,43.364,32.494
108.501558781,43.306,32.492
109.499986172,43.352,32.492
110.500934601,43.348,32.492
111.499361038,43.344,32.49
112.500309944,43.282,32.49
113.501256943,43.314,32.488
114.499683857,43.304,32.488
115.500631809,43.294,32.486
116.501578808,43.296,32.486
117.500004768,43.306,32.484
118.500951290,43.286,32.482
119.499377251,43.282,32.48
120.500323772,43.27,32.48
121.501270294,43.288,32.478
122.499695778,43.244,32.478
123.500641346,43.24,32.476
124.501587391,43.258,32.474
125.500011921,43.252,32.472
126.500957966,43.228,32.47
127.499382019,43.206,32.468
128.500327110,43.2,32.466
129.501271725,43.178,32.466
130.499695778,43.176,32.466
