Time (s),Power (dBm),Percentage (%)
0.029150009,-58,84
0.529124260,-59,82
1.029360771,-57,86
1.528988361,-59,82
2.029307842,-59,82
2.529205322,-59,82
3.029219151,-59,82
3.529032707,-59,82
4.029303074,-59,82
4.529173851,-57,86
5.029123783,-59,82
5.529145718,-63,74
6.029304981,-62,76
6.528950691,-58,84
7.029195309,-59,82
7.529168606,-65,70
8.029112816,-62,76
8.529080868,-64,72
9.029267311,-69,62
9.528951168,-55,90
10.029265881,-53,94
10.529110909,-59,82
11.029075623,-57,86
11.528905392,-53,94
12.029245853,-59,82
12.528915405,-49,100
13.029087543,-51,98
13.529088497,-49,100
14.029006958,-53,94
14.528875828,-51,98
15.029174328,-47,100
15.529108524,-51,98
16.029054165,-47,100
16.529048443,-49,100
17.029242516,-59,82
17.528918266,-55,90
18.029156685,-49,100
18.529086113,-51,98
19.029145241,-57,86
19.528848648,-60,80
20.029219627,-67,66
20.529046059,-53,94
21.029055595,-53,94
21.528810024,-53,94
22.029217720,-69,62
22.528805733,-62,76
23.029107571,-57,86
23.529048443,-60,80
24.029006004,-60,80
24.529036999,-62,76
25.029182434,-62,76
25.528832436,-62,76
26.028979778,-62,76
26.529026032,-55,90
27.029156685,-59,82
27.528804779,-62,76
28.029125214,-62,76
28.529025555,-69,62
29.028959751,-67,66
29.528774738,-63,74
30.029112816,-62,76
31.029030800,-51,98
31.528939724,-62,76
32.028902531,-53,94
32.528797150,-51,98
33.029063225,-57,86
33.528764248,-51,98
34.028913975,-53,94
34.528895378,-43,100
35.029083729,-47,100
35.528774262,-45,100
36.029018879,-45,100
36.528922558,-59,82
37.528783798,-49,100
38.029093742,-51,98
38.528743267,-53,94
39.028979301,-51,98
39.528930664,-59,82
40.028872013,-51,98
40.528687000,-47,100
41.029064655,-47,100
41.528732777,-49,100
42.028857231,-53,94
42.528871536,-61,78
43.029053688,-47,100
43.528673649,-49,100
44.029041767,-69,62
44.528856754,-62,76
45.028862476,-57,86
45.528746605,-59,82
46.029035091,-57,86
46.528713226,-57,86
47.028910637,-59,82
47.528834343,-62,76
48.028806686,-51,98
48.528645039,-59,82
49.028970718,-53,94
49.528698921,-59,82
50.028841019,-59,82
50.528812409,-62,76
51.028821945,-62,76
51.528594971,-62,76
52.028947830,-69,62
52.528670788,-57,86
53.028787136,-57,86
53.528671742,-53,94
54.028758049,-57,86
54.528642655,-53,94
55.028867245,-55,90
55.528587818,-59,82
56.028756142,-63,74
56.528589249,-67,66
57.028714180,-62,76
57.528683663,-53,94
58.028790474,-53,94
58.528543949,-53,94
59.028931141,-57,86
59.528538704,-45,100
60.028671265,-49,100
60.528738499,-45,100
61.028736115,-60,80
61.528615952,-47,100
62.028908253,-51,98
62.528522968,-49,100
63.028818607,-47,100
63.528753281,-51,98
64.028697491,-49,100
64.528538227,-49,100
65.028850555,-49,100
65.528586865,-55,90
66.028728008,-59,82
66.528694153,-51,98
67.028877258,-55,90
67.528512955,-51,98
68.028828621,-43,100
68.528680802,-49,100
69.028666973,-51,98
69.528547287,-55,90
70.028814793,-59,82
70.528451920,-57,86
71.028734684,-55,90
71.528658390,-57,86
72.028621197,-53,94
72.528452873,-62,76
73.028792858,-49,100
73.528544903,-62,76
74.028647423,-51,98
74.528636932,-51,98
75.028810978,-51,98
75.528428078,-62,76
76.028770447,-59,82
76.528620243,-59,82
77.528451443,-57,86
78.028797627,-53,94
78.528440476,-55,90
79.028672695,-53,94
79.528596878,-55,90
80.028557301,-67,66
80.528407574,-53,94
81.028768063,-51,98
81.528404236,-49,100
82.028547764,-47,100
82.528611660,-45,100
83.028708458,-45,100
83.528374672,-45,100
84.028709888,-65,70
84.528567314,-65,70
85.028598785,-53,94
85.528344631,-53,94
86.028744698,-59,82
86.528334618,-60,80
87.028614998,-55,90
87.528538227,-59,82
88.028516769,-59,82
88.528517723,-55,90
89.028674603,-57,86
89.528376103,-53,94
90.028686523,-59,82
90.528516293,-57,86
91.028593063,-57,86
91.528309345,-55,90
92.028651714,-62,76
92.528429508,-53,94
93.028474808,-49,100
93.528492451,-55,90
94.028551102,-53,94
94.528311730,-53,94
95.028534889,-55,90
95.528341770,-49,100
96.028510571,-55,90
96.528424263,-57,86
97.028465748,-59,82
97.528323650,-57,86
98.028571129,-62,76
98.528295517,-51,98
99.028457642,-59,82
99.528264046,-65,70
100.028421879,-53,94
100.528424740,-53,94
101.028437138,-60,80
101.528251171,-59,82
102.028601646,-59,82
102.528299809,-55,90
103.028365612,-59,82
103.528455258,-57,86
104.028371334,-53,94
104.528348446,-51,98
105.028589249,-51,98
105.528213501,-62,76
106.028529644,-57,86
106.528433323,-45,100
107.028408527,-45,100
107.528240204,-47,100
108.028531551,-43,100
108.528281212,-57,86
109.028334141,-43,100
109.528410435,-53,94
110.028557777,-53,94
110.528151989,-51,98
111.028509617,-55,90
111.528363228,-45,100
112.028354168,-63,74
112.528197765,-62,76
113.028495789,-49,100
113.528159142,-43,100
114.028430462,-47,100
114.528376103,-65,70
115.028290272,-55,90
115.528176308,-55,90
116.028474331,-49,100
116.528167248,-62,76
117.528317928,-67,66
118.028425694,-57,86
