Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.902920723,54.625,91.59375,3.796875,256.875,0
1.957828999,54.61328,91.78125,3.79875,270.9375,0
3.012542725,54.60156,91.6875,3.79875,257.5,0
3.891685963,54.58984,91.5,3.8,262.1875,0
4.946167469,54.57422,91.5,3.7975,267.5,0
6.001037598,54.57422,91.5,3.80125,251.25,0
6.879990101,54.5625,91.59375,3.7975,266.5625,0
7.934802532,54.55078,91.6875,3.798125,267.8125,0
8.989777565,54.53906,91.59375,3.799375,257.1875,0
9.868617058,54.52734,91.59375,3.79875,262.5,0
10.923760414,54.52734,91.40625,3.798125,262.8125,0
11.978258610,54.51563,91.40625,3.798125,261.875,0
12.857567787,54.50391,91.59375,3.7975,273.4375,0
13.912088871,54.49219,91.125,3.795625,266.875,0
14.966758728,54.47656,91.21875,3.79875,262.8125,0
16.021724224,54.46484,91.21875,3.796875,257.1875,0
16.900744438,54.46484,91.21875,3.7975,267.1875,0
17.955560207,54.45313,91.21875,3.799375,267.1875,0
19.010215759,54.44141,91.21875,3.7975,251.875,0
19.889368534,54.42969,91.3125,3.7975,258.125,0
20.944043636,54.42969,91.21875,3.798125,260.3125,0
21.998670578,54.41797,91.21875,3.7975,256.25,0
22.877778053,54.40625,91.03125,3.799375,265.3125,0
23.932693005,54.39453,91.03125,3.796875,258.4375,0
24.987364292,54.37891,90.75,3.79625,275.3125,0
25.866383076,54.36719,90.75,3.79875,271.25,0
26.921172142,54.36719,90.65625,3.798125,253.75,0
27.976004601,54.35547,90.75,3.7975,253.125,0
28.855011463,54.34375,90.9375,3.796875,258.125,0
29.909767151,54.33203,90.75,3.79625,272.5,0
30.964605331,54.32031,90.75,3.794375,284.6875,0
32.019166946,54.32031,90.75,3.796875,255.9375,0
32.898634434,54.30859,90.65625,3.796875,274.6875,0
33.953011036,54.29688,90.75,3.7975,261.875,0
35.007956505,54.28125,90.75,3.796875,262.8125,0
35.886785984,54.26953,90.84375,3.795625,265.3125,0
37.996587753,54.25781,91.03125,3.796875,257.5,0
38.875493050,54.24609,90.84375,3.795,261.875,0
39.930212975,54.23438,90.9375,3.796875,266.875,0
40.984906197,54.22266,90.9375,3.795625,256.5625,0
41.864174366,54.22266,91.03125,3.795625,261.875,0
42.918749809,54.21094,91.03125,3.79875,268.4375,0
43.973671913,54.19922,90.84375,3.795625,264.6875,0
45.028431416,54.18359,90.5625,3.79625,278.75,0
45.907429218,54.17188,90.84375,3.795625,258.75,0
46.962211132,54.16016,90.75,3.795,255.625,0
48.016893387,54.16016,90.5625,3.79625,262.5,0
48.896064281,54.14844,90.75,3.795,257.1875,0
49.950675011,54.13672,90.84375,3.795,275.9375,0
51.005551815,54.125,90.84375,3.795,263.4375,0
51.884480000,54.11328,90.65625,3.79375,268.75,0
52.939340115,54.11328,90.65625,3.795625,265.625,0
53.994356632,54.10156,90.65625,3.79625,271.5625,0
54.873209953,54.08594,90.46875,3.791875,272.1875,0
55.928166866,54.07422,90.75,3.79625,259.6875,0
56.982722759,54.0625,90.375,3.79375,278.125,0
57.861990929,54.0625,90.46875,3.795625,260.625,0
58.916508198,54.05078,90.5625,3.795625,251.875,0
59.971153259,54.03906,90.375,3.7975,272.5,0
61.026265621,54.02734,90.5625,3.7925,284.6875,0
61.905174255,54.01563,90.5625,3.79625,247.5,0
62.960067272,54.01563,90.65625,3.79625,252.5,0
64.014748096,54.00391,90.75,3.791875,271.25,0
64.893867493,53.98828,90.65625,3.798125,254.6875,0
65.948462963,53.97656,90.65625,3.795625,283.4375,0
67.003339291,53.96484,90.5625,3.795,253.4375,0
67.882264137,53.96484,90.5625,3.791875,272.1875,0
68.937016964,53.95313,90.46875,3.795625,264.0625,0
69.991835594,53.94141,90.28125,3.795625,251.875,0
70.870848656,53.92969,90.28125,3.79375,272.8125,0
71.925662994,53.91797,90.28125,3.794375,258.75,0
72.980409145,53.91797,90.1875,3.793125,267.8125,0
73.859297276,53.90625,90.375,3.79625,269.0625,0
74.914203167,53.89063,90.375,3.79625,257.8125,0
75.969278336,53.87891,90.375,3.795,270.625,0
77.903048038,53.86719,90.46875,3.795,269.375,0
78.957454205,53.85547,90,3.794375,253.75,0
80.012410164,53.84375,90,3.793125,274.0625,0
80.891259193,53.83203,90,3.7925,264.0625,0
81.946121216,53.82031,90.1875,3.793125,264.0625,0
83.001167774,53.80859,90,3.795,259.375,0
83.879988670,53.80859,90,3.794375,260.9375,0
84.934622765,53.79297,90.28125,3.790625,271.25,0
85.989448547,53.78125,90.28125,3.795625,257.1875,0
86.868729115,53.76953,90.28125,3.791875,252.1875,0
87.923215389,53.76953,90.375,3.795,258.75,0
88.978043079,53.75781,90.46875,3.793125,256.25,0
89.856974602,53.74609,90.375,3.7925,269.6875,0
90.911859989,53.73438,90.375,3.795,266.25,0
91.966578007,53.72266,90.65625,3.786875,256.875,0
93.021497250,53.71094,90.65625,3.793125,259.0625,0
93.900359631,53.71094,90.5625,3.795625,254.0625,0
94.955284119,53.69531,90.375,3.791875,270.9375,0
96.010121346,53.68359,90.375,3.795625,252.1875,0
96.889022350,53.67188,90.28125,3.79375,266.875,0
97.944111824,53.66016,90.1875,3.79375,265.9375,0
98.998636723,53.66016,90,3.794375,255,0
99.878104210,53.64844,89.8125,3.79,270.625,0
100.932493687,53.63672,89.71875,3.793125,260.9375,0
101.987195015,53.625,89.71875,3.791875,274.0625,0
102.866114616,53.61328,89.71875,3.791875,269.6875,0
103.921012402,53.61328,89.90625,3.793125,247.1875,0
104.975656509,53.59766,89.90625,3.7925,257.1875,0
105.854792595,53.58594,90,3.7925,250.625,0
106.909508228,53.57422,90,3.79125,263.125,0
107.964251041,53.5625,90,3.793125,266.875,0
109.019188881,53.55078,89.8125,3.79125,282.8125,0
109.898038387,53.55078,89.8125,3.793125,266.25,0
110.952964783,53.53906,89.8125,3.791875,258.75,0
112.007803440,53.52734,89.90625,3.793125,258.4375,0
112.886744976,53.51563,89.90625,3.79375,255.3125,0
113.941616535,53.51563,89.90625,3.791875,285.3125,0
114.996161938,53.5,89.71875,3.79375,260.625,0
115.875469685,53.48828,89.71875,3.7925,259.6875,0
