Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.478190422,59.99609,101.8125,3.83375,276.25,0
1.357159138,59.99609,101.71875,3.835625,251.25,0
2.412167072,59.98438,101.71875,3.8325,264.375,0
3.466960430,59.97266,102,3.83375,256.875,0
4.345887661,59.96094,101.53125,3.83375,270,0
5.400767326,59.94531,101.8125,3.833125,256.875,0
6.455345154,59.93359,101.71875,3.835625,253.125,0
7.334403038,59.93359,101.53125,3.835625,267.1875,0
8.389034748,59.92188,101.53125,3.834375,254.0625,0
9.444412232,59.91016,101.53125,3.834375,258.75,0
10.323037624,59.89844,101.625,3.835,252.1875,0
11.378226280,59.89844,101.34375,3.83375,272.8125,0
12.432356358,59.88672,101.53125,3.831875,256.25,0
13.487528801,59.875,101.34375,3.830625,255,0
14.366124630,59.86328,101.53125,3.83375,259.375,0
15.421275139,59.84766,101.4375,3.83625,247.5,0
16.475815773,59.83594,101.53125,3.83125,267.5,0
17.354949951,59.83594,101.53125,3.834375,259.0625,0
18.409490109,59.82422,101.4375,3.834375,256.875,0
19.464272976,59.8125,101.4375,3.833125,251.25,0
20.343290329,59.80078,101.4375,3.835,263.75,0
22.452966213,59.78906,101.34375,3.834375,274.6875,0
23.332017422,59.77734,101.4375,3.834375,251.5625,0
24.386687756,59.76563,101.34375,3.834375,251.25,0
25.441649437,59.75,101.34375,3.83375,259.6875,0
26.320667267,59.75,101.625,3.83375,252.1875,0
27.375414848,59.73828,101.71875,3.834375,245.9375,0
28.430422306,59.72656,101.71875,3.833125,274.0625,0
29.485406399,59.71484,101.25,3.834375,267.5,0
30.364120007,59.70313,101.15625,3.831875,249.375,0
31.419307709,59.70313,101.25,3.833125,261.875,0
32.473731518,59.69141,101.25,3.834375,259.375,0
33.352516651,59.67969,101.15625,3.833125,249.375,0
34.407495976,59.66797,101.0625,3.833125,248.75,0
35.462172508,59.65234,101.15625,3.835,276.25,0
36.341340065,59.65234,101.0625,3.83375,242.8125,0
37.395885944,59.64063,101.15625,3.833125,253.125,0
38.450654030,59.62891,101.15625,3.833125,266.25,0
39.329660893,59.61719,101.0625,3.83125,266.875,0
40.384541035,59.60547,101.0625,3.83375,257.5,0
41.439270020,59.60547,100.875,3.833125,241.25,0
42.318449020,59.59375,100.78125,3.831875,253.125,0
43.373151779,59.58203,100.40625,3.834375,256.5625,0
44.427940369,59.57031,100.59375,3.83125,262.1875,0
45.482865334,59.55469,100.59375,3.83375,249.375,0
46.362388611,59.55469,100.6875,3.833125,259.6875,0
47.416732311,59.54297,100.5,3.833125,249.6875,0
48.471385002,59.53125,100.59375,3.83375,278.4375,0
49.350357533,59.51953,100.59375,3.830625,255.625,0
50.405368805,59.50781,100.59375,3.830625,268.4375,0
51.459788323,59.50781,100.6875,3.8325,254.375,0
52.339263916,59.49609,100.59375,3.831875,260.3125,0
53.393679619,59.48438,100.59375,3.8325,247.5,0
54.448430061,59.47266,100.59375,3.831875,264.0625,0
55.327359676,59.45703,100.59375,3.8325,251.875,0
56.382207394,59.45703,100.59375,3.83125,260.3125,0
57.437146187,59.44531,100.59375,3.8325,250.625,0
58.315964222,59.43359,100.59375,3.82875,255,0
59.370842457,59.42188,100.6875,3.831875,260.625,0
60.425601006,59.41016,100.40625,3.83375,255,0
61.480900765,59.39844,100.5,3.830625,259.6875,0
62.359385014,59.39844,100.59375,3.830625,253.125,0
63.414259911,59.38672,100.875,3.830625,263.125,0
64.468930245,59.375,101.0625,3.830625,254.6875,0
65.348353863,59.35938,100.96875,3.83,253.4375,0
66.402886391,59.35938,101.15625,3.8325,254.0625,0
67.457956314,59.34766,101.0625,3.83,283.125,0
68.336759567,59.33594,100.96875,3.83125,266.25,0
69.391794205,59.32422,100.59375,3.830625,275,0
70.446261406,59.3125,100.6875,3.830625,262.5,0
71.325242519,59.3125,100.5,3.831875,257.1875,0
72.379963398,59.30078,100.59375,3.83125,266.875,0
73.434869289,59.28906,100.59375,3.831875,254.0625,0
74.313745022,59.27734,100.59375,3.8275,262.1875,0
75.368606567,59.26172,100.78125,3.83125,269.6875,0
76.423430443,59.25,100.59375,3.829375,259.6875,0
77.478147030,59.25,100.5,3.83125,253.125,0
