Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.632829189,42.702,32.364
1.633759022,42.694,32.366
2.632167816,42.708,32.366
3.633097649,42.722,32.368
4.631506920,42.734,32.37
5.632437229,42.692,32.372
6.633368015,42.71,32.372
7.631777763,42.738,32.374
8.632709026,42.756,32.374
9.633640289,42.764,32.376
10.632050514,42.774,32.376
11.632982254,42.766,32.378
12.631392956,42.818,32.378
13.632324696,42.81,32.38
14.633256912,42.824,32.382
15.631668091,42.796,32.382
16.632600307,42.78,32.384
17.633533001,42.806,32.386
18.631944179,42.808,32.386
19.632877827,42.81,32.388
20.631289005,42.832,32.388
21.632222176,42.852,32.39
22.633155346,42.844,32.39
23.631567478,42.818,32.392
24.632501125,42.816,32.392
25.633434296,42.782,32.394
26.631846905,42.874,32.394
27.632781029,42.914,32.394
28.633714676,42.866,32.396
29.632127285,42.872,32.396
30.633061886,42.886,32.396
31.631474495,42.824,32.398
32.632409096,42.856,32.398
33.633343697,42.874,32.398
34.631757259,42.848,32.398
35.632691383,42.866,32.398
36.633625984,42.84,32.4
37.632040024,42.844,32.4
