Time (s),Power (dBm),Percentage (%)
0.135078907,-59,82
0.635422707,-57,86
1.135052681,-53,94
1.635324478,-53,94
2.135220051,-53,94
2.635229111,-53,94
3.135249138,-53,94
3.635353565,-60,80
4.135077953,-55,90
4.635330677,-57,86
5.135232449,-55,90
5.635290146,-59,82
6.134997845,-59,82
6.635366917,-49,100
7.135185719,-47,100
7.635173798,-58,84
8.135210991,-60,80
8.635307312,-47,100
9.134977341,-57,86
9.635203838,-57,86
10.135129929,-58,84
10.635159016,-51,98
11.135120869,-57,86
11.635289669,-51,98
12.134956360,-51,98
12.635297298,-55,90
13.135121822,-49,100
13.635174751,-60,80
14.135009766,-47,100
14.635245800,-47,100
15.135183811,-57,86
15.635107040,-41,100
16.135078907,-47,100
16.635277748,-45,100
17.134986877,-47,100
17.635097980,-59,82
18.135136604,-69,62
18.635135174,-67,66
19.135041237,-51,98
19.635234833,-43,100
20.134929657,-51,98
20.635193348,-49,100
21.135113716,-60,80
21.635072231,-65,70
22.134881020,-49,100
22.635213375,-65,70
23.135046482,-55,90
23.635090828,-55,90
24.135056019,-59,82
24.635224342,-59,82
25.134864330,-59,82
25.635033131,-51,98
26.135077953,-57,86
26.635025501,-63,74
27.135000706,-53,94
27.635178089,-51,98
28.134833813,-55,90
28.635145664,-58,84
29.135019302,-57,86
29.635020733,-55,90
30.134809017,-61,78
30.635155201,-59,82
31.134872913,-47,100
31.635044575,-58,84
32.135034084,-69,62
32.634953022,-62,76
33.134802341,-51,98
33.634942532,-59,82
34.134778023,-55,90
34.634948254,-60,80
35.134902000,-60,80
35.634940147,-57,86
36.134790421,-57,86
36.635084152,-59,82
37.134770393,-59,82
37.634930134,-53,94
38.134757042,-57,86
