Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.646661282,46.434,33.208
1.647334099,46.47,33.206
2.645523548,46.398,33.202
3.646195412,46.42,33.2
4.646866322,46.388,33.198
5.645104408,46.388,33.196
6.645775318,46.36,33.192
7.646445275,46.33,33.186
8.647162914,46.376,33.182
9.645348549,46.344,33.18
10.646018982,46.284,33.178
11.646687508,46.256,33.174
12.644871712,46.272,33.17
13.645723343,46.22,33.168
14.646390438,46.218,33.166
15.647057057,46.208,33.162
16.645239353,46.228,33.16
17.645957470,46.214,33.158
18.646622181,46.186,33.154
19.647287369,46.11,33.152
20.645468712,46.18,33.15
21.646264076,46.112,33.146
22.646927357,46.12,33.142
23.645107269,46.06,33.136
24.645768643,46.052,33.134
25.646433830,46.022,33.13
26.647343636,46.018,33.128
27.645520687,45.99,33.124
28.646181107,45.998,33.122
29.646841049,45.97,33.118
30.645016670,45.934,33.116
31.645680428,45.958,33.112
32.646338940,45.908,33.108
33.646996498,45.934,33.106
34.645171166,45.866,33.102
35.645827294,45.85,33.098
36.646483898,45.86,33.094
37.647140026,45.828,33.092
38.645312786,45.844,33.088
39.645967961,45.812,33.086
40.646622658,45.814,33.084
41.644793987,45.782,33.08
42.645448208,45.788,33.078
43.646101952,45.77,33.076
44.647000313,45.752,33.074
45.645170689,45.74,33.072
46.645823479,45.69,33.068
47.646494866,45.716,33.066
48.647146702,45.68,33.062
49.645315170,45.704,33.06
50.645965576,45.662,33.056
51.646616936,45.658,33.054
52.644783020,45.664,33.05
53.645432949,45.644,33.046
54.646193504,45.628,33.042
55.647077084,45.574,33.04
56.645242214,45.56,33.036
57.645889759,45.53,33.03
58.646536827,45.51,33.026
59.647183418,45.516,33.024
60.645350933,45.438,33.022
61.645997048,45.49,33.018
62.646728516,45.458,33.016
63.644890309,45.458,33.014
64.645534992,45.396,33.01
65.646178723,45.396,33.008
66.646822453,45.394,33.006
67.644982815,45.402,33.002
68.645625115,45.352,33
69.646267414,45.368,32.996
70.646910191,45.364,32.994
71.645068169,45.362,32.99
72.645709515,45.336,32.988
73.646350384,45.334,32.986
74.646990776,45.318,32.984
75.645232678,45.266,32.982
76.645872593,45.25,32.98
77.646512032,45.292,32.978
78.644668579,45.234,32.976
79.645325184,45.228,32.972
80.646146298,45.224,32.97
81.646784783,45.184,32.968
82.644940376,45.22,32.966
83.645577908,45.218,32.964
84.646214962,45.25,32.96
85.646852017,45.18,32.96
86.645080090,45.174,32.958
87.645716190,45.186,32.954
88.646352768,45.138,32.952
89.647050381,45.152,32.95
90.645307064,45.158,32.948
91.645952702,45.112,32.946
92.646587372,45.11,32.944
93.644738674,45.106,32.942
94.645377159,45.054,32.94
95.646010876,45.054,32.936
96.646644592,45.062,32.934
97.644951821,45.042,32.932
98.645585060,44.978,32.93
99.646217346,44.968,32.928
100.646849632,44.99,32.924
101.644999027,44.98,32.924
102.645630837,45.002,32.92
103.646261692,44.986,32.916
104.646893025,44.962,32.914
105.645044327,44.974,32.912
106.645675182,44.932,32.91
107.646304608,44.902,32.908
108.644451618,44.948,32.906
109.645081043,44.938,32.904
110.645912647,44.858,32.902
111.646541119,44.892,32.9
112.644686699,44.892,32.9
113.645315170,44.836,32.898
114.645943642,44.856,32.896
115.646571160,44.88,32.894
116.644715786,44.86,32.892
117.645458698,44.842,32.888
118.646085739,44.836,32.888
119.646713257,44.816,32.886
120.644856930,44.766,32.884
121.645483017,44.862,32.882
122.646109104,44.832,32.882
123.646850109,44.8,32.88
124.644993305,44.764,32.88
125.645618916,44.778,32.878
126.646244049,44.76,32.878
127.644387245,44.768,32.876
128.645011902,44.76,32.874
129.645717144,44.754,32.874
130.646341801,44.766,32.872
131.644483566,44.716,32.87
132.645108700,44.736,32.87
133.645814896,44.74,32.868
134.646458626,44.68,32.868
135.644599915,44.688,32.866
136.645232678,44.654,32.864
137.645856381,44.714,32.864
138.646479607,44.694,32.86
139.644883156,44.648,32.856
140.645505905,44.656,32.854
141.646128178,44.656,32.854
142.646750450,44.678,32.85
143.644888878,44.674,32.846
144.645510674,44.682,32.846
145.646131992,44.64,32.844
146.646752834,44.616,32.844
147.645087242,44.58,32.842
148.645707607,44.59,32.842
149.646327973,44.564,32.838
150.646947861,44.552,32.838
151.645084381,44.526,32.836
152.645704270,44.524,32.834
153.646323204,44.534,32.834
154.644458771,44.51,32.832
155.645078182,44.578,32.83
156.645740986,44.552,32.828
157.646358967,44.538,32.826
158.644494057,44.452,32.822
159.645111084,44.464,32.82
160.645728588,44.486,32.818
161.646345139,44.454,32.818
162.644478798,44.478,32.812
163.645095349,44.438,32.81
164.645710945,44.448,32.81
165.646327019,44.428,32.808
166.644460201,44.41,32.808
