Time (s),Power (dBm),Percentage (%)
0.170491695,-49,100
0.670347691,-49,100
1.170527935,-49,100
1.670484543,-49,100
2.170510769,-49,100
2.670337677,-49,100
3.170653820,-49,100
3.670304299,-53,94
4.170592308,-64,72
4.670323372,-59,82
5.170466423,-59,82
5.670471192,-57,86
6.170531273,-59,82
6.670298577,-49,100
7.170641422,-57,86
7.670370579,-47,100
8.170598984,-51,98
8.670475006,-51,98
9.170503616,-47,100
9.670471668,-60,80
10.170608521,-51,98
10.670330525,-51,98
11.170468807,-55,90
12.170595646,-62,76
12.670254707,-60,80
13.170551300,-65,70
13.670438767,-59,82
14.170400143,-59,82
14.670360089,-53,94
15.170537472,-49,100
15.670231342,-53,94
16.170505047,-55,90
16.670381069,-57,86
17.170453548,-53,94
17.670214653,-55,90
18.170550823,-62,76
18.670369148,-51,98
19.170385361,-47,100
19.670394421,-47,100
20.170518398,-53,94
20.670216084,-51,98
21.170375347,-47,100
21.670378208,-49,100
22.170351505,-57,86
22.670370579,-60,80
23.170476437,-59,82
23.670177937,-53,94
24.170468807,-49,100
24.670320511,-55,90
25.170480251,-60,80
25.670162201,-59,82
26.170490265,-53,94
26.670351505,-59,82
27.170373917,-59,82
27.670150280,-62,76
28.170439243,-57,86
28.670122624,-53,94
29.170421124,-53,94
29.670283318,-49,100
30.170338154,-44,100
30.670104027,-49,100
31.170416832,-49,100
31.670180798,-63,74
32.170269489,-57,86
32.670261383,-73,54
33.170381546,-61,78
33.670152188,-53,94
34.170432091,-57,86
34.670225620,-71,58
35.170321465,-60,80
35.670216084,-55,90
36.170350075,-60,80
36.670065403,-55,90
37.170389652,-51,98
37.670145989,-55,90
38.170240402,-47,100
38.670082092,-55,90
39.170269489,-58,84
39.670265198,-47,100
40.170214653,-51,98
40.670102596,-43,100
41.170398712,-51,98
41.670044422,-55,90
42.170279503,-47,100
42.670186520,-53,94
43.170181274,-57,86
43.670160294,-51,98
44.170356751,-55,90
44.670049668,-45,100
45.170326233,-49,100
45.670164585,-59,82
46.170334816,-49,100
46.670070172,-51,98
47.170298100,-49,100
47.670196533,-49,100
48.170145989,-60,80
48.670031071,-60,80
49.170285225,-59,82
49.669960976,-59,82
50.170291901,-55,90
50.670126915,-53,94
51.170170784,-51,98
51.670192242,-53,94
52.170262337,-57,86
52.669983387,-49,100
53.170175076,-49,100
53.670106888,-57,86
54.170322418,-47,100
54.669958592,-53,94
55.170240879,-51,98
55.670125961,-51,98
56.170092106,-51,98
56.670011997,-47,100
57.170043945,-42,100
57.669914246,-53,94
58.170215607,-51,98
58.670103550,-53,94
59.170125961,-53,94
59.669886112,-65,70
60.170238018,-53,94
60.670073509,-57,86
61.170049667,-57,86
61.670081616,-59,82
62.170208931,-59,82
62.669865132,-53,94
63.170025826,-53,94
63.670066357,-59,82
64.170083046,-60,80
64.670002461,-55,90
65.170165539,-57,86
65.669859886,-53,94
66.170218468,-53,94
66.670044422,-53,94
67.170068741,-53,94
67.669831753,-55,90
68.170179367,-49,100
68.670011044,-49,100
69.170034885,-49,100
69.670022965,-57,86
70.170140266,-51,98
70.669819832,-47,100
71.170054436,-51,98
71.670010090,-43,100
72.169979095,-45,100
72.669983387,-45,100
73.170107365,-45,100
73.669803620,-47,100
74.170130730,-47,100
74.669940949,-45,100
75.170094490,-47,100
75.669773579,-47,100
76.170099735,-47,100
76.669939995,-49,100
77.169929028,-49,100
77.669810772,-49,100
78.170111179,-57,86
78.669807434,-53,94
79.170051575,-55,90
79.669911862,-51,98
80.169962406,-61,78
80.669965744,-60,80
81.170081615,-62,76
81.669795513,-65,70
82.169895172,-63,74
82.669888973,-51,98
83.170065880,-55,90
83.669713497,-55,90
84.170023918,-51,98
84.669911385,-49,100
85.169884682,-51,98
85.669841290,-60,80
86.170046806,-62,76
86.669721127,-55,90
87.169978142,-55,90
87.669853211,-51,98
88.169869423,-62,76
88.669707775,-61,78
89.170023918,-60,80
89.669773579,-57,86
90.169839382,-57,86
90.669867039,-49,100
91.169852734,-51,98
91.669673443,-51,98
92.170001030,-53,94
92.669679642,-53,94
93.169847965,-53,94
93.669792652,-55,90
94.169838905,-53,94
94.669652462,-51,98
95.169964314,-51,98
95.669632435,-49,100
96.169857979,-47,100
96.669627190,-47,100
97.169794560,-47,100
97.669791222,-47,100
98.169829369,-49,100
98.669771671,-45,100
99.169963360,-45,100
99.669614315,-51,98
100.169851780,-47,100
100.669756889,-49,100
101.169775963,-47,100
101.669750691,-47,100
102.169926167,-51,98
102.669650555,-49,100
103.169748783,-47,100
103.669769764,-47,100
104.169933319,-51,98
104.669570923,-49,100
105.169867992,-51,98
105.669720173,-51,98
106.169742107,-47,100
106.669611454,-49,100
107.169891357,-45,100
107.669556141,-49,100
108.169831753,-51,98
108.669736386,-55,90
109.169763565,-53,94
109.669574261,-53,94
110.169869900,-51,98
110.669638634,-55,90
111.169689179,-49,100
111.669712067,-47,100
112.169847012,-57,86
112.669517040,-57,86
113.169847012,-53,94
113.669695854,-49,100
114.169651508,-53,94
114.669617176,-55,90
115.169794083,-55,90
115.669473648,-49,100
116.169793129,-51,98
116.669637680,-47,100
117.169686317,-47,100
117.669460297,-47,100
118.169772148,-49,100
118.669681549,-55,90
119.169697762,-53,94
119.669651032,-49,100
120.169816971,-53,94
120.669501782,-57,86
121.169642925,-47,100
121.669600964,-47,100
122.169652462,-53,94
122.669630528,-57,86
123.169772625,-60,80
123.669436932,-61,78
124.169794560,-59,82
124.669614315,-65,70
125.169694901,-59,82
125.669412136,-60,80
126.169749737,-57,86
126.669517994,-51,98
127.169584751,-59,82
127.669409275,-49,100
128.169676781,-67,66
128.669398308,-55,90
129.169743538,-51,98
129.669510365,-57,86
130.169568539,-60,80
130.669375420,-57,86
131.169598103,-59,82
131.669406414,-57,86
132.169579983,-53,94
132.669430256,-57,86
133.169697285,-55,90
133.669359207,-62,76
134.169553757,-55,90
134.669541836,-55,90
135.169495583,-55,90
135.669455052,-57,86
136.169638634,-49,100
136.669318676,-53,94
137.169618130,-59,82
137.669517517,-61,78
138.169528484,-57,86
138.669325829,-45,100
139.169615746,-49,100
139.669436932,-51,98
140.169487953,-51,98
140.669460297,-57,86
141.169668675,-60,80
141.669279576,-53,94
142.169458866,-49,100
142.669445515,-57,86
143.169478416,-65,70
143.669476509,-63,74
144.169579983,-58,84
144.669257164,-62,76
145.169611454,-55,90
145.669461250,-59,82
146.169415474,-65,70
146.669297218,-62,76
147.169558525,-51,98
147.669245720,-55,90
148.169408321,-69,62
148.669438362,-57,86
149.169597626,-59,82
149.669296265,-53,94
150.169473171,-59,82
150.669420719,-69,62
151.169442177,-57,86
151.669419289,-51,98
152.669225216,-55,90
153.169573307,-53,94
153.669363499,-53,94
154.169464111,-55,90
154.669222355,-65,70
155.169497490,-59,82
155.669358730,-63,74
156.169342995,-51,98
156.669171333,-57,86
157.169528484,-57,86
157.669246674,-57,86
158.169436455,-55,90
158.669362068,-53,94
159.169368744,-53,94
159.669166088,-53,94
160.169460774,-53,94
160.669136524,-53,94
161.169477463,-53,94
161.669339657,-55,90
162.169463158,-55,90
162.669180393,-57,86
163.169437885,-60,80
163.669296742,-55,90
164.169301033,-60,80
164.669147015,-60,80
165.169465542,-49,100
165.669181347,-59,82
166.169386387,-47,100
166.669303894,-53,94
167.169332981,-55,90
167.669324398,-45,100
168.169428825,-61,78
168.669165611,-51,98
169.169298172,-51,98
169.669225216,-53,94
170.169423580,-57,86
170.669078350,-59,82
171.169349194,-65,70
171.669265747,-57,86
172.169287682,-63,74
172.669116974,-49,100
173.169364452,-55,90
173.669055939,-59,82
174.169384956,-53,94
174.669243336,-57,86
175.169203758,-53,94
175.669120789,-55,90
176.169378281,-65,70
176.669113159,-45,100
177.169212818,-57,86
177.669185162,-62,76
178.169361115,-51,98
178.669016361,-57,86
179.169355392,-53,94
179.669206143,-55,90
180.169215679,-53,94
180.669145584,-60,80
181.169341564,-55,90
181.669005394,-63,74
182.169288158,-62,76
182.669147968,-57,86
183.169145107,-57,86
183.668974400,-53,94
184.169319630,-49,100
184.669062615,-60,80
185.169137955,-57,86
185.669125557,-60,80
186.169181347,-55,90
186.668955803,-53,94
187.169261456,-57,86
187.668961048,-64,72
188.169190407,-53,94
188.669090748,-43,100
189.169086933,-49,100
189.668980122,-47,100
190.169221878,-47,100
190.668957234,-51,98
191.169119358,-49,100
191.668910027,-61,78
192.169078827,-61,78
192.669103146,-61,78
193.169085503,-61,78
193.669102192,-59,82
194.169229984,-59,82
194.668965817,-57,86
195.169040680,-51,98
195.669087410,-49,100
196.169071674,-54,92
