Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.168926716,43.518,32.534
1.167359352,43.556,32.534
2.168313980,43.548,32.534
3.166747093,43.536,32.536
4.167701721,43.552,32.536
5.168656349,43.518,32.536
6.167089939,43.508,32.538
7.168045044,43.584,32.538
8.168999672,43.542,32.538
9.167433262,43.474,32.538
10.168388844,43.582,32.54
11.166822434,43.534,32.538
12.167778015,43.55,32.534
13.168733120,43.554,32.534
14.167167187,43.592,32.536
15.168122292,43.544,32.538
16.166556358,43.556,32.538
17.167511463,43.558,32.538
18.168466568,43.578,32.54
19.166900635,43.552,32.54
20.167855740,43.58,32.54
21.168811321,43.576,32.54
22.167244911,43.566,32.54
23.168200493,43.558,32.54
24.166634083,43.566,32.54
25.167589664,43.6,32.54
26.168544769,43.552,32.54
27.166978836,43.608,32.538
28.167933464,43.5,32.538
29.168888569,43.582,32.538
30.167321682,43.538,32.538
31.168276310,43.566,32.538
32.166709423,43.582,32.536
33.167664051,43.496,32.534
34.168618202,43.526,32.534
35.167050839,43.542,32.534
36.168004513,43.474,32.532
37.168958664,43.508,32.53
38.167390823,43.48,32.53
39.168343544,43.5,32.528
40.166775703,43.452,32.526
41.167727947,43.524,32.524
42.168680191,43.446,32.52
43.167110443,43.402,32.518
44.168062687,43.426,32.516
45.166492462,43.422,32.514
46.167443752,43.382,32.512
47.168394089,43.384,32.512
48.166823387,43.356,32.51
49.167774200,43.398,32.508
50.168724060,43.358,32.506
51.167152882,43.388,32.506
52.168102741,43.388,32.504
53.166531086,43.334,32.504
54.167480946,43.412,32.502
55.168430805,43.354,32.502
56.166858673,43.366,32.502
57.167808056,43.35,32.5
58.168757916,43.382,32.5
59.167185783,43.318,32.5
60.168135166,43.354,32.5
61.166563034,43.332,32.498
62.167512417,43.348,32.498
63.168461800,43.316,32.498
64.166889668,43.374,32.498
65.167838573,43.336,32.498
66.168787956,43.322,32.498
67.167215824,43.364,32.498
68.168165207,43.336,32.496
69.166592598,43.35,32.498
70.167541504,43.362,32.496
71.168490887,43.346,32.496
72.166918755,43.346,32.496
73.167867661,43.324,32.496
74.166295528,43.38,32.496
75.167244434,43.35,32.496
76.168193340,43.382,32.496
77.166621208,43.308,32.496
78.167569637,43.332,32.496
79.168519020,43.294,32.498
80.166946888,43.302,32.498
81.167896271,43.352,32.498
82.166324139,43.318,32.498
83.167273521,43.294,32.498
84.168222427,43.342,32.498
85.166650295,43.356,32.498
86.167599678,43.37,32.498
87.166027546,43.396,32.498
88.166976929,43.38,32.498
89.167926312,43.386,32.498
90.166354656,43.382,32.5
91.167304039,43.346,32.5
92.168253422,43.35,32.5
93.166681290,43.362,32.5
94.167631149,43.388,32.498
95.166059017,43.37,32.5
96.167008400,43.36,32.5
97.167958260,43.346,32.5
98.166386128,43.398,32.5
99.167335987,43.388,32.5
100.168285370,43.334,32.5
101.166713715,43.38,32.502
102.167663574,43.382,32.502
103.166092396,43.382,32.502
104.167042255,43.42,32.502
105.167992115,43.368,32.502
106.166420937,43.39,32.502
107.167371273,43.36,32.502
108.168321133,43.428,32.504
109.166750431,43.382,32.504
110.167701244,43.406,32.506
111.166130066,43.4,32.506
112.167080879,43.38,32.506
113.168031693,43.386,32.506
114.166461468,43.426,32.508
115.167411804,43.384,32.508
116.168363094,43.42,32.51
117.166793346,43.454,32.51
118.167744160,43.448,32.512
119.166174889,43.44,32.512
120.167126179,43.42,32.512
121.168077946,43.424,32.512
122.166508198,43.442,32.512
123.167459965,43.386,32.514
124.165889740,43.384,32.506
125.166841984,43.438,32.506
126.167793274,43.412,32.508
127.166223049,43.408,32.508
128.167174339,43.42,32.51
129.168125629,43.398,32.51
130.166554928,43.416,32.508
131.167505264,43.402,32.506
132.165934563,43.374,32.506
133.166884422,43.396,32.504
134.167834282,43.368,32.502
135.166263104,43.328,32.502
136.167212009,43.362,32.5
137.168161392,43.356,32.498
138.166588783,43.312,32.496
139.167537212,43.308,32.496
140.165964603,43.3,32.494
141.166913033,43.352,32.492
142.167860985,43.31,32.49
143.166287422,43.28,32.49
144.167234898,43.316,32.486
145.168181896,43.264,32.484
146.166607857,43.276,32.484
147.167555332,43.284,32.482
148.165980339,43.296,32.48
149.166927338,43.278,32.48
150.167872906,43.262,32.48
151.166298389,43.248,32.478
153.165668964,43.234,32.476
154.166614056,43.238,32.474
155.167559147,43.19,32.472
156.165983677,43.222,32.472
157.166929245,43.242,32.47
158.167873859,43.22,32.47
159.166297436,43.206,32.468
160.167242050,43.242,32.468
161.165665627,43.182,32.466
162.166610241,43.16,32.466
163.167554379,43.218,32.464
164.165977955,43.168,32.464
165.166921616,43.172,32.464
166.167865753,43.18,32.464
167.166288376,43.136,32.462
168.167232037,43.15,32.462
169.165654659,43.154,32.462
170.166598797,43.192,32.46
171.167541981,43.204,32.46
172.165964603,43.158,32.46
173.166907787,43.15,32.46
174.167851925,43.178,32.458
175.166273594,43.152,32.458
176.167216778,43.15,32.456
177.165638924,43.144,32.456
178.166582108,43.118,32.456
179.167524815,43.142,32.456
180.165946484,43.102,32.454
181.166889191,43.09,32.454
182.167831898,43.086,32.454
183.166253090,43.134,32.454
184.167195320,43.128,32.454
185.165616035,43.136,32.452
186.166558743,43.102,32.452
187.167501450,43.074,32.452
188.165921688,43.126,32.452
189.166863918,43.094,32.452
190.165285111,43.094,32.45
191.166226864,43.098,32.45
192.167169094,43.13,32.448
193.165589333,43.122,32.448
194.166530609,43.1,32.448
195.167472839,43.042,32.448
196.165893078,43.102,32.448
