Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
-0.172293186,42.282,32.286
0.828624725,42.278,32.286
1.829543114,42.294,32.288
2.827940464,42.3,32.288
3.828859806,42.252,32.29
4.829778194,42.316,32.292
5.828176975,42.304,32.294
6.829096317,42.344,32.294
7.830015182,42.31,32.296
8.828413963,42.29,32.298
9.829333782,42.344,32.298
10.827733040,42.336,32.3
11.828653812,42.336,32.302
12.829574108,42.33,32.302
13.827973366,42.378,32.304
14.828894615,42.396,32.306
15.829815865,42.388,32.306
16.828216076,42.368,32.308
17.829137325,42.368,32.308
18.827538013,42.44,32.31
19.828459740,42.35,32.312
20.829381466,42.376,32.312
21.827782631,42.404,32.314
22.828704834,42.45,32.316
23.829627514,42.4,32.318
24.828029156,42.446,32.318
25.828951836,42.468,32.32
26.829874992,42.456,32.32
27.828277111,42.442,32.322
28.829200745,42.452,32.322
29.827603340,42.47,32.324
30.828527451,42.486,32.326
31.829451561,42.46,32.326
32.827854633,42.478,32.328
33.828778744,42.43,32.33
34.829703808,42.514,32.332
35.828106880,42.51,32.332
36.829032421,42.514,32.334
37.827435970,42.5,32.336
38.828361511,42.478,32.336
39.829286575,42.528,32.338
40.827691078,42.53,32.34
41.828617096,42.522,32.34
42.829543114,42.542,32.338
44.828873634,42.528,32.34
45.829799652,42.546,32.342
46.828204632,42.524,32.342
47.829130650,42.55,32.344
48.827536106,42.542,32.344
49.828462601,42.538,32.344
50.829388618,42.56,32.344
51.827793598,42.538,32.344
52.828719616,42.532,32.344
53.829645634,42.486,32.344
54.828050137,42.55,32.344
55.828976154,42.54,32.344
56.827381134,42.516,32.344
57.828307152,42.534,32.344
58.829233170,42.546,32.344
59.827637196,42.532,32.344
60.828562736,42.544,32.344
61.829488754,42.522,32.342
62.827893257,42.498,32.344
63.828818798,42.564,32.344
64.827223301,42.53,32.344
65.828148365,42.464,32.342
67.827477455,42.512,32.34
68.828402996,42.494,32.34
69.829328060,42.52,32.338
70.827731609,42.496,32.336
71.828656673,42.472,32.336
72.829581261,42.468,32.334
73.827984333,42.48,32.334
74.828908920,42.476,32.334
75.827312469,42.472,32.332
76.828236103,42.534,32.332
77.829160213,42.476,32.33
78.827563286,42.48,32.332
79.828487396,42.434,32.33
80.829411030,42.476,32.33
81.827813625,42.47,32.33
82.828737259,42.446,32.328
83.827139854,42.412,32.326
84.828063011,42.444,32.326
85.828985691,42.39,32.324
86.827387333,42.394,32.322
87.828310013,42.43,32.322
88.829232693,42.384,32.32
89.827633858,42.418,32.318
90.828555584,42.384,32.318
91.829478264,42.374,32.318
92.827878952,42.38,32.318
93.828800678,42.408,32.316
94.827201366,42.35,32.314
95.828123569,42.328,32.31
96.829044819,42.354,32.308
97.827444553,42.364,32.308
98.828365326,42.368,32.308
99.829286575,42.366,32.308
100.827686310,42.36,32.308
101.828606605,42.338,32.306
102.827006340,42.326,32.306
103.827926636,42.338,32.306
104.828847408,42.334,32.306
105.827246666,42.34,32.304
106.828166485,42.296,32.304
107.829086304,42.354,32.302
108.827485084,42.346,32.302
109.828404903,42.352,32.302
110.829324722,42.318,32.3
111.827723503,42.32,32.3
112.828642368,42.306,32.3
113.827041149,42.302,32.3
114.827960491,42.322,32.298
115.828880310,42.342,32.296
116.827278137,42.296,32.296
117.828197479,42.258,32.296
118.829116821,42.306,32.296
119.827514648,42.286,32.296
120.828433037,42.284,32.294
121.826831341,42.282,32.292
122.827749729,42.286,32.292
123.828669071,42.246,32.292
124.827066421,42.292,32.292
125.827984810,42.28,32.292
