Time (s),Power (dBm),Percentage (%)
0.270726204,-57,86
0.770752430,-57,86
1.270529270,-57,86
1.770858288,-57,86
2.270494938,-55,90
2.770847321,-57,86
3.270613670,-57,86
3.770619869,-57,86
4.270661831,-57,86
4.770630360,-57,86
5.270605087,-59,82
5.770771980,-62,76
6.270446300,-57,86
6.770628929,-65,70
7.270587921,-65,70
7.770577908,-59,82
8.270486355,-55,90
8.770697117,-55,90
9.270307541,-55,90
9.770585537,-53,94
10.270313740,-53,94
10.770634174,-53,94
11.270389557,-53,94
11.770412445,-55,90
12.270438671,-53,94
12.770489693,-55,90
13.270249843,-55,90
13.770338535,-53,94
14.270330906,-53,94
14.770372868,-53,94
15.270352363,-53,94
15.770432949,-55,90
16.270161629,-55,90
16.770463943,-65,70
17.270113945,-62,76
17.770422459,-62,76
18.270318031,-65,70
18.770269871,-65,70
19.270126819,-65,70
19.770571709,-64,72
20.270191192,-63,74
20.770524025,-63,74
21.270345688,-60,80
21.770348072,-65,70
22.270355224,-61,78
22.770278931,-55,90
23.270118713,-57,86
23.770612240,-55,90
24.270258426,-55,90
24.770493030,-55,90
25.270561218,-55,90
25.770481586,-55,90
26.270328998,-55,90
26.770661831,-55,90
27.270304680,-57,86
27.770428181,-57,86
28.270356178,-57,86
28.770419598,-57,86
29.270233154,-57,86
29.770648479,-57,86
30.270653248,-57,86
30.770613670,-57,86
31.270449638,-59,82
31.770622253,-57,86
32.270416260,-57,86
32.770573616,-59,82
33.270572662,-57,86
33.770536423,-51,98
34.270423889,-58,84
34.770678043,-53,94
35.270387649,-53,94
35.770625591,-53,94
36.270497322,-51,98
36.770483971,-49,100
37.270441532,-53,94
37.770609856,-53,94
38.270297527,-57,86
38.770576954,-49,100
39.270433426,-61,78
39.770430088,-53,94
40.270396232,-59,82
40.770456314,-62,76
41.270187378,-62,76
41.770538807,-63,74
42.270142555,-57,86
43.270357609,-57,86
43.770307064,-53,94
44.270195961,-55,90
44.770483017,-53,94
45.270126819,-51,98
45.770403385,-51,98
46.270277023,-51,98
46.770220280,-51,98
47.270272732,-51,98
47.770296097,-57,86
48.270133018,-49,100
48.770466328,-49,100
49.270088196,-51,98
49.770406246,-53,94
50.270285606,-55,90
50.770249367,-55,90
51.270009517,-55,90
51.770381927,-55,90
52.270009994,-55,90
53.270109176,-53,94
53.770149231,-53,94
54.270115375,-55,90
54.770119190,-55,90
55.270331383,-49,100
55.770406723,-53,94
56.270156860,-53,94
56.770370960,-51,98
57.270215511,-53,94
57.770232201,-51,98
58.270246982,-53,94
58.770337105,-57,86
59.270039558,-69,62
59.770821094,-64,72
60.270524502,-51,98
60.770786285,-53,94
61.270638943,-51,98
61.770649433,-57,86
62.270558834,-67,66
62.770781517,-60,80
63.270414352,-62,76
63.770561218,-64,72
64.270563602,-58,84
64.770545006,-67,66
65.270538807,-57,86
65.770678997,-55,90
66.270351887,-57,86
66.770680427,-59,82
67.270376682,-59,82
67.770614624,-64,72
68.270500183,-63,74
68.770482063,-60,80
69.270414352,-62,76
69.770613670,-58,84
70.270226002,-60,80
70.770332336,-62,76
71.270437240,-62,76
71.770391941,-64,72
72.270197391,-65,70
72.770447731,-65,70
73.270158768,-69,62
73.770297050,-57,86
74.270147323,-53,94
74.770463943,-53,94
75.270102024,-53,94
75.770293236,-53,94
76.270227909,-53,94
76.770200252,-57,86
77.270044803,-57,86
77.770372391,-57,86
78.270041466,-65,70
78.770195484,-55,90
79.270191669,-43,100
79.770270824,-55,90
80.269966125,-49,100
80.770298004,-57,86
81.269966125,-53,94
81.770248413,-55,90
82.270117283,-51,98
82.770087242,-59,82
83.269963741,-57,86
83.770279884,-53,94
84.269941330,-55,90
84.770291328,-57,86
85.270157814,-57,86
85.770097732,-49,100
86.270111561,-61,78
86.770117760,-57,86
87.269942760,-57,86
87.770252705,-51,98
88.269926071,-51,98
88.770143032,-53,94
89.270036697,-57,86
89.770138264,-65,70
90.270007610,-53,94
90.770341873,-51,98
91.269971371,-51,98
91.770295143,-51,98
92.270149708,-49,100
92.770158768,-51,98
93.270149231,-53,94
93.770090580,-60,80
94.269890308,-60,80
94.770255566,-51,98
95.269896984,-51,98
95.770143986,-47,100
96.270074844,-51,98
96.770050049,-49,100
97.269831180,-49,100
97.770166874,-57,86
98.269808292,-47,100
98.770102501,-47,100
99.270101547,-57,86
99.770112991,-59,82
100.270062446,-53,94
100.770088673,-55,90
101.269871712,-62,76
101.770157814,-59,82
102.269855499,-69,62
102.770166397,-49,100
103.270003319,-59,82
103.770030498,-59,82
104.269801140,-53,94
105.269790172,-57,86
105.770101070,-57,86
106.269890308,-60,80
106.769917488,-57,86
107.269937038,-61,78
107.769945621,-58,84
108.270040035,-59,82
108.770155430,-53,94
109.269811630,-59,82
109.770089149,-57,86
110.270009517,-53,94
110.769967079,-53,94
111.269740581,-53,94
111.770105839,-53,94
112.269791126,-62,76
112.770054340,-57,86
113.269847393,-60,80
113.769856453,-61,78
114.269909859,-59,82
114.769884109,-59,82
115.269849300,-53,94
115.770017147,-57,86
116.269638061,-57,86
116.769912243,-59,82
117.269836426,-59,82
117.769751072,-59,82
118.269614696,-59,82
118.769975662,-59,82
119.269593715,-53,94
119.769712925,-53,94
120.269677639,-57,86
120.770002365,-55,90
121.269822597,-57,86
121.769993782,-57,86
122.269999981,-57,86
122.769920826,-55,90
123.269806862,-57,86
123.770025253,-57,86
124.269725799,-57,86
124.769898891,-58,84
125.269906998,-57,86
125.769868374,-58,84
126.269726276,-57,86
126.770061493,-57,86
127.269847870,-57,86
127.769880772,-57,86
128.269880771,-57,86
128.769931316,-57,86
129.269936561,-57,86
129.770069599,-57,86
130.269789219,-57,86
130.770012855,-57,86
131.269947529,-55,90
131.769879818,-57,86
132.269886017,-55,90
132.770051479,-51,98
133.269683838,-53,94
133.770027161,-53,94
134.269720554,-53,94
134.770009041,-51,98
135.269846439,-53,94
135.769789219,-62,76
136.269739628,-59,82
136.769953728,-55,90
137.269592762,-55,90
137.769783020,-53,94
138.269771099,-53,94
138.769775391,-55,90
139.269823551,-57,86
139.769989490,-51,98
140.269598007,-59,82
140.769964695,-57,86
