Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.767542362,46.39,33.186
1.768209457,46.382,33.186
2.768876553,46.422,33.186
3.767060280,46.372,33.186
4.767727375,46.39,33.186
5.768394470,46.362,33.186
6.769061565,46.364,33.186
7.767245293,46.348,33.186
8.767913341,46.39,33.186
9.768580437,46.378,33.186
10.766764641,46.398,33.186
11.767431736,46.372,33.188
12.768099308,46.434,33.188
13.768767357,46.452,33.188
14.766951561,46.448,33.188
15.767619610,46.388,33.19
16.768287182,46.394,33.19
17.768955707,46.446,33.192
18.767140865,46.424,33.192
19.767935753,46.422,33.192
20.768604279,46.444,33.194
21.766789436,46.432,33.194
22.767469883,46.472,33.196
23.768289566,46.484,33.196
24.768958569,46.458,33.198
25.767274857,46.482,33.198
26.767943859,46.456,33.2
27.768613815,46.48,33.2
28.766800404,46.47,33.2
29.767714024,46.494,33.202
30.768384457,46.522,33.204
31.769053936,46.534,33.204
32.767241001,46.526,33.206
33.767912388,46.458,33.206
34.768582821,46.506,33.208
35.766770363,46.502,33.21
36.767440796,46.562,33.21
37.768111706,46.494,33.212
38.768783569,46.554,33.212
39.766972065,46.586,33.214
40.767643928,46.56,33.214
41.768314838,46.554,33.214
43.767175674,46.536,33.216
44.767848015,46.54,33.216
45.768519878,46.604,33.216
46.766723156,46.548,33.218
47.767484665,46.542,33.216
48.768157005,46.586,33.218
49.768829822,46.57,33.218
50.767019272,46.608,33.22
51.767692566,46.604,33.22
53.766555309,46.61,33.222
54.767229080,46.636,33.224
55.768097877,46.598,33.224
56.768772602,46.63,33.226
57.766963005,46.626,33.228
58.767637253,46.61,33.23
59.768778324,46.646,33.232
60.766969681,46.66,33.234
61.767644405,46.632,33.234
62.768319607,46.66,33.236
63.768995285,46.69,33.238
64.767188072,46.666,33.24
65.767864227,46.708,33.242
66.768539905,46.716,33.244
67.766733646,46.734,33.246
68.767410278,46.74,33.246
69.768087387,46.742,33.248
70.768764496,46.746,33.25
71.766958713,46.702,33.25
72.767636299,46.774,33.252
73.768314362,46.758,33.254
74.768991947,46.772,33.256
75.767187118,46.74,33.256
76.767865658,46.81,33.258
77.768543720,46.78,33.258
78.766739845,46.806,33.26
79.767418861,46.808,33.262
80.768097877,46.792,33.264
81.768776894,46.79,33.264
82.766973495,46.83,33.266
83.767652988,46.798,33.266
84.768427372,46.798,33.268
85.766624451,46.802,33.27
86.767304897,46.836,33.27
87.767985344,46.794,33.272
88.768665791,46.846,33.274
89.767006397,46.844,33.276
90.767687321,46.848,33.276
91.768402576,46.868,33.278
92.766600132,46.854,33.278
93.767281055,46.88,33.28
94.767962456,46.824,33.28
95.768643379,46.836,33.28
96.766841888,46.88,33.282
97.767522812,46.914,33.282
98.768206119,46.892,33.282
99.766555309,46.872,33.284
100.767236710,46.85,33.284
101.767918110,46.868,33.284
102.768599510,46.898,33.284
103.766798019,46.838,33.286
105.768161774,46.838,33.288
106.766360760,46.892,33.288
107.767042637,46.9,33.288
108.767854690,46.88,33.29
109.768536568,46.922,33.29
110.766735554,46.916,33.29
111.767417431,46.934,33.29
112.768099308,46.884,33.29
113.766297817,46.89,33.292
114.766980171,46.832,33.29
115.767662525,46.868,33.29
116.768343925,46.872,33.29
117.766543388,46.88,33.29
118.767224312,46.898,33.29
119.767906189,46.868,33.29
120.766408443,46.876,33.29
121.767090321,46.9,33.288
122.767771244,46.886,33.288
123.768453121,46.92,33.288
124.766651630,46.874,33.288
125.767332554,46.912,33.288
126.768063545,46.878,33.288
127.766261578,46.9,33.288
128.767026424,46.896,33.288
129.767707348,46.91,33.288
130.768412113,46.866,33.29
131.766610622,46.888,33.288
132.767291546,46.864,33.29
133.767973423,46.872,33.29
134.766171455,46.892,33.29
135.766853332,46.896,33.29
136.767535210,46.898,33.292
137.768217087,46.886,33.292
138.766415119,46.86,33.292
139.767209530,46.844,33.292
140.767891407,46.886,33.292
