Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.736350059,67.41797,112.6875,3.885625,262.1875,0
1.615591049,67.41797,112.6875,3.888125,266.5625,0
2.670255661,67.40625,112.5,3.886875,265.625,0
3.725324154,67.39453,112.5,3.885625,271.5625,0
4.604034901,67.38281,112.59375,3.8875,264.0625,0
5.658721924,67.36719,112.03125,3.885625,293.125,0
6.713541508,67.36719,112.21875,3.88625,266.5625,0
7.768270016,67.35547,112.125,3.885625,263.75,0
8.647202969,67.34375,112.125,3.885625,262.1875,0
9.702181816,67.33203,112.3125,3.884375,259.0625,0
10.757114887,67.32031,112.3125,3.886875,249.375,0
11.636048317,67.32031,112.3125,3.885,259.0625,0
12.690602779,67.30859,112.59375,3.885625,243.4375,0
13.745432854,67.29688,112.5,3.885625,269.6875,0
14.624401092,67.28516,112.59375,3.888125,251.5625,0
15.679000378,67.26953,112.59375,3.884375,265,0
16.733972073,67.25781,112.875,3.885,262.5,0
17.612964153,67.25781,112.59375,3.8875,262.8125,0
18.667925358,67.24609,112.78125,3.88625,255,0
19.722556591,67.23438,112.59375,3.885625,253.4375,0
20.601551056,67.22266,112.40625,3.88625,253.125,0
21.656181812,67.21094,112.78125,3.885625,260,0
22.710963249,67.21094,112.6875,3.88375,265.625,0
23.766119480,67.19922,112.5,3.88375,275,0
24.645098686,67.1875,112.3125,3.8825,290.625,0
25.700159073,67.17188,112.40625,3.88375,265,0
26.754721641,67.16016,112.3125,3.884375,258.75,0
27.633659840,67.16016,112.03125,3.884375,266.5625,0
28.688303947,67.14844,112.125,3.881875,250.3125,0
29.743308067,67.13672,112.03125,3.884375,260.9375,0
30.622318268,67.125,112.125,3.884375,265.9375,0
31.677261829,67.11328,112.125,3.880625,264.6875,0
32.731948852,67.10156,112.03125,3.885625,265.625,0
33.610941887,67.10156,112.125,3.8825,263.75,0
34.665767670,67.08984,112.3125,3.885,265.3125,0
35.720392704,67.07422,112.03125,3.88625,271.5625,0
