Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.276927948,43.864,32.554
1.276722908,43.842,32.554
2.278992653,43.892,32.554
3.278787613,43.908,32.554
4.278583050,43.894,32.554
5.278378963,43.912,32.554
6.278173923,43.91,32.554
7.277969837,43.906,32.556
8.277765274,43.842,32.556
9.277560711,43.898,32.556
10.277357101,43.926,32.556
11.277153015,43.918,32.556
12.276949406,43.91,32.558
13.276744842,43.898,32.558
14.276541233,43.94,32.558
15.276337147,43.852,32.558
16.278607845,43.888,32.558
17.278403759,43.874,32.558
18.278200149,43.902,32.558
19.277995586,43.92,32.558
20.278177261,43.834,32.558
21.277973175,43.868,32.558
22.277768612,43.87,32.558
23.277564049,43.882,32.556
24.277359962,43.9,32.556
25.277155399,43.882,32.556
26.276951313,43.812,32.556
27.276746750,43.89,32.556
28.276542663,43.918,32.554
29.278812408,43.836,32.554
30.278607845,43.878,32.554
31.278402805,43.842,32.554
32.278198719,43.84,32.552
33.277998447,43.826,32.552
34.277792454,43.87,32.55
35.277587414,43.832,32.548
36.277381897,43.814,32.546
37.277175426,43.836,32.544
38.276969433,43.788,32.544
39.276762962,43.812,32.542
40.276556015,43.796,32.54
41.276349544,43.768,32.54
42.276877403,43.796,32.538
43.279144764,43.746,32.536
44.278937340,43.74,32.536
45.278729439,43.722,32.534
46.278522014,43.778,32.532
47.278314113,43.77,32.53
48.278105736,43.716,32.53
49.277897835,43.728,32.528
50.277689457,43.746,32.528
51.277481079,43.722,32.526
52.277271747,43.72,32.526
53.277062893,43.71,32.526
54.276854038,43.71,32.524
55.276644707,43.676,32.522
56.278910637,43.728,32.52
57.278700828,43.716,32.52
58.278491497,43.65,32.518
59.278281689,43.658,32.518
60.278071403,43.678,32.516
61.277861118,43.692,32.514
62.277650833,43.662,32.514
63.277440071,43.684,32.514
64.277229309,43.674,32.512
65.277167797,43.668,32.512
66.277149200,43.678,32.51
67.276937485,43.628,32.508
68.276726723,43.624,32.508
69.278990269,43.65,32.506
70.278778553,43.636,32.504
71.278571129,43.628,32.504
72.278359413,43.55,32.502
73.278146744,43.578,32.502
74.277934551,43.592,32.5
75.277722359,43.608,32.5
76.277509212,43.556,32.498
77.277296066,43.598,32.496
78.277083397,43.538,32.494
79.276869774,43.558,32.494
80.276656151,43.588,32.492
81.276442051,43.542,32.492
82.276227951,43.5,32.49
83.278489113,43.528,32.49
84.278274536,43.502,32.488
85.278059482,43.55,32.488
86.277845383,43.518,32.486
87.277630329,43.524,32.486
88.277415275,43.488,32.484
89.277199745,43.486,32.482
90.276984691,43.514,32.482
91.276769161,43.518,32.48
92.276553154,43.466,32.48
93.276640415,43.506,32.478
94.276424408,43.436,32.478
95.278683662,43.452,32.478
96.278467178,43.476,32.476
97.278250694,43.476,32.474
98.278034687,43.496,32.474
99.277817726,43.42,32.472
100.277601242,43.448,32.472
101.277384281,43.472,32.47
102.277166366,43.446,32.47
103.276949406,43.45,32.47
104.276732445,43.44,32.468
105.276515007,43.416,32.468
106.276297092,43.426,32.468
107.276079655,43.388,32.468
108.278336525,43.406,32.466
109.278119087,43.42,32.466
110.277901172,43.396,32.464
111.277682781,43.412,32.464
112.277987957,43.378,32.464
113.277769565,43.356,32.462
114.277552128,43.422,32.462
115.277333736,43.412,32.462
116.277115345,43.358,32.462
117.276896953,43.376,32.462
118.276678562,43.418,32.462
119.276460171,43.392,32.462
120.276241302,43.366,32.462
121.278497696,43.428,32.46
122.278279304,43.44,32.46
123.278060913,43.406,32.46
124.277842521,43.392,32.46
125.277624130,43.36,32.46
126.277405262,43.372,32.46
127.277186870,43.366,32.46
128.276968479,43.39,32.46
129.276750088,43.39,32.46
130.276531696,43.398,32.462
131.276313782,43.416,32.462
132.276095390,43.378,32.462
133.275877476,43.388,32.462
134.278133869,43.41,32.462
135.277915478,43.398,32.462
136.278228760,43.414,32.462
137.278010368,43.358,32.462
138.277791977,43.414,32.462
139.277574062,43.348,32.462
140.277356148,43.418,32.462
