Time (s),Power (dBm),Percentage (%)
-0.004283428,-64,72
0.495422363,-65,70
0.995699883,-62,76
1.495390892,-65,70
1.995466709,-62,76
2.495470524,-59,82
2.995496273,-60,80
3.495527268,-58,84
3.995455265,-65,70
4.995597363,-65,70
5.495237827,-53,94
5.995607376,-53,94
6.495228768,-60,80
6.995478630,-59,82
7.495427609,-57,86
7.995436192,-53,94
8.495435715,-59,82
8.995472908,-59,82
9.495178700,-61,78
9.995504379,-57,86
10.495147228,-53,94
10.995504379,-49,100
11.495173454,-58,84
11.995328903,-58,84
12.495332718,-59,82
12.995412827,-53,94
13.495281696,-55,90
13.995402813,-57,86
14.495055199,-53,94
14.995440006,-51,98
15.495267391,-57,86
15.995248795,-57,86
16.495247364,-67,66
16.995237827,-67,66
17.495270252,-51,98
17.995311737,-62,76
18.495058537,-65,70
18.995376587,-53,94
19.495045185,-59,82
19.995348454,-55,90
20.494952202,-59,82
20.995124817,-69,62
21.495201588,-85,30
21.995308876,-67,66
22.495453358,-69,62
22.995675087,-62,76
23.495344162,-61,78
23.995617390,-60,80
24.495463848,-61,78
24.995484829,-58,84
25.495389462,-59,82
25.995428085,-59,82
26.495446205,-59,82
26.995458603,-59,82
27.495239735,-59,82
27.995547771,-59,82
28.495202065,-59,82
28.995545387,-59,82
29.495373726,-64,72
29.995388985,-71,58
30.495348930,-64,72
30.995478630,-55,90
31.495172501,-59,82
31.995453358,-67,66
32.495097160,-69,62
32.995331764,-57,86
33.495244026,-67,66
33.995242119,-62,76
34.495100498,-62,76
34.995275497,-60,80
35.495229721,-65,70
35.995157242,-60,80
36.495024204,-67,66
36.995329857,-62,76
37.495013714,-57,86
37.995276451,-59,82
38.495141983,-55,90
38.995108604,-55,90
39.495116711,-57,86
39.995242596,-55,90
40.494961262,-58,84
40.995296478,-62,76
41.494950295,-55,90
41.995110512,-59,82
42.495045662,-57,86
42.995109558,-53,94
43.494875431,-51,98
43.995095730,-62,76
44.495074749,-55,90
44.994989872,-65,70
45.494829178,-60,80
45.995168686,-59,82
46.494803906,-57,86
46.995067596,-60,80
47.494982243,-60,80
47.994938850,-59,82
48.494991779,-62,76
48.995032787,-62,76
49.494768620,-69,62
49.995108128,-62,76
50.494760513,-67,66
50.995104313,-63,74
51.494810581,-65,70
51.994913578,-65,70
52.494932652,-63,74
52.994875431,-65,70
53.495229244,-65,70
53.995348454,-64,72
54.494999409,-64,72
54.995360374,-64,72
55.495193005,-67,66
55.995178223,-65,70
56.495138645,-65,70
56.995137215,-65,70
57.495147228,-67,66
57.995229244,-69,62
58.494879723,-62,76
58.995220184,-64,72
59.494888783,-67,66
59.995220184,-65,70
60.494874954,-65,70
60.995039940,-62,76
61.495056629,-62,76
61.995152950,-65,70
62.495003224,-63,74
62.995129108,-64,72
63.494791031,-65,70
63.995084763,-62,76
64.494899750,-61,78
64.994916916,-65,70
65.494888306,-53,94
65.994876385,-55,90
66.494926930,-62,76
66.994974136,-59,82
67.494703770,-59,82
67.995002270,-55,90
68.494719029,-56,88
68.995174885,-51,98
69.494782925,-51,98
69.994972706,-51,98
70.494991303,-59,82
70.995070934,-53,94
71.494862080,-53,94
71.995064735,-51,98
72.494728088,-55,90
72.995048523,-51,98
73.494942665,-60,80
73.994996548,-55,90
74.494945526,-62,76
74.995035648,-59,82
75.495013714,-65,70
75.995097160,-51,98
76.494825363,-55,90
76.995124817,-59,82
77.494774342,-53,94
77.995134354,-71,58
78.494936466,-53,94
78.994923115,-59,82
79.494946480,-65,70
79.995013237,-63,74
80.494768620,-59,82
80.995019436,-63,74
81.494704723,-67,66
81.995072365,-57,86
82.494993210,-61,78
82.995046139,-60,80
83.494911194,-65,70
83.995013714,-65,70
84.495012760,-62,76
84.995024681,-69,62
85.494781971,-67,66
85.995117664,-67,66
86.494766712,-69,62
86.995114326,-69,62
87.494929791,-69,62
87.994948864,-71,58
88.494904518,-71,58
88.995042324,-69,62
89.494689942,-65,70
