Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
-0.005759716,49.538,33.692
0.993649006,49.56,33.692
1.993057728,49.566,33.694
2.992466927,49.542,33.694
3.991876602,49.562,33.696
4.993790627,49.6,33.696
5.993200302,49.572,33.698
6.992647171,49.664,33.7
7.992057323,49.596,33.7
8.993971825,49.564,33.702
9.993381977,49.586,33.702
10.992792130,49.606,33.704
11.992202282,49.61,33.704
12.991612911,49.582,33.704
13.993528366,49.604,33.704
14.993005276,49.612,33.706
15.992415428,49.58,33.706
16.991826534,49.66,33.708
17.993741989,49.63,33.708
18.993152142,49.622,33.708
19.992563248,49.604,33.708
20.991973877,49.676,33.71
21.991418838,49.604,33.71
22.993739128,49.666,33.71
23.993150234,49.63,33.71
24.992561817,49.584,33.71
25.991972446,49.646,33.71
26.993888855,49.64,33.712
27.993300438,49.656,33.712
28.992712021,49.662,33.712
29.992133617,49.652,33.714
30.991545200,49.638,33.714
31.993461609,49.652,33.714
32.992873669,49.644,33.716
33.992285252,49.692,33.716
34.991697311,49.658,33.716
35.993618488,49.678,33.718
36.993030548,49.672,33.718
37.992443085,49.668,33.718
38.991855144,49.702,33.72
39.993772984,49.682,33.72
40.993255138,49.704,33.72
41.992668152,49.704,33.72
42.992080212,49.732,33.72
43.991492271,49.702,33.72
44.993410110,49.684,33.72
45.992822170,49.656,33.72
46.992234707,49.692,33.72
47.991647243,49.69,33.72
48.993564129,49.664,33.72
49.993021011,49.676,33.72
50.992434025,49.644,33.72
51.991846561,49.716,33.72
52.991258621,49.716,33.72
53.993519783,49.718,33.72
54.992931843,49.636,33.72
55.992344856,49.752,33.72
56.991756916,49.716,33.722
57.993674755,49.714,33.722
58.993087292,49.674,33.722
59.992500305,49.702,33.722
60.991913319,49.694,33.722
61.991338730,49.688,33.722
62.993256569,49.732,33.724
63.992670059,49.736,33.724
64.992083073,49.714,33.724
65.991496563,49.672,33.724
66.993414879,49.696,33.726
67.992827892,49.712,33.726
68.992408752,49.716,33.724
69.991821766,49.732,33.724
70.991235256,49.698,33.726
71.993153572,49.748,33.726
72.992659092,49.704,33.724
73.992072582,49.718,33.724
74.991579533,49.72,33.726
75.993497849,49.74,33.726
76.992911339,49.7,33.726
77.992324829,49.712,33.726
78.991738319,49.734,33.726
79.991152287,49.746,33.726
80.993070126,49.702,33.726
81.992708683,49.704,33.728
82.992122173,49.732,33.726
83.991535664,49.712,33.726
84.993453979,49.75,33.728
85.992867470,49.738,33.728
86.992280960,49.738,33.728
87.991694927,49.708,33.728
88.991108418,49.75,33.726
89.993027210,49.758,33.726
90.992440701,49.734,33.726
91.991854191,49.776,33.726
92.991268158,49.724,33.726
93.993255138,49.754,33.726
94.992862701,49.714,33.728
95.992276669,49.706,33.728
96.991690159,49.702,33.728
97.993609428,49.67,33.728
98.993022919,49.726,33.728
99.992436886,49.738,33.728
100.991850853,49.71,33.728
101.991264343,49.724,33.728
102.993183136,49.762,33.728
103.992597580,49.734,33.728
104.992011070,49.698,33.728
105.991424561,49.726,33.728
106.993500710,49.734,33.728
107.992914200,49.746,33.728
108.992348671,49.736,33.728
109.991763115,49.748,33.73
110.991177082,49.754,33.73
111.993095875,49.724,33.73
112.992510319,49.726,33.73
113.991925240,49.73,33.732
114.991339684,49.762,33.732
115.993307114,49.748,33.732
116.992721081,49.742,33.732
117.992136002,49.742,33.732
118.991550446,49.788,33.732
119.990964890,49.76,33.732
120.992883682,49.756,33.732
121.992298126,49.76,33.732
122.991712093,49.752,33.73
123.991214275,49.716,33.73
124.993134022,49.752,33.73
125.992548466,49.792,33.73
126.991962433,49.752,33.73
127.991375923,49.768,33.73
128.991386414,49.772,33.73
129.993305206,49.742,33.73
130.992719650,49.73,33.73
131.992133617,49.752,33.73
132.991548061,49.738,33.73
133.993466854,49.738,33.728
134.992881298,49.694,33.728
135.992295265,49.732,33.728
136.991709709,49.77,33.728
137.991123676,49.712,33.728
138.993042946,49.764,33.728
139.992456436,49.746,33.728
140.991870880,49.726,33.728
141.991284370,49.792,33.726
142.993203163,49.748,33.726
143.992616653,49.736,33.726
144.992031097,49.708,33.726
145.991444588,49.728,33.726
146.990859032,49.74,33.726
147.992776871,49.72,33.726
148.992191315,49.736,33.726
149.991604805,49.742,33.726
150.991018295,49.734,33.726
151.992937565,49.736,33.726
152.992351532,49.702,33.726
153.991765022,49.71,33.726
154.991179466,49.716,33.726
155.990592957,49.748,33.726
156.992511749,49.772,33.726
157.991926193,49.764,33.726
158.991339684,49.718,33.726
159.990754128,49.734,33.726
160.992672920,49.764,33.726
161.992087364,49.8,33.728
162.991501331,49.74,33.728
163.990957260,49.754,33.728
164.992876530,49.79,33.728
165.992290974,49.748,33.728
166.991950989,49.764,33.728
167.991365433,49.732,33.728
168.990780354,49.724,33.73
169.992700100,49.736,33.73
170.992115021,49.78,33.732
171.991529942,49.794,33.732
172.990944862,49.81,33.734
173.990360260,49.806,33.734
174.992376328,49.804,33.736
175.991792202,49.79,33.736
176.991207600,49.812,33.738
177.990623951,49.838,33.74
178.992544651,49.822,33.74
179.991961002,49.848,33.74
180.991488457,49.818,33.742
181.990904808,49.836,33.742
182.993008614,49.86,33.744
183.992425442,49.884,33.744
184.991842270,49.884,33.746
185.991259098,49.9,33.746
186.990675926,49.842,33.748
187.992598534,49.854,33.748
188.992222786,49.842,33.748
189.991640091,49.816,33.75
190.991056919,49.844,33.75
191.992979527,49.932,33.75
192.992396832,49.836,33.75
