Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.992722511,79.34375,135.65625,3.9525,250,0
1.871768475,79.33203,135.65625,3.950625,254.0625,0
2.926556110,79.32031,135.9375,3.95125,251.25,0
3.981280327,79.32031,136.03125,3.9475,251.25,0
4.860247612,79.30859,136.03125,3.95125,260.3125,0
5.914995193,79.29688,136.03125,3.948125,253.4375,0
6.969667435,79.28125,136.03125,3.95,252.8125,0
7.848841667,79.28125,136.3125,3.95,254.375,0
8.903560638,79.26953,136.3125,3.94875,249.0625,0
9.958506584,79.25781,136.3125,3.94875,269.6875,0
10.837591171,79.24609,135.84375,3.950625,251.5625,0
11.891955852,79.23438,135.5625,3.949375,259.0625,0
12.946973801,79.23438,135.65625,3.94875,260.3125,0
13.825904369,79.22266,135.75,3.95,247.1875,0
14.880950451,79.21094,135.75,3.953125,256.5625,0
15.935452938,79.19922,135.75,3.948125,256.25,0
16.990122318,79.18359,135.75,3.948125,252.5,0
17.869221210,79.18359,135.9375,3.946875,266.5625,0
18.923886776,79.17188,135.84375,3.94875,257.8125,0
19.978649616,79.16016,135.75,3.949375,273.75,0
20.857602119,79.14844,135.75,3.946875,250,0
21.912554741,79.13672,135.65625,3.94625,256.875,0
22.967752457,79.13672,135.65625,3.949375,267.8125,0
23.846700191,79.125,135.65625,3.944375,253.75,0
24.901474953,79.11328,135.84375,3.95,253.125,0
25.956248760,79.10156,135.5625,3.949375,256.5625,0
26.835257053,79.10156,135.65625,3.94875,254.375,0
27.889966965,79.08594,135.5625,3.94875,265.3125,0
28.944679737,79.07422,135.5625,3.94875,262.8125,0
29.823760033,79.0625,135.5625,3.94875,253.75,0
30.878508568,79.05078,135.5625,3.94875,259.0625,0
31.933468342,79.05078,135.28125,3.9475,256.875,0
32.987965584,79.03906,134.53125,3.945625,278.4375,0
33.866942406,79.02734,134.90625,3.94875,246.5625,0
34.921915054,79.01563,135,3.945,269.0625,0
35.976758957,79.00391,135,3.950625,270.625,0
36.855868816,79.00391,135,3.94625,256.875,0
37.910540104,78.98828,135.28125,3.94875,261.5625,0
38.965103149,78.97656,135.28125,3.944375,249.375,0
39.844283581,78.96484,135.09375,3.94625,257.8125,0
40.898804188,78.95313,134.8125,3.946875,258.4375,0
41.953574181,78.95313,134.8125,3.9475,250.3125,0
42.832571983,78.94141,134.71875,3.946875,271.5625,0
43.887314796,78.92969,134.8125,3.94875,263.4375,0
44.942272186,78.91797,134.71875,3.9475,265.3125,0
45.821075439,78.90625,134.8125,3.9475,254.6875,0
46.875950336,78.90625,134.625,3.9475,256.5625,0
