Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.501384258,47.26563,76.5,3.780625,265,0
1.556399822,47.25,76.40625,3.78125,257.8125,0
2.435381889,47.25,76.5,3.783125,261.875,0
3.490174770,47.23828,76.59375,3.78,274.0625,0
4.545251846,47.22656,76.5,3.78375,259.0625,0
5.423958302,47.21484,76.59375,3.7825,260.625,0
6.478570938,47.20313,76.59375,3.778125,275,0
7.533483982,47.19141,76.40625,3.780625,261.875,0
8.412436485,47.19141,76.5,3.77875,267.8125,0
9.467331886,47.17969,76.5,3.780625,272.8125,0
10.522250652,47.16797,76.5,3.778125,267.1875,0
11.400843144,47.15234,76.40625,3.77875,277.5,0
12.455801487,47.14063,76.5,3.774375,260,0
13.510564327,47.12891,76.40625,3.7825,254.375,0
14.565492630,47.12891,76.40625,3.779375,270.9375,0
15.444481850,47.11719,76.3125,3.779375,269.375,0
16.499625683,47.10547,76.3125,3.78,266.875,0
17.554236412,47.09375,76.3125,3.77875,258.75,0
18.433345795,47.08203,76.21875,3.780625,275.625,0
19.488103390,47.07031,76.21875,3.77875,273.125,0
20.542824268,47.07031,76.125,3.78,260.9375,0
21.422338009,47.05469,75.9375,3.779375,265.625,0
22.476540089,47.04297,75.9375,3.78125,268.125,0
23.531279564,47.03125,75.9375,3.779375,267.5,0
24.410377979,47.01953,75.9375,3.77875,275,0
25.465156078,47.00781,75.84375,3.779375,267.5,0
26.519793511,46.99609,76.03125,3.778125,255,0
27.399210930,46.99609,75.75,3.77875,267.1875,0
28.453585148,46.98438,75.5625,3.778125,275,0
29.508502960,46.97266,75.65625,3.780625,261.875,0
30.563285828,46.95703,75.5625,3.77875,260,0
31.442312718,46.94531,75.46875,3.77875,262.8125,0
32.497288704,46.93359,75.65625,3.779375,271.5625,0
33.551947594,46.93359,75.65625,3.77875,251.5625,0
34.430629730,46.92188,75.46875,3.780625,272.5,0
35.485660076,46.91016,75.5625,3.779375,265,0
36.540365219,46.89844,75.75,3.779375,255,0
37.419164181,46.88672,75.75,3.780625,263.75,0
38.474144936,46.875,75.84375,3.778125,264.375,0
39.528891087,46.875,75.9375,3.778125,269.375,0
40.407664776,46.85938,75.84375,3.779375,265.9375,0
41.462596893,46.84766,75.75,3.776875,270.3125,0
42.517355919,46.83594,75.9375,3.78,258.4375,0
43.572028160,46.82422,75.84375,3.77875,258.4375,0
44.451038838,46.8125,75.84375,3.779375,265.625,0
45.505759716,46.8125,75.9375,3.77875,270,0
46.560704708,46.80078,75.75,3.779375,257.5,0
47.439636231,46.78906,75.75,3.778125,274.0625,0
48.494307518,46.77734,75.75,3.780625,252.1875,0
49.549249172,46.76172,75.84375,3.78,262.5,0
50.428134918,46.75,75.75,3.77875,280.3125,0
51.482861996,46.75,75.75,3.779375,277.8125,0
52.537789345,46.73828,75.65625,3.778125,266.25,0
53.416700840,46.72656,75.65625,3.77875,257.8125,0
54.471807480,46.71484,75.84375,3.776875,258.75,0
55.526378632,46.70313,75.65625,3.77875,268.4375,0
56.405155182,46.70313,75.46875,3.7775,246.5625,0
57.459988594,46.69141,75.5625,3.775625,262.5,0
58.514780045,46.67969,75.75,3.778125,262.1875,0
59.569433689,46.66406,75.65625,3.778125,269.6875,0
60.449283600,46.65234,75.5625,3.77625,250.3125,0
61.503883839,46.64063,75.75,3.776875,264.375,0
62.558708191,46.62891,75.5625,3.7775,257.5,0
63.437764645,46.62891,75.5625,3.7775,265.3125,0
64.492544174,46.61719,75.46875,3.778125,270.625,0
65.547254563,46.60547,75.46875,3.7775,272.1875,0
66.426234245,46.59375,75.28125,3.77625,281.5625,0
67.481025219,46.58203,75.09375,3.776875,268.4375,0
68.535883427,46.56641,75,3.778125,272.5,0
69.414838314,46.56641,74.90625,3.775625,267.8125,0
70.469744206,46.55469,75,3.77875,247.5,0
71.524872303,46.54297,75.1875,3.7775,273.4375,0
72.403447151,46.53125,75,3.774375,281.25,0
