Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.668703556,45.792,32.954
1.668005943,45.79,32.954
2.667308331,45.782,32.956
3.669115067,45.802,32.958
4.668417931,45.77,32.96
5.667720795,45.78,32.96
6.667024613,45.83,32.962
7.668832779,45.818,32.964
8.668136120,45.85,32.966
9.667439938,45.872,32.968
10.666744232,45.836,32.97
11.668553829,45.798,32.972
12.667858124,45.864,32.972
13.667162895,45.84,32.974
14.666467667,45.888,32.976
15.668278217,45.862,32.978
16.667583466,45.942,32.978
17.666889191,45.926,32.98
18.666194916,45.898,32.982
19.668179035,45.918,32.984
20.667563439,45.942,32.984
21.666869641,45.91,32.986
22.668681145,46.022,32.988
23.667988300,45.948,32.99
24.667294979,45.96,32.992
25.666602612,45.972,32.994
26.668415547,45.97,32.994
27.667723179,46.018,32.996
28.667031288,45.962,32.998
29.666340351,46.008,33
30.668542385,46.04,33.002
31.667851448,46.026,33.002
32.667203903,45.986,33.004
33.669017792,46.062,33.006
34.668327332,46.046,33.008
35.667637825,46.092,33.01
36.666947842,46.036,33.012
37.668763638,46.106,33.014
38.668073654,46.084,33.014
39.667384625,46.136,33.016
40.666696549,46.044,33.018
41.668512821,46.124,33.02
42.667824268,46.116,33.02
43.667135716,46.166,33.022
44.666448116,46.164,33.024
45.668264866,46.164,33.026
46.667577744,46.14,33.028
47.666890621,46.172,33.03
48.666204453,46.142,33.03
49.668022633,46.172,33.032
50.667396069,46.174,33.034
51.666965962,46.17,33.036
52.668784142,46.214,33.036
53.668098450,46.234,33.038
54.667413235,46.25,33.04
55.666728020,46.304,33.042
56.668547630,46.272,33.044
57.667862415,46.236,33.044
58.667177677,46.278,33.046
59.666492939,46.274,33.046
60.668313503,46.25,33.048
61.667628765,46.254,33.048
62.666944981,46.304,33.05
63.666261196,46.284,33.052
64.668082237,46.268,33.052
65.667398453,46.29,33.054
66.666715622,46.304,33.056
67.666032314,46.276,33.056
68.667853832,46.314,33.058
69.667616844,46.318,33.06
70.666934490,46.28,33.06
71.668756962,46.342,33.062
72.668074131,46.318,33.062
73.667391777,46.392,33.062
74.666709423,46.338,33.064
75.668535710,46.37,33.066
