Time (s),Power (dBm),Percentage (%)
0.303282261,-45,100
0.803499222,-45,100
1.303269386,-47,100
1.803326607,-47,100
2.303380489,-47,100
2.803512573,-47,100
3.303391457,-45,100
3.803523540,-53,94
4.303333759,-62,76
4.803543091,-47,100
5.303435803,-47,100
5.803586006,-53,94
6.303464413,-53,94
6.803613663,-51,98
7.303433418,-53,94
7.803565979,-49,100
8.303400993,-49,100
8.803544521,-62,76
9.303250790,-51,98
9.803328991,-57,86
10.303164482,-59,82
10.803328991,-59,82
11.303151131,-55,90
11.803342342,-57,86
12.303121090,-53,94
12.803272247,-57,86
13.303139210,-55,90
13.803263664,-49,100
14.303139687,-49,100
14.803311348,-47,100
15.303153515,-49,100
15.803462982,-49,100
16.303115845,-45,100
16.803412437,-47,100
17.303265095,-53,94
17.803354740,-45,100
18.303122521,-49,100
18.803442955,-55,90
19.303184509,-61,78
19.803493977,-51,98
20.303334236,-49,100
20.803362369,-60,80
21.303310871,-45,100
21.803472042,-51,98
22.303192139,-49,100
22.803482532,-47,100
23.303422451,-55,90
23.803429604,-51,98
24.303369522,-51,98
24.803534031,-59,82
25.303205967,-51,98
26.303176880,-45,100
26.803261280,-59,82
27.303089142,-51,98
27.803281307,-49,100
28.303183556,-47,100
28.803352356,-57,86
29.303176880,-53,94
29.803324699,-49,100
30.303148747,-65,70
30.803315163,-51,98
31.303188801,-59,82
31.803267479,-53,94
32.303162098,-59,82
32.803393364,-59,82
33.303316116,-55,90
33.803410053,-57,86
34.303260326,-47,100
34.803363800,-49,100
35.303105831,-55,90
35.803242207,-57,86
36.303297043,-55,90
36.803434372,-53,94
37.303045273,-51,98
37.803444862,-61,78
38.303251743,-55,90
38.803420544,-53,94
39.303261757,-55,90
39.803422928,-51,98
40.303298473,-65,70
40.803418636,-60,80
41.303250790,-65,70
41.803163528,-63,74
42.303181171,-49,100
42.803262711,-51,98
43.303043842,-53,94
43.803130627,-53,94
44.302956104,-57,86
44.803246498,-59,82
45.303058148,-64,72
45.803203583,-59,82
46.303040981,-45,100
46.803223133,-60,80
47.302999497,-51,98
47.803149700,-53,94
48.302992344,-51,98
48.803335190,-51,98
49.303025246,-43,100
49.803294182,-53,94
50.303062916,-49,100
50.803220272,-45,100
51.302983284,-53,94
51.803045273,-49,100
52.303130150,-49,100
52.803266525,-59,82
53.303100586,-47,100
53.803277969,-43,100
54.303082943,-45,100
54.803201675,-49,100
55.303095341,-62,76
55.803339481,-49,100
56.303114891,-57,86
56.803328037,-51,98
57.303272724,-49,100
57.803394318,-53,94
58.303270817,-47,100
58.803353786,-53,94
59.303100586,-49,100
59.803217411,-62,76
60.303008080,-69,62
60.803238392,-49,100
61.303015232,-47,100
61.803240776,-47,100
62.303062916,-47,100
62.803263664,-45,100
63.303034782,-49,100
63.803220749,-47,100
64.303066254,-47,100
64.803186417,-57,86
65.303010464,-55,90
65.803322315,-53,94
66.303126335,-57,86
66.803285122,-51,98
67.303057194,-53,94
67.803128242,-49,100
68.303037644,-47,100
68.803308964,-59,82
69.303185463,-49,100
69.803161621,-63,74
70.303161621,-43,100
70.803262234,-49,100
71.302968025,-51,98
71.803411007,-51,98
72.303253174,-47,100
72.803206444,-51,98
73.303215504,-49,100
73.803359508,-59,82
74.303010464,-53,94
74.803271770,-55,90
75.303015232,-55,90
75.803093433,-59,82
76.302949429,-57,86
76.803135872,-53,94
77.302914143,-53,94
77.803103447,-53,94
78.302933693,-51,98
78.803144455,-57,86
79.302877426,-60,80
79.803062916,-60,80
80.303081513,-55,90
80.803225040,-73,54
81.303048134,-59,82
81.803354263,-53,94
82.303149700,-55,90
82.803294659,-60,80
83.303054810,-59,82
83.803098679,-47,100
84.303164482,-51,98
84.803067684,-55,90
85.303138733,-62,76
85.803311348,-55,90
86.303151608,-51,98
86.803287029,-55,90
87.303129196,-65,70
87.803263664,-57,86
88.303104401,-57,86
88.803260326,-53,94
89.303090572,-53,94
90.302994728,-65,70
90.803115368,-64,72
91.302867413,-61,78
91.803040028,-49,100
92.302873612,-49,100
92.803052902,-53,94
93.302835465,-49,100
93.802994251,-57,86
94.302793026,-60,80
94.802968979,-51,98
95.302807331,-62,76
95.802983284,-62,76
96.302878380,-59,82
96.803194523,-57,86
97.302849770,-53,94
97.803143024,-57,86
98.302987099,-60,80
98.803041935,-55,90
99.302801132,-53,94
99.803155899,-55,90
100.302996159,-53,94
100.803236008,-59,82
101.303123951,-63,74
101.803260803,-55,90
102.303042412,-59,82
102.803235054,-43,100
103.303040505,-43,100
103.803147316,-53,94
104.303017140,-51,98
104.803180695,-53,94
105.303052425,-57,86
105.803234100,-49,100
106.302975178,-57,86
106.803050518,-51,98
107.302864075,-55,90
107.803057671,-57,86
108.302918434,-47,100
108.803003788,-45,100
109.302896500,-53,94
109.803058624,-49,100
110.302852154,-47,100
110.803013802,-49,100
111.302835465,-47,100
111.803195953,-49,100
112.303064346,-49,100
112.803162575,-49,100
113.303003788,-49,100
113.803105354,-49,100
114.302829743,-51,98
114.803137302,-49,100
115.302977085,-49,100
115.802994728,-47,100
116.302989483,-51,98
116.803125858,-49,100
117.302801132,-49,100
117.803102016,-58,84
118.302906513,-53,94
118.802999020,-51,98
119.303013802,-45,100
119.803138733,-49,100
120.302841187,-51,98
120.803099155,-51,98
121.302839756,-49,100
121.802914619,-49,100
122.302782059,-49,100
122.802893162,-51,98
123.302739143,-51,98
123.802900791,-49,100
124.302743435,-51,98
124.802857876,-49,100
125.302744389,-49,100
125.802990913,-49,100
126.302849770,-49,100
