Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.568540096,45.946,33
1.567868709,45.952,33.002
2.567197800,45.976,33.002
3.569031238,45.984,33.004
4.568360329,45.994,33.004
5.567689896,45.978,33.006
6.567019462,45.962,33.008
7.568853378,46.01,33.008
8.568183899,45.982,33.01
9.567513466,46.01,33.012
10.566844463,46.042,33.012
11.568679333,46.028,33.014
12.568010330,46.012,33.016
13.567341328,45.98,33.016
14.566671848,46.056,33.018
15.568507671,46.102,33.018
16.567839146,46.036,33.02
17.567171574,46.076,33.022
18.569007873,46.07,33.022
19.568339825,46.1,33.024
20.567672253,46.1,33.026
21.567004681,46.082,33.028
22.568841934,46.062,33.028
23.568174839,46.122,33.03
24.567507744,46.174,33.03
25.566841602,46.118,33.032
26.568679809,46.116,33.034
27.568013191,46.136,33.034
28.567347526,46.182,33.036
29.566681862,46.13,33.038
30.568520546,46.172,33.04
31.567854881,46.15,33.042
32.567189693,46.132,33.044
33.566524982,46.136,33.044
34.568364143,46.202,33.046
35.567699909,46.216,33.048
36.567034721,46.232,33.048
37.568875790,46.186,33.05
38.568211555,46.198,33.05
39.567546844,46.27,33.052
40.566883087,46.21,33.054
41.568724155,46.23,33.054
42.568060875,46.278,33.056
43.567397118,46.19,33.056
44.566734314,46.24,33.056
45.568575859,46.27,33.058
46.567913532,46.24,33.06
47.567250252,46.264,33.06
48.566587925,46.306,33.062
49.568429947,46.28,33.062
50.567768574,46.298,33.064
51.567105770,46.3,33.064
52.566444397,46.282,33.066
53.568286896,46.334,33.066
54.567625523,46.32,33.068
55.566963673,46.278,33.068
56.568806648,46.308,33.068
57.568145275,46.308,33.07
58.567484379,46.306,33.07
59.566823482,46.304,33.072
60.568667412,46.356,33.074
61.568006992,46.374,33.076
62.567346573,46.358,33.076
63.566686153,46.376,33.078
64.568531036,46.334,33.08
65.567871570,46.384,33.08
66.567211628,46.358,33.082
67.566552639,46.376,33.082
68.568397522,46.41,33.084
69.567739010,46.43,33.084
70.567080021,46.388,33.086
71.566421509,46.432,33.086
72.568267822,46.456,33.088
73.567609310,46.424,33.09
74.566950798,46.46,33.092
75.566293239,46.444,33.094
76.568139553,46.426,33.094
77.567481995,46.454,33.094
78.566824913,46.43,33.096
79.568672180,46.468,33.098
80.568015098,46.448,33.1
81.567358017,46.484,33.1
82.566701889,46.452,33.102
83.568550110,46.474,33.104
84.567893505,46.484,33.106
85.567237854,46.536,33.106
86.566582203,46.53,33.108
87.568431377,46.542,33.11
88.567776680,46.534,33.112
89.567121506,46.576,33.112
90.566466331,46.594,33.114
91.568316460,46.57,33.116
92.567662239,46.534,33.116
93.567008495,46.554,33.118
94.566353798,46.576,33.12
95.568204880,46.566,33.122
96.567551136,46.624,33.122
97.566897869,46.604,33.124
98.566245079,46.608,33.126
99.568096638,46.588,33.126
100.567443371,46.602,33.128
101.566790581,46.632,33.128
102.566137791,46.646,33.13
103.567990303,46.586,33.13
104.567338467,46.616,33.132
105.566686630,46.646,33.134
106.566034794,46.668,33.136
107.567888737,46.57,33.136
108.567236900,46.65,33.138
109.566585541,46.624,33.138
110.568439960,46.696,33.14
111.567789078,46.66,33.142
112.567138672,46.71,33.142
113.566488743,46.718,33.144
114.568343162,46.698,33.146
115.567693233,46.702,33.146
116.567043304,46.728,33.148
117.566393852,46.718,33.148
118.568248749,46.744,33.15
119.567599773,46.748,33.15
120.566950321,46.756,33.152
121.566301346,46.762,33.154
122.568157673,46.778,33.154
123.567508697,46.73,33.156
124.566860676,46.78,33.156
125.566212654,46.778,33.158
